,Type,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
,Name,lh_rb_v2,lh_rb_v2,lh_rb_v2,lh_rb_v2,lh_rb_v2,lh_rb_v2,lh_rb_v2,Unlabeled 2023,Unlabeled 2023,Unlabeled 2023,Unlabeled 2037,Unlabeled 2037,Unlabeled 2037,Unlabeled 2038,Unlabeled 2038,Unlabeled 2038,Unlabeled 2049,Unlabeled 2049,Unlabeled 2049,Unlabeled 2050,Unlabeled 2050,Unlabeled 2050,lh_rb_v2:Marker1,lh_rb_v2:Marker1,lh_rb_v2:Marker1,lh_rb_v2:Marker2,lh_rb_v2:Marker2,lh_rb_v2:Marker2,lh_rb_v2:Marker3,lh_rb_v2:Marker3,lh_rb_v2:Marker3,lh_rb_v2:Marker4,lh_rb_v2:Marker4,lh_rb_v2:Marker4
,ID,"89F1026118DC11E97DA3F75ED5E0708A","89F1026118DC11E97DA3F75ED5E0708A","89F1026118DC11E97DA3F75ED5E0708A","89F1026118DC11E97DA3F75ED5E0708A","89F1026118DC11E97DA3F75ED5E0708A","89F1026118DC11E97DA3F75ED5E0708A","89F1026118DC11E97DA3F75ED5E0708A","D9E50","D9E50","D9E50","DC710","DC710","DC710","DC720","DC720","DC720","DC7D0","DC7D0","DC7D0","DC7E0","DC7E0","DC7E0","D9D10","D9D10","D9D10","D9CF0","D9CF0","D9CF0","D9D20","D9D20","D9D20","D9D00","D9D00","D9D00"
,,Rotation,Rotation,Rotation,Rotation,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position
Frame,Time (Seconds),X,Y,Z,W,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
25,0.208333,-0.121873,0.013054,-0.030250,-0.991999,0.080603,1.229395,0.047211,0.108967,1.042796,0.555993,,,,,,,,,,,,,0.028132,1.244240,0.047427,0.079124,1.220819,0.081970,0.078157,1.263487,0.055661,0.120632,1.238696,0.048886
26,0.216667,-0.121729,0.013246,-0.030228,-0.992015,0.080598,1.229364,0.047467,0.108912,1.042911,0.555997,,,,,,,,,,,,,0.028137,1.244222,0.047664,0.079106,1.220784,0.082232,0.078146,1.263456,0.055890,0.120624,1.238668,0.049161
27,0.225000,-0.121773,0.013367,-0.030170,-0.992009,0.080590,1.229333,0.047749,0.108873,1.043023,0.555974,,,,,,,,,,,,,0.028137,1.244199,0.047946,0.079087,1.220748,0.082503,0.078144,1.263422,0.056161,0.120609,1.238636,0.049464
28,0.233333,-0.122281,0.013392,-0.030063,-0.991950,0.080572,1.229309,0.048054,0.108851,1.043143,0.555912,,,,,,,,,,,,,0.028127,1.244174,0.048243,0.079073,1.220708,0.082805,0.078125,1.263403,0.056542,0.120593,1.238580,0.049754
29,0.241667,-0.122531,0.013557,-0.029965,-0.991920,0.080558,1.229259,0.048380,0.108854,1.043343,0.555854,,,,,,,,,,,,,0.028117,1.244128,0.048558,0.079051,1.220641,0.083126,0.078122,1.263362,0.056889,0.120567,1.238515,0.050097
30,0.250000,-0.122412,0.013644,-0.029797,-0.991938,0.080541,1.229194,0.048736,0.108883,1.043535,0.555790,,,,,,,,,,,,,0.028121,1.244080,0.048907,0.079025,1.220575,0.083488,0.078107,1.263317,0.057231,0.120551,1.238430,0.050457
31,0.258333,-0.122537,0.013759,-0.029696,-0.991924,0.080537,1.229141,0.049111,0.108947,1.043681,0.555733,,,,,,,,,,,,,0.028121,1.244042,0.049286,0.079017,1.220509,0.083851,0.078099,1.263265,0.057600,0.120551,1.238365,0.050856
32,0.266667,-0.123055,0.013790,-0.029549,-0.991864,0.080526,1.229080,0.049493,0.109027,1.043908,0.555669,,,,,,,,,,,,,0.028116,1.243996,0.049665,0.079010,1.220424,0.084231,0.078098,1.263188,0.058042,0.120535,1.238287,0.051232
33,0.275000,-0.122790,0.013990,-0.029493,-0.991896,0.080517,1.229007,0.049947,0.109159,1.044159,0.555606,,,,,,,,,,,,,0.028105,1.243940,0.050087,0.078988,1.220358,0.084703,0.078094,1.263112,0.058471,0.120527,1.238217,0.051695
34,0.283333,-0.122822,0.013900,-0.029339,-0.991898,0.080500,1.228938,0.050383,0.109314,1.044358,0.555530,,,,,,,,,,,,,0.028079,1.243886,0.050556,0.078966,1.220281,0.085127,0.078089,1.263046,0.058888,0.120539,1.238141,0.052137
35,0.291667,-0.123518,0.014026,-0.029083,-0.991817,0.080510,1.228884,0.050834,0.109480,1.044565,0.555478,,,,,,,,,,,,,0.028092,1.243847,0.051005,0.078958,1.220206,0.085563,0.078126,1.262972,0.059421,0.120549,1.238060,0.052587
36,0.300000,-0.123104,0.013925,-0.029034,-0.991871,0.080523,1.228815,0.051366,0.109666,1.044726,0.555417,,,,,,,,,,,,,0.028115,1.243781,0.051533,0.078976,1.220149,0.086115,0.078148,1.262925,0.059916,0.120553,1.237991,0.053101
37,0.308333,-0.123114,0.013859,-0.028675,-0.991881,0.080533,1.228767,0.051869,0.109853,1.044860,0.555375,,,,,,,,,,,,,0.028126,1.243779,0.052071,0.078992,1.220089,0.086602,0.078179,1.262873,0.060388,0.120582,1.237921,0.053623
38,0.316667,-0.123423,0.013865,-0.028365,-0.991852,0.080556,1.228725,0.052407,0.110079,1.044988,0.555318,,,,,,,,,,,,,0.028157,1.243759,0.052606,0.079009,1.220047,0.087140,0.078230,1.262827,0.060981,0.120606,1.237847,0.054144
39,0.325000,-0.123349,0.013738,-0.028107,-0.991870,0.080596,1.228678,0.052992,0.110340,1.045061,0.555302,,,,,,,,,,,,,0.028210,1.243738,0.053193,0.079060,1.219991,0.087748,0.078288,1.262793,0.061563,0.120645,1.237780,0.054703
40,0.333333,-0.123579,0.013753,-0.028010,-0.991844,0.080643,1.228631,0.053568,0.110573,1.045160,0.555309,,,,,,,,,,,,,0.028273,1.243710,0.053807,0.079097,1.219933,0.088288,0.078329,1.262724,0.062126,0.120698,1.237733,0.055313
41,0.341667,-0.123449,0.013778,-0.027729,-0.991868,0.080695,1.228571,0.054199,0.110840,1.045212,0.555291,,,,,,,,,,,,,0.028305,1.243696,0.054409,0.079158,1.219881,0.088950,0.078408,1.262643,0.062764,0.120764,1.237663,0.055922
42,0.350000,-0.123813,0.013694,-0.027831,-0.991821,0.080745,1.228512,0.054837,0.111146,1.045251,0.555243,,,,,,,,,,,,,0.028362,1.243614,0.055094,0.079204,1.219795,0.089553,0.078448,1.262592,0.063405,0.120816,1.237606,0.056583
43,0.358333,-0.124008,0.013570,-0.027688,-0.991802,0.080797,1.228428,0.055473,0.111485,1.045306,0.555173,,,,,,,,,,,,,0.028418,1.243534,0.055730,0.079269,1.219715,0.090194,0.078508,1.262514,0.064089,0.120869,1.237496,0.057189
44,0.366667,-0.123408,0.013688,-0.027745,-0.991874,0.080865,1.228335,0.056187,0.111777,1.045335,0.555122,,,,,,,,,,,,,0.028486,1.243446,0.056420,0.079339,1.219639,0.090923,0.078565,1.262440,0.064734,0.120935,1.237411,0.057919
45,0.375000,-0.124259,0.013538,-0.027480,-0.991777,0.080925,1.228263,0.056860,0.112095,1.045334,0.555015,,,,,,,,,,,,,0.028560,1.243375,0.057119,0.079408,1.219536,0.091579,0.078651,1.262372,0.065511,0.120984,1.237296,0.058569
46,0.383333,-0.124159,0.013597,-0.027510,-0.991788,0.080999,1.228169,0.057630,0.112494,1.045346,0.554845,,,,,,,,,,,,,0.028641,1.243287,0.057899,0.079476,1.219437,0.092338,0.078712,1.262279,0.066245,0.121062,1.237208,0.059362
47,0.391667,-0.124377,0.013497,-0.027428,-0.991764,0.081083,1.228072,0.058345,0.112911,1.045386,0.554664,,,,,,,,,,,,,0.028722,1.243198,0.058602,0.079577,1.219323,0.093083,0.078807,1.262179,0.067004,0.121139,1.237105,0.060043
48,0.400000,-0.125001,0.013511,-0.027448,-0.991685,0.081170,1.227980,0.059128,0.113338,1.045349,0.554461,,,,,,,,,,,,,0.028807,1.243096,0.059440,0.079650,1.219194,0.093816,0.078888,1.262081,0.067803,0.121242,1.237010,0.060868
49,0.408333,-0.124295,0.013517,-0.027577,-0.991770,0.081283,1.227862,0.059914,0.113775,1.045328,0.554280,,,,,,,,,,,,,0.028901,1.242994,0.060180,0.079767,1.219101,0.094660,0.079005,1.261935,0.068534,0.121354,1.236938,0.061626
50,0.416667,-0.125198,0.013479,-0.027468,-0.991660,0.081387,1.227774,0.060701,0.114244,1.045331,0.554051,,,,,,,,,,,,,0.029016,1.242894,0.061024,0.079869,1.218981,0.095382,0.079112,1.261847,0.069388,0.121462,1.236817,0.062444
51,0.425000,-0.124643,0.013338,-0.027106,-0.991742,0.081501,1.227658,0.061517,0.114716,1.045317,0.553816,,,,,,,,,,,,,0.029143,1.242834,0.061828,0.079986,1.218872,0.096250,0.079249,1.261735,0.070154,0.121585,1.236695,0.063220
52,0.433333,-0.125073,0.013129,-0.026740,-0.991700,0.081605,1.227565,0.062336,0.115083,1.045365,0.553551,,,,,,,,,,,,,0.029250,1.242753,0.062672,0.080108,1.218783,0.097050,0.079396,1.261645,0.071045,0.121684,1.236554,0.064013
53,0.441667,-0.125199,0.012947,-0.026513,-0.991693,0.081709,1.227462,0.063195,0.115377,1.045466,0.553221,,,,,,,,,,,,,0.029369,1.242676,0.063587,0.080213,1.218653,0.097894,0.079499,1.261553,0.071876,0.121813,1.236436,0.064880
54,0.450000,-0.125267,0.013298,-0.026513,-0.991680,0.081837,1.227357,0.064036,0.115566,1.045569,0.552925,,,,,,,,,,,,,0.029485,1.242582,0.064365,0.080335,1.218542,0.098757,0.079638,1.261434,0.072740,0.121920,1.236334,0.065733
55,0.458333,-0.126074,0.012978,-0.026421,-0.991584,0.081951,1.227231,0.064911,0.115709,1.045636,0.552576,,,,,,,,,,,,,0.029611,1.242454,0.065340,0.080443,1.218379,0.099574,0.079764,1.261275,0.073648,0.122045,1.236212,0.066621
56,0.466667,-0.125872,0.013074,-0.026463,-0.991607,0.082084,1.227100,0.065814,0.115857,1.045734,0.552291,,,,,,,,,,,,,0.029723,1.242334,0.066221,0.080590,1.218231,0.100504,0.079893,1.261154,0.074517,0.122183,1.236090,0.067536
57,0.475000,-0.125859,0.012918,-0.026041,-0.991622,0.082193,1.226935,0.066717,0.116034,1.045750,0.552003,,,,,,,,,,,,,0.029862,1.242225,0.067128,0.080705,1.218069,0.101429,0.080019,1.260973,0.075434,0.122295,1.235900,0.068402
58,0.483333,-0.126322,0.012758,-0.025884,-0.991570,0.082318,1.226782,0.067639,0.116229,1.045723,0.551750,,,,,,,,,,,,,0.029993,1.242062,0.068083,0.080835,1.217914,0.102320,0.080166,1.260820,0.076415,0.122416,1.235718,0.069313
