,Type,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
,Name,lh_rb_v2,lh_rb_v2,lh_rb_v2,lh_rb_v2,lh_rb_v2,lh_rb_v2,lh_rb_v2,Unlabeled 1878,Unlabeled 1878,Unlabeled 1878,Unlabeled 1919,Unlabeled 1919,Unlabeled 1919,Unlabeled 1920,Unlabeled 1920,Unlabeled 1920,Unlabeled 1923,Unlabeled 1923,Unlabeled 1923,Unlabeled 1924,Unlabeled 1924,Unlabeled 1924,Unlabeled 1925,Unlabeled 1925,Unlabeled 1925,Unlabeled 1933,Unlabeled 1933,Unlabeled 1933,Unlabeled 1935,Unlabeled 1935,Unlabeled 1935,lh_rb_v2:Marker1,lh_rb_v2:Marker1,lh_rb_v2:Marker1,lh_rb_v2:Marker2,lh_rb_v2:Marker2,lh_rb_v2:Marker2,lh_rb_v2:Marker3,lh_rb_v2:Marker3,lh_rb_v2:Marker3,lh_rb_v2:Marker4,lh_rb_v2:Marker4,lh_rb_v2:Marker4
,ID,"89F1026118DC11E97DA3F75ED5E0708A","89F1026118DC11E97DA3F75ED5E0708A","89F1026118DC11E97DA3F75ED5E0708A","89F1026118DC11E97DA3F75ED5E0708A","89F1026118DC11E97DA3F75ED5E0708A","89F1026118DC11E97DA3F75ED5E0708A","89F1026118DC11E97DA3F75ED5E0708A","D9E50","D9E50","D9E50","DA770","DA770","DA770","DA750","DA750","DA750","DA7B0","DA7B0","DA7B0","DA7A0","DA7A0","DA7A0","DA7C0","DA7C0","DA7C0","DA850","DA850","DA850","DA870","DA870","DA870","D9D10","D9D10","D9D10","D9CF0","D9CF0","D9CF0","D9D20","D9D20","D9D20","D9D00","D9D00","D9D00"
,,Rotation,Rotation,Rotation,Rotation,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position
Frame,Time (Seconds),X,Y,Z,W,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
733,6.108333,-0.161773,0.034426,-0.006960,-0.986203,0.081874,1.230318,0.082124,0.239016,0.933707,0.477823,,,,,,,,,,,,,,,,,,,,,,0.030229,1.247778,0.081869,0.078703,1.218982,0.116021,0.080800,1.263697,0.093281,0.122193,1.237410,0.085848
734,6.116667,-0.161308,0.034256,-0.006792,-0.986286,0.081944,1.230283,0.082205,0.239160,0.933648,0.477771,,,,,,,,,,,,,,,,,,,,,,0.030309,1.247765,0.081937,0.078782,1.218961,0.116144,0.080878,1.263679,0.093338,0.122269,1.237370,0.085887
735,6.125000,-0.161320,0.034141,-0.006677,-0.986289,0.082031,1.230265,0.082258,0.239165,0.933588,0.477791,,,,,,,,,,,,,,,,,,,,,,0.030396,1.247754,0.082004,0.078879,1.218940,0.116196,0.080970,1.263674,0.093393,0.122364,1.237336,0.085930
736,6.133333,-0.161779,0.033932,-0.006512,-0.986222,0.082130,1.230247,0.082269,0.239071,0.933465,0.477884,,,,,,,,,,,,,,,,,,,,,,0.030491,1.247748,0.082072,0.079003,1.218899,0.116170,0.081084,1.263642,0.093419,0.122460,1.237301,0.085956
737,6.141667,-0.161886,0.033758,-0.006330,-0.986212,0.082231,1.230234,0.082313,0.238863,0.933379,0.478030,,,,,,,,,,,,,,,,,,,,,,0.030606,1.247745,0.082144,0.079109,1.218883,0.116209,0.081201,1.263627,0.093472,0.122559,1.237275,0.085985
738,6.150000,-0.162060,0.033711,-0.006203,-0.986185,0.082339,1.230226,0.082355,0.238892,0.933154,0.478208,,,,,,,,,,,,,,,,,,,,,,0.030715,1.247749,0.082194,0.079219,1.218867,0.116250,0.081317,1.263612,0.093533,0.122672,1.237257,0.086019
739,6.158333,-0.162296,0.033491,-0.006176,-0.986154,0.082455,1.230218,0.082412,0.238141,0.933179,0.478483,,,,,,,,,,,,,,,,,,,,,,0.030831,1.247732,0.082283,0.079339,1.218849,0.116302,0.081443,1.263602,0.093613,0.122795,1.237248,0.086055
740,6.166667,-0.162179,0.033150,-0.006047,-0.986186,0.082570,1.230204,0.082468,0.237598,0.933059,0.478826,,,,,,,,,,,,,,,,,,,,,,0.030956,1.247724,0.082378,0.079467,1.218844,0.116360,0.081567,1.263590,0.093658,0.122919,1.237229,0.086081
741,6.175000,-0.162209,0.033011,-0.005970,-0.986186,0.082689,1.230203,0.082521,0.236968,0.932876,0.479130,,,,,,,,,,,,,,,,,,,,,,0.031073,1.247728,0.082448,0.079597,1.218845,0.116410,0.081693,1.263589,0.093716,0.123041,1.237222,0.086124
742,6.183333,-0.162141,0.032918,-0.005915,-0.986201,0.082807,1.230196,0.082563,0.236512,0.932664,0.479552,,,,,,,,,,,,,,,,,,,,,,0.031177,1.247730,0.082498,0.079728,1.218843,0.116453,0.081822,1.263575,0.093750,0.123163,1.237216,0.086163
743,6.191667,-0.161889,0.032758,-0.005822,-0.986248,0.082921,1.230181,0.082604,0.235376,0.932666,0.480010,,,,,,,,,,,,,,,,,,,,,,0.031295,1.247726,0.082540,0.079855,1.218832,0.116516,0.081941,1.263572,0.093774,0.123281,1.237197,0.086178
744,6.200000,-0.161839,0.032688,-0.005721,-0.986259,0.083028,1.230177,0.082630,0.234419,0.932454,0.480483,,,,,,,,,,,,,,,,,,,,,,0.031401,1.247733,0.082574,0.079967,1.218830,0.116544,0.082058,1.263568,0.093794,0.123390,1.237188,0.086200
745,6.208333,-0.161843,0.032663,-0.005602,-0.986260,0.083138,1.230182,0.082654,0.233364,0.932333,0.481084,,,,,,,,,,,,,,,,,,,,,,0.031519,1.247751,0.082605,0.080081,1.218837,0.116562,0.082176,1.263573,0.093815,0.123494,1.237184,0.086225
746,6.216667,-0.161918,0.032662,-0.005525,-0.986248,0.083247,1.230194,0.082675,0.232194,0.932117,0.481635,,,,,,,,,,,,,,,,,,,,,,0.031640,1.247768,0.082637,0.080181,1.218844,0.116578,0.082288,1.263584,0.093837,0.123605,1.237190,0.086247
747,6.225000,-0.162395,0.032568,-0.005379,-0.986174,0.083352,1.230206,0.082662,0.231268,0.931752,0.482271,,,,,,,,,,,,,,,,,,,,,,0.031748,1.247785,0.082672,0.080291,1.218839,0.116525,0.082404,1.263584,0.093848,0.123712,1.237184,0.086253
748,6.233333,-0.162292,0.032530,-0.005269,-0.986192,0.083442,1.230209,0.082682,0.229625,0.931681,0.482934,,,,,,,,,,,,,,,,,,,,,,0.031841,1.247796,0.082685,0.080379,1.218849,0.116556,0.082504,1.263592,0.093871,0.123806,1.237177,0.086255
749,6.241667,-0.162277,0.032517,-0.005134,-0.986196,0.083520,1.230208,0.082698,0.228203,0.931362,0.483613,,,,,,,,,,,,,,,,,,,,,,0.031923,1.247811,0.082699,0.080462,1.218847,0.116578,0.082589,1.263594,0.093889,0.123884,1.237164,0.086265
750,6.250000,-0.162249,0.032550,-0.005049,-0.986200,0.083589,1.230204,0.082712,0.226621,0.931093,0.484317,,,,,,,,,,,,,,,,,,,,,,0.031995,1.247814,0.082708,0.080527,1.218847,0.116594,0.082659,1.263593,0.093906,0.123958,1.237149,0.086277
751,6.258333,-0.162239,0.032569,-0.004943,-0.986201,0.083649,1.230201,0.082730,0.224998,0.930794,0.485101,,,,,,,,,,,,,,,,,,,,,,0.032061,1.247824,0.082727,0.080584,1.218846,0.116611,0.082722,1.263593,0.093923,0.124022,1.237136,0.086296
752,6.266667,-0.162356,0.032578,-0.004842,-0.986182,0.083695,1.230196,0.082737,0.223238,0.930509,0.485936,,,,,,,,,,,,,,,,,,,,,,0.032108,1.247827,0.082737,0.080630,1.218834,0.116617,0.082771,1.263592,0.093943,0.124075,1.237116,0.086301
753,6.275000,-0.162393,0.032682,-0.004780,-0.986173,0.083730,1.230195,0.082751,0.221451,0.930255,0.486717,,,,,,,,,,,,,,,,,,,,,,0.032144,1.247833,0.082744,0.080659,1.218830,0.116628,0.082811,1.263591,0.093958,0.124112,1.237108,0.086325
754,6.283333,-0.162433,0.032803,-0.004701,-0.986163,0.083756,1.230189,0.082757,0.219786,0.929761,0.487528,,,,,,,,,,,,,,,,,,,,,,0.032174,1.247836,0.082737,0.080675,1.218822,0.116635,0.082841,1.263587,0.093971,0.124137,1.237093,0.086336
755,6.291667,-0.162540,0.032951,-0.004665,-0.986141,0.083773,1.230182,0.082760,0.217446,0.929640,0.488345,,,,,,,,,,,,,,,,,,,,,,0.032191,1.247835,0.082730,0.080682,1.218807,0.116632,0.082862,1.263574,0.093978,0.124150,1.237083,0.086355
756,6.300000,-0.162642,0.033126,-0.004606,-0.986118,0.083785,1.230170,0.082762,0.215320,0.929283,0.489171,,,,,,,,,,,,,,,,,,,,,,0.032204,1.247830,0.082716,0.080680,1.218797,0.116631,0.082881,1.263551,0.093996,0.124162,1.237065,0.086368
757,6.308333,-0.162708,0.033284,-0.004562,-0.986102,0.083787,1.230156,0.082758,0.213436,0.928989,0.490098,,,,,,,,,,,,,,,,,,,,,,0.032207,1.247823,0.082699,0.080671,1.218778,0.116624,0.082885,1.263538,0.093996,0.124161,1.237046,0.086377
758,6.316667,-0.162778,0.033510,-0.004578,-0.986083,0.083789,1.230139,0.082752,0.210819,0.928836,0.491018,,,,,,,,,,,,,,,,,,,,,,0.032208,1.247805,0.082670,0.080657,1.218758,0.116616,0.082886,1.263519,0.093999,0.124160,1.237025,0.086388
759,6.325000,-0.162783,0.033661,-0.004526,-0.986077,0.083782,1.230122,0.082743,0.208717,0.928541,0.491979,,,,,,,,,,,,,,,,,,,,,,0.032205,1.247800,0.082647,0.080639,1.218740,0.116606,0.082878,1.263499,0.093987,0.124155,1.237004,0.086392
760,6.333333,-0.162875,0.033867,-0.004563,-0.986055,0.083773,1.230103,0.082730,0.206274,0.928248,0.492891,,,,,,,,,,,,,,,,,,,,,,0.032197,1.247782,0.082620,0.080615,1.218713,0.116587,0.082864,1.263476,0.093973,0.124145,1.236987,0.086400
761,6.341667,-0.162878,0.034031,-0.004576,-0.986049,0.083760,1.230085,0.082717,0.203372,0.928144,0.493826,,,,,,,,,,,,,,,,,,,,,,0.032187,1.247764,0.082589,0.080589,1.218694,0.116574,0.082847,1.263459,0.093962,0.124129,1.236967,0.086399
762,6.350000,-0.162839,0.034282,-0.004633,-0.986046,0.083753,1.230071,0.082707,0.201014,0.927740,0.494788,,,,,,,,,,,,,,,,,,,,,,0.032177,1.247749,0.082553,0.080567,1.218685,0.116562,0.082833,1.263444,0.093950,0.124123,1.236954,0.086411
763,6.358333,-0.162841,0.034403,-0.004652,-0.986041,0.083743,1.230057,0.082685,0.198278,0.927527,0.495855,,,,,,,,,,,,,,,,,,,,,,0.032169,1.247738,0.082519,0.080545,1.218669,0.116540,0.082820,1.263426,0.093924,0.124112,1.236944,0.086399
764,6.366667,-0.162908,0.034534,-0.004621,-0.986026,0.083741,1.230052,0.082665,0.195132,0.927337,0.496951,,,,,,,,,,,,,,,,,,,,,,0.032167,1.247739,0.082489,0.080538,1.218657,0.116517,0.082819,1.263423,0.093905,0.124110,1.236934,0.086393
765,6.375000,-0.162927,0.034628,-0.004593,-0.986020,0.083743,1.230045,0.082642,0.192107,0.927053,0.497985,,,,,,,,,,,,,,,,,,,,,,0.032171,1.247735,0.082458,0.080531,1.218649,0.116493,0.082823,1.263415,0.093884,0.124114,1.236923,0.086376
766,6.383333,-0.162911,0.034649,-0.004516,-0.986022,0.083748,1.230032,0.082615,0.189038,0.926717,0.499088,,,,,,,,,,,,,,,,,,,,,,0.032179,1.247733,0.082430,0.080533,1.218635,0.116471,0.082832,1.263400,0.093855,0.124118,1.236907,0.086349
767,6.391667,-0.162903,0.034702,-0.004475,-0.986021,0.083755,1.230020,0.082595,0.185899,0.926497,0.500307,,,,,,,,,,,,,,,,,,,,,,0.032187,1.247725,0.082406,0.080536,1.218621,0.116450,0.082843,1.263390,0.093832,0.124126,1.236891,0.086334
768,6.400000,-0.162948,0.034882,-0.004446,-0.986008,0.083759,1.230004,0.082565,0.182585,0.926184,0.501390,,,,,,,,,,,,,,,,,,,,,,0.032185,1.247717,0.082350,0.080533,1.218603,0.116424,0.082847,1.263371,0.093813,0.124129,1.236869,0.086313
769,6.408333,-0.163003,0.034944,-0.004394,-0.985997,0.083755,1.229986,0.082545,0.179512,0.925843,0.502603,,,,,,,,,,,,,,,,,,,,,,0.032183,1.247704,0.082329,0.080524,1.218578,0.116401,0.082847,1.263356,0.093793,0.124125,1.236845,0.086301
770,6.416667,-0.163097,0.035025,-0.004411,-0.985978,0.083746,1.229963,0.082516,0.176094,0.925550,0.503862,,,,,,,,,,,,,,,,,,,,,,0.032173,1.247680,0.082295,0.080510,1.218551,0.116368,0.082836,1.263331,0.093771,0.124117,1.236821,0.086280
771,6.425000,-0.163111,0.035075,-0.004454,-0.985974,0.083722,1.229938,0.082485,0.172556,0.925257,0.505000,,,,,,,,,,,,,,,,,,,,,,0.032148,1.247653,0.082259,0.080483,1.218524,0.116338,0.082809,1.263304,0.093740,0.124090,1.236801,0.086254
772,6.433333,-0.163037,0.035078,-0.004466,-0.985986,0.083688,1.229923,0.082449,0.168626,0.925145,0.506292,,,,,,,,,,,,,,,,,,,,,,0.032120,1.247639,0.082224,0.080447,1.218506,0.116305,0.082765,1.263298,0.093691,0.124063,1.236785,0.086219
773,6.441667,-0.163131,0.035192,-0.004488,-0.985966,0.083650,1.229905,0.082411,0.165229,0.924754,0.507433,,,,,,,,,,,,,,,,,,,,,,0.032083,1.247621,0.082180,0.080399,1.218477,0.116265,0.082724,1.263278,0.093655,0.124026,1.236769,0.086192
774,6.450000,-0.163131,0.035272,-0.004496,-0.985963,0.083606,1.229886,0.082370,0.161505,0.924510,0.508702,,,,,,,,,,,,,,,,,,,,,,0.032040,1.247603,0.082131,0.080350,1.218461,0.116223,0.082679,1.263257,0.093616,0.123981,1.236750,0.086158
775,6.458333,-0.163139,0.035406,-0.004477,-0.985958,0.083559,1.229875,0.082331,0.157670,0.924283,0.509828,,,,,,,,,,,,,,,,,,,,,,0.031992,1.247598,0.082081,0.080292,1.218448,0.116181,0.082631,1.263242,0.093572,0.123933,1.236738,0.086132
776,6.466667,-0.163080,0.035571,-0.004524,-0.985961,0.083497,1.229858,0.082279,0.153829,0.924170,0.511096,,,,,,,,,,,,,,,,,,,,,,0.031927,1.247580,0.082008,0.080221,1.218435,0.116131,0.082566,1.263225,0.093517,0.123870,1.236723,0.086094
777,6.475000,-0.163200,0.035746,-0.004571,-0.985935,0.083426,1.229847,0.082226,0.149556,0.924086,0.512272,,,,,,,,,,,,,,,,,,,,,,0.031854,1.247566,0.081944,0.080137,1.218419,0.116067,0.082493,1.263208,0.093469,0.123796,1.236715,0.086060
778,6.483333,-0.163312,0.035918,-0.004590,-0.985910,0.083338,1.229830,0.082168,0.145910,0.923873,0.513489,,,,,,,,,,,,,,,,,,,,,,0.031769,1.247549,0.081875,0.080040,1.218394,0.116003,0.082406,1.263190,0.093416,0.123697,1.236698,0.086023
779,6.491667,-0.162900,0.036214,-0.004691,-0.985967,0.083230,1.229805,0.082139,0.141509,0.923790,0.514602,,,,,,,,,,,,,,,,,,,,,,0.031666,1.247523,0.081787,0.079904,1.218379,0.116009,0.082299,1.263174,0.093361,0.123577,1.236694,0.085996
780,6.500000,-0.162980,0.036451,-0.004651,-0.985945,0.083101,1.229793,0.082078,0.137352,0.923534,0.515704,,,,,,,,,,,,,,,,,,,,,,0.031549,1.247504,0.081701,0.079755,1.218364,0.115943,0.082176,1.263177,0.093315,0.123435,1.236666,0.085948
781,6.508333,-0.163116,0.036691,-0.004608,-0.985914,0.082956,1.229789,0.081998,0.133125,0.923400,0.516916,,,,,,,,,,,,,,,,,,,,,,0.031403,1.247504,0.081601,0.079588,1.218351,0.115861,0.082037,1.263178,0.093249,0.123292,1.236655,0.085883
782,6.516667,-0.163122,0.036989,-0.004760,-0.985901,0.082814,1.229791,0.081921,0.128843,0.923151,0.518025,,,,,,,,,,,,,,,,,,,,,,0.031264,1.247495,0.081497,0.079422,1.218371,0.115767,0.081866,1.263167,0.093177,0.123157,1.236658,0.085834
783,6.525000,-0.162934,0.037168,-0.004770,-0.985925,0.082665,1.229801,0.081845,0.124497,0.922862,0.519196,,,,,,,,,,,,,,,,,,,,,,0.031115,1.247517,0.081399,0.079261,1.218388,0.115696,0.081705,1.263175,0.093078,0.123018,1.236670,0.085773
784,6.533333,-0.162843,0.037538,-0.004763,-0.985926,0.082518,1.229820,0.081762,0.120061,0.922477,0.520290,,,,,,,,,,,,,,,,,,,,,,0.030959,1.247553,0.081285,0.079092,1.218405,0.115611,0.081562,1.263183,0.092970,0.122871,1.236697,0.085734
785,6.541667,-0.163325,0.037901,-0.004743,-0.985833,0.082382,1.229852,0.081653,0.115673,0.922140,0.521459,,,,,,,,,,,,,,,,,,,,,,0.030824,1.247589,0.081160,0.078935,1.218408,0.115480,0.081421,1.263206,0.092893,0.122729,1.236715,0.085666
786,6.550000,-0.163497,0.038325,-0.004766,-0.985788,0.082238,1.229888,0.081551,0.111190,0.921726,0.522583,,,,,,,,,,,,,,,,,,,,,,0.030675,1.247628,0.081021,0.078774,1.218431,0.115366,0.081271,1.263249,0.092799,0.122576,1.236739,0.085609
787,6.558333,-0.163531,0.038874,-0.004664,-0.985761,0.082078,1.229907,0.081442,0.106703,0.921254,0.523644,,,,,,,,,,,,,,,,,,,,,,0.030520,1.247663,0.080845,0.078583,1.218457,0.115255,0.081115,1.263268,0.092710,0.122404,1.236737,0.085534
788,6.566667,-0.163014,0.039327,-0.004489,-0.985829,0.081900,1.229925,0.081371,0.102111,0.920843,0.524749,,,,,,,,,,,,,,,,,,,,,,0.030363,1.247711,0.080711,0.078351,1.218511,0.115204,0.080944,1.263283,0.092607,0.122236,1.236750,0.085475
789,6.575000,-0.163014,0.039828,-0.004433,-0.985810,0.081707,1.229939,0.081252,0.097573,0.920312,0.525716,,,,,,,,,,,,,,,,,,,,,,0.030173,1.247737,0.080539,0.078117,1.218533,0.115083,0.080746,1.263296,0.092497,0.122054,1.236749,0.085388
790,6.583333,-0.163058,0.040163,-0.004491,-0.985789,0.081493,1.229963,0.081130,0.092983,0.919910,0.526708,,,,,,,,,,,,,,,,,,,,,,0.029979,1.247758,0.080392,0.077882,1.218559,0.114946,0.080508,1.263327,0.092376,0.121831,1.236763,0.085300
791,6.591667,-0.162899,0.040674,-0.004590,-0.985793,0.081254,1.229978,0.081022,0.088388,0.919535,0.527663,,,,,,,,,,,,,,,,,,,,,,0.029736,1.247776,0.080226,0.077620,1.218575,0.114837,0.080266,1.263344,0.092244,0.121569,1.236785,0.085244
792,6.600000,-0.163135,0.041104,-0.004411,-0.985737,0.080974,1.230009,0.080907,0.083771,0.919159,0.528608,,,,,,,,,,,,,,,,,,,,,,0.029449,1.247832,0.080088,0.077311,1.218596,0.114701,0.080004,1.263365,0.092137,0.121291,1.236798,0.085178
793,6.608333,-0.162718,0.041617,-0.004333,-0.985785,0.080695,1.230040,0.080825,0.079166,0.918742,0.529435,,,,,,,,,,,,,,,,,,,,,,0.029175,1.247892,0.079931,0.076986,1.218637,0.114651,0.079720,1.263399,0.092024,0.121028,1.236830,0.085115
794,6.616667,-0.162315,0.042299,-0.004508,-0.985822,0.080412,1.230075,0.080687,0.074548,0.918336,0.530273,,,,,,,,,,,,,,,,,,,,,,0.028886,1.247928,0.079716,0.076661,1.218698,0.114508,0.079419,1.263437,0.091842,0.120739,1.236876,0.085042
795,6.625000,-0.162465,0.043025,-0.004760,-0.985764,0.080129,1.230123,0.080554,0.069963,0.917937,0.531007,,,,,,,,,,,,,,,,,,,,,,0.028625,1.247951,0.079508,0.076314,1.218738,0.114369,0.079105,1.263492,0.091728,0.120442,1.236930,0.084957
796,6.633333,-0.162535,0.043669,-0.004911,-0.985724,0.079837,1.230170,0.080396,0.065333,0.917536,0.531777,,,,,,,,,,,,,,,,,,,,,,0.028320,1.247998,0.079261,0.075998,1.218784,0.114219,0.078793,1.263534,0.091597,0.120141,1.236972,0.084839
797,6.641667,-0.162579,0.044503,-0.004980,-0.985679,0.079518,1.230246,0.080257,0.060710,0.917049,0.532412,,,,,,,,,,,,,,,,,,,,,,0.027997,1.248091,0.079054,0.075619,1.218856,0.114060,0.078464,1.263587,0.091437,0.119821,1.237056,0.084788
798,6.650000,-0.162086,0.045255,-0.005106,-0.985725,0.079206,1.230292,0.080124,0.056067,0.916525,0.533076,,,,,,,,,,,,,,,,,,,,,,0.027693,1.248142,0.078834,0.075254,1.218939,0.113924,0.078134,1.263633,0.091260,0.119499,1.237111,0.084719
799,6.658333,-0.162214,0.046107,-0.005558,-0.985662,0.078906,1.230356,0.079978,0.051404,0.916052,0.533679,,,,,,,,,,,,,,,,,,,,,,0.027393,1.248170,0.078596,0.074904,1.218990,0.113769,0.077776,1.263714,0.091125,0.119190,1.237183,0.084645
800,6.666667,-0.162359,0.046823,-0.005853,-0.985603,0.078604,1.230420,0.079814,0.046736,0.915484,0.534307,,,,,,,,,,,,,,,,,,,,,,0.027085,1.248192,0.078364,0.074549,1.219063,0.113575,0.077463,1.263789,0.090982,0.118865,1.237249,0.084547
801,6.675000,-0.161261,0.047502,-0.006050,-0.985749,0.078287,1.230462,0.079721,0.042090,0.914865,0.534835,,,,,,,,,,,,,,,,,,,,,,0.026759,1.248230,0.078137,0.074174,1.219162,0.113538,0.077151,1.263852,0.090826,0.118542,1.237323,0.084467
802,6.683333,-0.161578,0.048376,-0.006299,-0.985653,0.077996,1.230552,0.079579,0.037435,0.914229,0.535337,,,,,,,,,,,,,,,,,,,,,,0.026455,1.248307,0.077934,0.073834,1.219229,0.113356,0.076829,1.263943,0.090681,0.118246,1.237411,0.084432
803,6.691667,-0.161878,0.049262,-0.006567,-0.985559,0.077724,1.230623,0.079451,0.032760,0.913539,0.535841,,,,,,,,,,,,,,,,,,,,,,0.026175,1.248366,0.077708,0.073513,1.219279,0.113222,0.076513,1.264021,0.090585,0.117974,1.237477,0.084371
804,6.700000,-0.161325,0.050070,-0.006845,-0.985607,0.077456,1.230653,0.079356,0.028126,0.912860,0.536334,,,,,,,,,,,,,,,,,,,,,,0.025914,1.248391,0.077495,0.073173,1.219332,0.113163,0.076232,1.264042,0.090453,0.117691,1.237548,0.084315
805,6.708333,-0.160946,0.050497,-0.006861,-0.985647,0.077187,1.230675,0.079235,0.023512,0.912066,0.536749,,,,,,,,,,,,,,,,,,,,,,0.025667,1.248420,0.077314,0.072873,1.219373,0.113054,0.075953,1.264077,0.090306,0.117410,1.237568,0.084217
806,6.716667,-0.160674,0.051109,-0.007088,-0.985658,0.076950,1.230688,0.079101,0.018850,0.911347,0.537136,,,,,,,,,,,,,,,,,,,,,,0.025425,1.248421,0.077107,0.072598,1.219418,0.112909,0.075687,1.264088,0.090156,0.117169,1.237588,0.084136
807,6.725000,-0.161048,0.051641,-0.007137,-0.985569,0.076726,1.230721,0.078964,0.014254,0.910558,0.537507,,,,,,,,,,,,,,,,,,,,,,0.025216,1.248447,0.076938,0.072333,1.219435,0.112743,0.075452,1.264120,0.090043,0.116934,1.237608,0.084052
808,6.733333,-0.161476,0.052224,-0.007202,-0.985468,0.076520,1.230767,0.078858,0.009632,0.909642,0.537839,,,,,,,,,,,,,,,,,,,,,,0.025000,1.248499,0.076786,0.072103,1.219460,0.112612,0.075225,1.264157,0.089967,0.116727,1.237639,0.084008
809,6.741667,-0.161565,0.052705,-0.007228,-0.985427,0.076335,1.230809,0.078757,0.005062,0.908886,0.538184,,,,,,,,,,,,,,,,,,,,,,0.024806,1.248550,0.076648,0.071894,1.219496,0.112494,0.075043,1.264186,0.089857,0.116531,1.237681,0.083965
810,6.750000,-0.160832,0.053287,-0.007219,-0.985516,0.076152,1.230833,0.078665,0.000474,0.908071,0.538463,,,,,,,,,,,,,,,,,,,,,,0.024635,1.248589,0.076459,0.071661,1.219562,0.112433,0.074858,1.264225,0.089724,0.116347,1.237708,0.083892
811,6.758333,-0.160487,0.053581,-0.007272,-0.985556,0.075990,1.230844,0.078569,-0.004139,0.907382,0.538858,,,,,,,,,,,,,,,,,,,,,,0.024483,1.248601,0.076329,0.071472,1.219589,0.112342,0.074684,1.264249,0.089592,0.116189,1.237724,0.083818
812,6.766667,-0.160677,0.053850,-0.007116,-0.985511,0.075837,1.230894,0.078456,-0.008674,0.906650,0.539084,,,,,,,,,,,,,,,,,,,,,,0.024342,1.248676,0.076205,0.071297,1.219635,0.112213,0.074534,1.264278,0.089488,0.116034,1.237761,0.083734
813,6.775000,-0.160643,0.054205,-0.007209,-0.985497,0.075706,1.230921,0.078372,-0.013169,0.905931,0.539280,,,,,,,,,,,,,,,,,,,,,,0.024214,1.248695,0.076079,0.071140,1.219663,0.112130,0.074399,1.264309,0.089406,0.115892,1.237791,0.083674
814,6.783333,-0.160639,0.054590,-0.007373,-0.985475,0.075588,1.230942,0.078287,-0.017644,0.905252,0.539458,,,,,,,,,,,,,,,,,,,,,,0.024084,1.248698,0.075947,0.071002,1.219691,0.112037,0.074277,1.264335,0.089328,0.115762,1.237816,0.083622
815,6.791667,-0.160632,0.054917,-0.007572,-0.985456,0.075481,1.230961,0.078197,-0.022122,0.904596,0.539652,,,,,,,,,,,,,,,,,,,,,,0.023976,1.248700,0.075831,0.070873,1.219705,0.111936,0.074151,1.264364,0.089225,0.115650,1.237844,0.083571
816,6.800000,-0.160610,0.055128,-0.007652,-0.985448,0.075371,1.230980,0.078123,-0.026554,0.903906,0.539753,,,,,,,,,,,,,,,,,,,,,,0.023862,1.248713,0.075736,0.070748,1.219724,0.111858,0.074031,1.264387,0.089146,0.115541,1.237864,0.083517
817,6.808333,-0.160753,0.055496,-0.007921,-0.985401,0.075273,1.231009,0.078055,-0.030939,0.903276,0.539778,,,,,,,,,,,,,,,,,,,,,,0.023753,1.248722,0.075623,0.070636,1.219741,0.111788,0.073905,1.264416,0.089092,0.115439,1.237903,0.083480
818,6.816667,-0.160635,0.055757,-0.008153,-0.985404,0.075180,1.231036,0.077993,-0.035257,0.902709,0.539803,,,,,,,,,,,,,,,,,,,,,,0.023653,1.248735,0.075528,0.070532,1.219769,0.111728,0.073797,1.264441,0.089012,0.115335,1.237952,0.083445
819,6.825000,-0.159779,0.055897,-0.008212,-0.985535,0.075082,1.231040,0.077964,-0.039568,0.902146,0.539845,,,,,,,,,,,,,,,,,,,,,,0.023571,1.248747,0.075444,0.070403,1.219816,0.111746,0.073686,1.264455,0.088928,0.115250,1.237979,0.083392
820,6.833333,-0.159658,0.056115,-0.008319,-0.985541,0.075000,1.231060,0.077904,-0.043787,0.901559,0.539779,,,,,,,,,,,,,,,,,,,,,,0.023487,1.248765,0.075356,0.070302,1.219842,0.111691,0.073598,1.264467,0.088855,0.115170,1.238015,0.083347
821,6.841667,-0.160002,0.056305,-0.008425,-0.985474,0.074928,1.231098,0.077820,-0.047975,0.900959,0.539743,,,,,,,,,,,,,,,,,,,,,,0.023406,1.248794,0.075276,0.070222,1.219869,0.111574,0.073517,1.264484,0.088784,0.115094,1.238055,0.083303
822,6.850000,-0.160113,0.056446,-0.008404,-0.985448,0.074859,1.231125,0.077764,-0.052185,0.900405,0.539692,,,,,,,,,,,,,,,,,,,,,,0.023330,1.248831,0.075213,0.070143,1.219886,0.111515,0.073454,1.264500,0.088730,0.115025,1.238086,0.083264
