Format Version,1.23,Take Name,kb_qpzapos_head_duck_left_on_space,Take Notes,,Capture Frame Rate,120.000000,Export Frame Rate,120.000000,Capture Start Time,2019-11-28 06.31.16.349 PM,Total Frames in Take,8328,Total Exported Frames,8328,Rotation Type,Quaternion,Length Units,Meters,Coordinate Space,Global

,Type,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
4801,40.008333,-0.129340,0.015572,-0.036990,-0.990788,0.082040,1.244065,0.273683,0.071254,1.094468,0.699739,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.029340,1.258256,0.273784,0.080501,1.234922,0.308314,0.079116,1.277947,0.282597,0.121914,1.253888,0.275775
4802,40.016667,-0.129174,0.015555,-0.037007,-0.990809,0.082061,1.244066,0.273685,0.071218,1.094494,0.699755,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.029358,1.258254,0.273778,0.080526,1.234941,0.308318,0.079137,1.277951,0.282596,0.121933,1.253888,0.275771
4803,40.025000,-0.129102,0.015485,-0.037018,-0.990819,0.082080,1.244059,0.273691,0.071195,1.094516,0.699771,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.029378,1.258249,0.273786,0.080554,1.234936,0.308329,0.079151,1.277946,0.282595,0.121954,1.253883,0.275769
4804,40.033333,-0.129150,0.015468,-0.037016,-0.990813,0.082102,1.244048,0.273701,0.071186,1.094536,0.699780,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.029398,1.258236,0.273798,0.080577,1.234920,0.308340,0.079175,1.277936,0.282609,0.121977,1.253871,0.275777
4805,40.041667,-0.129138,0.015434,-0.037056,-0.990814,0.082128,1.244020,0.273708,0.071177,1.094534,0.699758,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.029421,1.258204,0.273808,0.080606,1.234893,0.308347,0.079196,1.277910,0.282616,0.122003,1.253845,0.275781
4806,40.050000,-0.129263,0.015409,-0.037046,-0.990798,0.082147,1.243986,0.273713,0.071178,1.094541,0.699754,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.029441,1.258170,0.273819,0.080627,1.234850,0.308351,0.079217,1.277874,0.282630,0.122022,1.253812,0.275786
4807,40.058333,-0.129160,0.015375,-0.036991,-0.990814,0.082165,1.243935,0.273715,0.071165,1.094538,0.699733,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.029456,1.258129,0.273827,0.080645,1.234797,0.308359,0.079240,1.277823,0.282613,0.122044,1.253763,0.275788
4808,40.066667,-0.129276,0.015324,-0.036977,-0.990800,0.082176,1.243887,0.273720,0.071125,1.094591,0.699680,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.029470,1.258090,0.273843,0.080661,1.234739,0.308363,0.079241,1.277765,0.282622,0.122064,1.253717,0.275792
4809,40.075000,-0.129377,0.015119,-0.036909,-0.990793,0.082179,1.243839,0.273733,0.071081,1.094615,0.699648,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.029482,1.258041,0.273896,0.080666,1.234686,0.308363,0.079253,1.277715,0.282633,0.122072,1.253667,0.275797
4810,40.083333,-0.129575,0.015175,-0.036913,-0.990766,0.082181,1.243812,0.273745,0.071076,1.094607,0.699620,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.029480,1.258016,0.273910,0.080666,1.234644,0.308368,0.079256,1.277683,0.282654,0.122071,1.253641,0.275820
4811,40.091667,-0.129620,0.015182,-0.036892,-0.990761,0.082171,1.243786,0.273752,0.071135,1.094579,0.699603,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.029470,1.257993,0.273921,0.080656,1.234615,0.308373,0.079248,1.277657,0.282662,0.122064,1.253614,0.275831
4812,40.100000,-0.129713,0.015199,-0.036915,-0.990748,0.082157,1.243772,0.273770,0.071188,1.094565,0.699601,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.029458,1.257977,0.273940,0.080642,1.234594,0.308387,0.079232,1.277639,0.282685,0.122046,1.253601,0.275854
4813,40.108333,-0.129820,0.015258,-0.037019,-0.990729,0.082137,1.243757,0.273781,0.071252,1.094548,0.699601,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.029433,1.257953,0.273946,0.080629,1.234569,0.308396,0.079205,1.277624,0.282701,0.122014,1.253592,0.275879
4814,40.116667,-0.130057,0.015234,-0.037124,-0.990694,0.082110,1.243738,0.273793,0.071333,1.094467,0.699614,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.029404,1.257913,0.273969,0.080603,1.234539,0.308395,0.079172,1.277608,0.282733,0.121986,1.253573,0.275895
4815,40.125000,-0.130045,0.015115,-0.037132,-0.990697,0.082076,1.243710,0.273821,0.071373,1.094421,0.699616,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.029369,1.257885,0.274025,0.080571,1.234513,0.308409,0.079138,1.277574,0.282745,0.121958,1.253552,0.275926
4816,40.133333,-0.130096,0.015164,-0.037220,-0.990687,0.082047,1.243671,0.273828,0.071404,1.094352,0.699623,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.029335,1.257837,0.274029,0.080540,1.234471,0.308412,0.079100,1.277533,0.282754,0.121931,1.253518,0.275941
4817,40.141667,-0.130164,0.015265,-0.037506,-0.990665,0.082020,1.243617,0.273829,0.071422,1.094285,0.699641,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.029292,1.257747,0.274018,0.080506,1.234416,0.308408,0.079059,1.277482,0.282765,0.121900,1.253482,0.275954
4818,40.150000,-0.130253,0.015294,-0.037659,-0.990647,0.081987,1.243566,0.273832,0.071415,1.094194,0.699659,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.029257,1.257677,0.274019,0.080470,1.234363,0.308406,0.079008,1.277435,0.282779,0.121873,1.253435,0.275959
4819,40.158333,-0.129784,0.015321,-0.037843,-0.990701,0.081952,1.243512,0.273877,0.071432,1.094135,0.699675,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.029219,1.257615,0.274028,0.080427,1.234322,0.308494,0.078961,1.277383,0.282793,0.121839,1.253412,0.275979
4820,40.166667,-0.129705,0.015277,-0.037804,-0.990714,0.081917,1.243450,0.273888,0.071469,1.094116,0.699703,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.029189,1.257553,0.274036,0.080399,1.234274,0.308505,0.078929,1.277327,0.282809,0.121796,1.253341,0.275981
4821,40.175000,-0.129703,0.015229,-0.037855,-0.990713,0.081893,1.243411,0.273903,0.071505,1.094079,0.699693,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.029167,1.257504,0.274049,0.080378,1.234239,0.308524,0.078903,1.277289,0.282836,0.121769,1.253302,0.275985
4822,40.183333,-0.129758,0.015159,-0.037937,-0.990704,0.081876,1.243387,0.273922,0.071549,1.094022,0.699666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.029147,1.257472,0.274076,0.080365,1.234211,0.308543,0.078880,1.277264,0.282858,0.121752,1.253287,0.275999
4823,40.191667,-0.129910,0.015110,-0.038079,-0.990679,0.081871,1.243366,0.273929,0.071598,1.093967,0.699653,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.029141,1.257431,0.274089,0.080368,1.234176,0.308549,0.078866,1.277248,0.282876,0.121742,1.253273,0.276005
4824,40.200000,-0.129871,0.015003,-0.038185,-0.990682,0.081871,1.243349,0.273939,0.071645,1.093868,0.699628,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.029137,1.257402,0.274104,0.080377,1.234163,0.308562,0.078859,1.277231,0.282887,0.121740,1.253266,0.276004
4825,40.208333,-0.129716,0.014849,-0.038285,-0.990700,0.081873,1.243325,0.273945,0.071699,1.093756,0.699601,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.029140,1.257382,0.274121,0.080395,1.234148,0.308574,0.078842,1.277189,0.282875,0.121743,1.253259,0.276001
4826,40.216667,-0.129646,0.014745,-0.038399,-0.990707,0.081884,1.243318,0.273957,0.071789,1.093682,0.699594,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.029145,1.257362,0.274138,0.080417,1.234146,0.308589,0.078848,1.277181,0.282883,0.121752,1.253263,0.276004
4827,40.225000,-0.129627,0.014585,-0.038468,-0.990709,0.081901,1.243314,0.273969,0.071856,1.093623,0.699585,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.029158,1.257352,0.274161,0.080450,1.234142,0.308605,0.078859,1.277176,0.282895,0.121766,1.253266,0.276002
4828,40.233333,-0.129626,0.014462,-0.038532,-0.990709,0.081915,1.243306,0.273979,0.071932,1.093530,0.699592,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.029170,1.257338,0.274179,0.080476,1.234133,0.308620,0.078867,1.277164,0.282907,0.121780,1.253265,0.276000
4829,40.241667,-0.129422,0.014382,-0.038663,-0.990731,0.081932,1.243296,0.273997,0.071961,1.093486,0.699628,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.029178,1.257316,0.274189,0.080505,1.234137,0.308649,0.078877,1.277155,0.282917,0.121793,1.253266,0.276005
4830,40.250000,-0.129407,0.014317,-0.038711,-0.990732,0.081941,1.243288,0.274003,0.071958,1.093427,0.699643,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.029190,1.257304,0.274200,0.080522,1.234128,0.308657,0.078881,1.277147,0.282921,0.121796,1.253263,0.276008
4831,40.258333,-0.129492,0.014272,-0.038734,-0.990721,0.081952,1.243287,0.274001,0.071956,1.093393,0.699665,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.029199,1.257300,0.274204,0.080539,1.234122,0.308653,0.078891,1.277146,0.282926,0.121807,1.253263,0.276003
4832,40.266667,-0.129455,0.014279,-0.038786,-0.990724,0.081962,1.243292,0.274006,0.071944,1.093370,0.699679,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.029205,1.257301,0.274209,0.080548,1.234130,0.308657,0.078898,1.277148,0.282925,0.121818,1.253274,0.276011
4833,40.275000,-0.129450,0.014209,-0.038714,-0.990728,0.081969,1.243296,0.274006,0.071967,1.093347,0.699683,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.029217,1.257312,0.274219,0.080558,1.234132,0.308658,0.078909,1.277153,0.282923,0.121827,1.253273,0.276006
4834,40.283333,-0.129426,0.014200,-0.038743,-0.990730,0.081985,1.243308,0.274010,0.072007,1.093333,0.699701,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.029229,1.257326,0.274227,0.080574,1.234143,0.308662,0.078923,1.277158,0.282917,0.121847,1.253294,0.276013
4835,40.291667,-0.129540,0.014229,-0.038686,-0.990717,0.082003,1.243329,0.274015,0.072043,1.093305,0.699725,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.029242,1.257338,0.274229,0.080587,1.234156,0.308666,0.078956,1.277198,0.282940,0.121860,1.253301,0.276016
4836,40.300000,-0.129633,0.014211,-0.038624,-0.990708,0.082018,1.243345,0.274024,0.072055,1.093272,0.699758,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.029252,1.257348,0.274237,0.080602,1.234170,0.308675,0.078988,1.277229,0.282968,0.121874,1.253306,0.276017
4837,40.308333,-0.129646,0.014177,-0.038595,-0.990708,0.082026,1.243356,0.274029,0.072064,1.093231,0.699800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.029263,1.257361,0.274249,0.080611,1.234180,0.308677,0.078999,1.277239,0.282971,0.121882,1.253316,0.276020
4838,40.316667,-0.129545,0.014168,-0.038589,-0.990721,0.082036,1.243362,0.274045,0.072077,1.093201,0.699838,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.029273,1.257367,0.274259,0.080622,1.234194,0.308698,0.079010,1.277250,0.282984,0.121890,1.253320,0.276031
4839,40.325000,-0.129588,0.014175,-0.038550,-0.990717,0.082043,1.243375,0.274056,0.072108,1.093182,0.699855,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.029282,1.257381,0.274272,0.080630,1.234206,0.308705,0.079020,1.277263,0.283001,0.121896,1.253327,0.276044
4840,40.333333,-0.129566,0.014233,-0.038532,-0.990720,0.082044,1.243381,0.274070,0.072169,1.093179,0.699850,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.029286,1.257389,0.274282,0.080623,1.234213,0.308718,0.079023,1.277270,0.283010,0.121896,1.253333,0.276063
4841,40.341667,-0.129619,0.014322,-0.038498,-0.990713,0.082041,1.243382,0.274077,0.072259,1.093181,0.699810,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.029283,1.257396,0.274279,0.080615,1.234210,0.308726,0.079019,1.277271,0.283023,0.121896,1.253329,0.276076
4842,40.350000,-0.129507,0.014516,-0.038495,-0.990725,0.082032,1.243382,0.274092,0.072387,1.093183,0.699763,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.029272,1.257399,0.274267,0.080593,1.234217,0.308745,0.079009,1.277271,0.283032,0.121887,1.253327,0.276101
4843,40.358333,-0.129547,0.014630,-0.038318,-0.990725,0.082014,1.243375,0.274093,0.072476,1.093179,0.699705,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.029262,1.257410,0.274260,0.080566,1.234209,0.308743,0.079000,1.277270,0.283038,0.121870,1.253300,0.276111
4844,40.366667,-0.129644,0.014819,-0.038236,-0.990712,0.081998,1.243377,0.274102,0.072544,1.093218,0.699680,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.029250,1.257421,0.274254,0.080536,1.234205,0.308750,0.078988,1.277273,0.283055,0.121857,1.253292,0.276135
4845,40.375000,-0.129644,0.014990,-0.038147,-0.990713,0.081988,1.243376,0.274118,0.072578,1.093250,0.699675,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.029242,1.257428,0.274252,0.080511,1.234205,0.308765,0.078985,1.277276,0.283073,0.121848,1.253280,0.276161
4846,40.383333,-0.129592,0.015063,-0.038021,-0.990724,0.081979,1.243371,0.274140,0.072582,1.093256,0.699687,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.029239,1.257438,0.274263,0.080494,1.234204,0.308791,0.078983,1.277274,0.283095,0.121843,1.253265,0.276182
4847,40.391667,-0.129625,0.015082,-0.037987,-0.990720,0.081980,1.243358,0.274152,0.072556,1.093257,0.699724,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.029247,1.257436,0.274276,0.080495,1.234191,0.308801,0.078976,1.277250,0.283107,0.121847,1.253250,0.276198
4848,40.400000,-0.129601,0.015130,-0.038007,-0.990722,0.081993,1.243346,0.274178,0.072513,1.093243,0.699781,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.029258,1.257425,0.274294,0.080507,1.234181,0.308829,0.078987,1.277234,0.283133,0.121858,1.253240,0.276227
4849,40.408333,-0.129890,0.014976,-0.041320,-0.990554,0.081983,1.243735,0.274691,0.072468,1.093222,0.699834,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.029281,1.257403,0.274318,0.080886,1.234618,0.309617,0.078185,1.278245,0.284378,0.121875,1.253216,0.276244
4850,40.416667,-0.129793,0.014952,-0.037930,-0.990703,0.082046,1.243283,0.274231,0.072441,1.093226,0.699888,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.029318,1.257373,0.274372,0.080567,1.234114,0.308879,0.079053,1.277143,0.283203,0.121903,1.253185,0.276265
4851,40.425000,-0.130119,0.014738,-0.037786,-0.990669,0.082083,1.243249,0.274258,0.072429,1.093226,0.699899,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.029373,1.257358,0.274442,0.080616,1.234053,0.308897,0.079090,1.277098,0.283242,0.121944,1.253143,0.276286
4852,40.433333,-0.130124,0.014651,-0.037702,-0.990672,0.082135,1.243202,0.274287,0.072412,1.093254,0.699893,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.029425,1.257327,0.274492,0.080676,1.233997,0.308924,0.079144,1.277046,0.283252,0.122002,1.253098,0.276321
4853,40.441667,-0.130188,0.014545,-0.037652,-0.990667,0.082192,1.243161,0.274319,0.072391,1.093274,0.699857,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.029474,1.257300,0.274540,0.080744,1.233947,0.308956,0.079203,1.276991,0.283279,0.122071,1.253061,0.276349
4854,40.450000,-0.139318,0.015343,-0.040400,-0.989304,0.082120,1.243634,0.274447,0.072370,1.093288,0.699831,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.029529,1.257272,0.274584,0.080806,1.233897,0.308965,0.078412,1.278036,0.284590,0.122131,1.253022,0.276361
4855,40.458333,-0.140100,0.015253,-0.040493,-0.989191,0.082188,1.243607,0.274438,0.072356,1.093325,0.699815,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.029592,1.257224,0.274614,0.080891,1.233816,0.308923,0.078473,1.278013,0.284628,0.122188,1.252992,0.276381
4856,40.466667,-0.139894,0.014951,-0.040381,-0.989230,0.082242,1.243567,0.274466,0.072347,1.093350,0.699793,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.029659,1.257183,0.274684,0.080943,1.233795,0.308945,0.078552,1.277970,0.284629,0.122243,1.252961,0.276388
4857,40.475000,-0.139933,0.014883,-0.040297,-0.989229,0.082292,1.243548,0.274482,0.072303,1.093393,0.699784,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.029716,1.257165,0.274707,0.080991,1.233778,0.308961,0.078610,1.277959,0.284659,0.122292,1.252931,0.276390
4858,40.483333,-0.140011,0.014855,-0.040220,-0.989221,0.082338,1.243535,0.274494,0.072298,1.093408,0.699772,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.029762,1.257156,0.274728,0.081035,1.233763,0.308967,0.078668,1.277944,0.284675,0.122341,1.252915,0.276402
4859,40.491667,-0.139980,0.014804,-0.040095,-0.989231,0.082379,1.243519,0.274506,0.072309,1.093402,0.699766,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.029806,1.257150,0.274746,0.081076,1.233755,0.308978,0.078723,1.277924,0.284690,0.122383,1.252890,0.276408
4860,40.500000,-0.139967,0.014375,-0.039906,-0.989247,0.082405,1.243506,0.274538,0.072368,1.093352,0.699789,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.029848,1.257143,0.274849,0.081111,1.233748,0.308991,0.078769,1.277909,0.284699,0.122421,1.252873,0.276423
4861,40.508333,-0.140224,0.014366,-0.039867,-0.989213,0.082441,1.243500,0.274541,0.072411,1.093275,0.699822,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.029881,1.257143,0.274862,0.081156,1.233718,0.308987,0.078806,1.277900,0.284711,0.122453,1.252865,0.276439
4862,40.516667,-0.140307,0.014430,-0.039849,-0.989201,0.082467,1.243496,0.274553,0.072480,1.093185,0.699868,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.029905,1.257140,0.274872,0.081180,1.233711,0.308992,0.078836,1.277893,0.284728,0.122478,1.252859,0.276463
4863,40.525000,-0.140153,0.014395,-0.039788,-0.989225,0.082489,1.243490,0.274571,0.072568,1.093112,0.699957,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.029924,1.257144,0.274890,0.081203,1.233719,0.309013,0.078870,1.277873,0.284730,0.122496,1.252860,0.276478
4864,40.533333,-0.140312,0.014500,-0.039871,-0.989198,0.082510,1.243494,0.274577,0.072672,1.093034,0.699973,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.029940,1.257142,0.274892,0.081223,1.233708,0.309012,0.078886,1.277873,0.284739,0.122516,1.252871,0.276506
4865,40.541667,-0.140141,0.014483,-0.039862,-0.989223,0.082522,1.243489,0.274587,0.072720,1.093011,0.699961,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.029952,1.257140,0.274896,0.081235,1.233716,0.309029,0.078895,1.277871,0.284741,0.122528,1.252865,0.276507
4866,40.550000,-0.140207,0.014513,-0.039880,-0.989212,0.082531,1.243489,0.274585,0.072743,1.093034,0.699921,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.029959,1.257139,0.274897,0.081242,1.233710,0.309022,0.078905,1.277863,0.284735,0.122539,1.252869,0.276515
4867,40.558333,-0.140257,0.014532,-0.039877,-0.989205,0.082538,1.243487,0.274582,0.072737,1.093072,0.699839,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.029964,1.257136,0.274890,0.081251,1.233706,0.309019,0.078909,1.277866,0.284742,0.122545,1.252861,0.276511
4868,40.566667,-0.140270,0.014545,-0.039878,-0.989203,0.082542,1.243489,0.274588,0.072688,1.093119,0.699776,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.029969,1.257140,0.274899,0.081253,1.233708,0.309021,0.078913,1.277866,0.284744,0.122552,1.252865,0.276523
4869,40.575000,-0.140119,0.014646,-0.039930,-0.989221,0.082543,1.243481,0.274603,0.072581,1.093231,0.699793,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.029965,1.257131,0.274896,0.081250,1.233708,0.309042,0.078910,1.277856,0.284747,0.122553,1.252862,0.276544
4870,40.583333,-0.140180,0.014693,-0.039917,-0.989212,0.082536,1.243474,0.274614,0.072459,1.093355,0.699820,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.029964,1.257122,0.274906,0.081234,1.233700,0.309050,0.078904,1.277852,0.284766,0.122546,1.252852,0.276557
4871,40.591667,-0.140264,0.014771,-0.039940,-0.989198,0.082529,1.243468,0.274626,0.072348,1.093455,0.699822,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.029954,1.257112,0.274914,0.081221,1.233688,0.309058,0.078894,1.277846,0.284784,0.122542,1.252843,0.276578
4872,40.600000,-0.140359,0.014837,-0.039952,-0.989183,0.082522,1.243466,0.274641,0.072253,1.093543,0.699816,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.029947,1.257110,0.274927,0.081208,1.233678,0.309070,0.078885,1.277842,0.284802,0.122536,1.252842,0.276601
4873,40.608333,-0.140351,0.014858,-0.039921,-0.989185,0.082514,1.243472,0.274655,0.072206,1.093610,0.699830,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.029943,1.257117,0.274935,0.081198,1.233687,0.309085,0.078877,1.277853,0.284822,0.122528,1.252841,0.276611
4874,40.616667,-0.140292,0.014875,-0.039922,-0.989193,0.082512,1.243483,0.274662,0.072173,1.093627,0.699826,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.029940,1.257130,0.274939,0.081196,1.233701,0.309093,0.078876,1.277861,0.284822,0.122526,1.252855,0.276620
4875,40.625000,-0.140252,0.014913,-0.039940,-0.989198,0.082513,1.243500,0.274671,0.072146,1.093641,0.699841,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.029939,1.257146,0.274943,0.081195,1.233721,0.309102,0.078877,1.277877,0.284827,0.122526,1.252874,0.276633
4876,40.633333,-0.139867,0.014946,-0.039910,-0.989253,0.082510,1.243515,0.274689,0.072138,1.093620,0.699856,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.029940,1.257161,0.274945,0.081179,1.233769,0.309129,0.078879,1.277896,0.284827,0.122526,1.252887,0.276638
4877,40.641667,-0.139920,0.014960,-0.039922,-0.989245,0.082510,1.243525,0.274693,0.072169,1.093599,0.699850,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.029941,1.257170,0.274949,0.081177,1.233776,0.309133,0.078877,1.277904,0.284837,0.122528,1.252896,0.276641
