kbPos,-0.2683,-0.0570,0.7959,kbRot,0.86449740,0.15243420,0.47168920,-0.08317154,p_y,,p_z,,head_x,,head_y,,head_z,,head_q_w,,head_q_x,,head_q_y,,head_q_z,,t,:,,,,,,,,,,,
h_x,h_y,h_z,p_z,p_y,p_z,head_x,head_y,head_z,head_q_w,head_q_w,head_q_x,head_q_z,t,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.2639,-0.1480,0.6491,-0.2196,-0.0550,0.7097,-0.6391,0.0430,0.5622,0.828440,0.094870,0.542646,-0.101106,766245.30,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.2639,-0.1480,0.6491,-0.2196,-0.0550,0.7097,-0.6393,0.0430,0.5624,0.828569,0.095147,0.542466,-0.100754,766265.70,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.2623,-0.1469,0.6490,-0.2180,-0.0539,0.7097,-0.6395,0.0430,0.5626,0.828698,0.095255,0.542327,-0.100336,766277.20,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.2623,-0.1469,0.6490,-0.2180,-0.0539,0.7097,-0.6396,0.0431,0.5628,0.828829,0.095441,0.542168,-0.099935,766294.90,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.2617,-0.1447,0.6481,-0.2174,-0.0517,0.7088,-0.6397,0.0431,0.5630,0.828838,0.095602,0.542170,-0.099694,766312.80,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.2617,-0.1447,0.6481,-0.2174,-0.0517,0.7088,-0.6398,0.0431,0.5631,0.828835,0.095815,0.542145,-0.099650,766328.10,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.2615,-0.1432,0.6477,-0.2172,-0.0502,0.7084,-0.6399,0.0430,0.5633,0.828812,0.095985,0.542112,-0.099860,766344.30,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.2615,-0.1432,0.6477,-0.2173,-0.0502,0.7084,-0.6400,0.0430,0.5634,0.828826,0.096150,0.542003,-0.100178,766360.70,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.2614,-0.1424,0.6476,-0.2172,-0.0495,0.7083,-0.6401,0.0430,0.5636,0.828936,0.095800,0.541869,-0.100332,766380.80,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.2614,-0.1424,0.6476,-0.2172,-0.0495,0.7083,-0.6402,0.0430,0.5638,0.828949,0.095676,0.541866,-0.100358,766395.30,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.2633,-0.1375,0.6448,-0.2191,-0.0446,0.7055,-0.6403,0.0431,0.5638,0.828842,0.095575,0.542043,-0.100381,766412.30,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.2633,-0.1375,0.6448,-0.2191,-0.0446,0.7054,-0.6404,0.0431,0.5638,0.828711,0.095831,0.542247,-0.100115,766428.70,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.2633,-0.1375,0.6448,-0.2190,-0.0446,0.7054,-0.6405,0.0432,0.5639,0.828607,0.095941,0.542424,-0.099912,766444.60,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.2638,-0.1370,0.6447,-0.2194,-0.0440,0.7053,-0.6406,0.0433,0.5640,0.828354,0.095686,0.542935,-0.099478,766461.70,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.2647,-0.1355,0.6438,-0.2202,-0.0426,0.7044,-0.6407,0.0433,0.5641,0.828220,0.095529,0.543195,-0.099324,766477.60,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.2647,-0.1355,0.6438,-0.2202,-0.0426,0.7044,-0.6408,0.0434,0.5642,0.828038,0.095438,0.543498,-0.099269,766494.50,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.2650,-0.1346,0.6435,-0.2205,-0.0416,0.7040,-0.6409,0.0435,0.5643,0.828022,0.095595,0.543608,-0.098648,766512.90,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.2650,-0.1346,0.6435,-0.2205,-0.0416,0.7040,-0.6410,0.0435,0.5644,0.828023,0.095922,0.543608,-0.098319,766528.40,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.2653,-0.1339,0.6431,-0.2208,-0.0410,0.7037,-0.6412,0.0435,0.5646,0.828158,0.096205,0.543365,-0.098252,766545.00,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.2653,-0.1339,0.6431,-0.2208,-0.0410,0.7037,-0.6413,0.0435,0.5648,0.828341,0.096191,0.543117,-0.098090,766561.50,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.2655,-0.1333,0.6428,-0.2211,-0.0404,0.7034,-0.6414,0.0435,0.5650,0.828492,0.096183,0.542921,-0.097911,766579.40,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.2655,-0.1333,0.6428,-0.2211,-0.0404,0.7034,-0.6415,0.0435,0.5652,0.828647,0.096245,0.542652,-0.098033,766594.40,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.2655,-0.1333,0.6428,-0.2211,-0.0404,0.7034,-0.6416,0.0434,0.5653,0.828666,0.096631,0.542597,-0.097790,766610.80,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.2642,-0.1324,0.6419,-0.2199,-0.0395,0.7025,-0.6416,0.0434,0.5653,0.828664,0.096921,0.542573,-0.097656,766630.00,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.2635,-0.1321,0.6416,-0.2191,-0.0391,0.7022,-0.6417,0.0434,0.5654,0.828566,0.096950,0.542747,-0.097490,766644.70,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.2635,-0.1321,0.6416,-0.2191,-0.0391,0.7022,-0.6418,0.0434,0.5655,0.828450,0.097177,0.542918,-0.097300,766662.30,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.2627,-0.1319,0.6414,-0.2183,-0.0390,0.7020,-0.6419,0.0433,0.5656,0.828386,0.097383,0.543024,-0.097050,766680.30,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.2627,-0.1319,0.6414,-0.2183,-0.0390,0.7020,-0.6422,0.0431,0.5653,0.828371,0.097722,0.543012,-0.096901,766694.50,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.2627,-0.1319,0.6414,-0.2183,-0.0390,0.7020,-0.6423,0.0429,0.5654,0.828261,0.098048,0.543081,-0.097125,766711.30,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.2627,-0.1319,0.6414,-0.2182,-0.0390,0.7019,-0.6423,0.0428,0.5654,0.828096,0.098582,0.543215,-0.097248,766726.90,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.2624,-0.1318,0.6414,-0.2179,-0.0389,0.7019,-0.6424,0.0427,0.5655,0.828009,0.099092,0.543182,-0.097652,766744.40,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.2625,-0.1320,0.6410,-0.2180,-0.0391,0.7016,-0.6425,0.0427,0.5656,0.827937,0.099757,0.543136,-0.097833,766760.60,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.2625,-0.1320,0.6410,-0.2180,-0.0391,0.7016,-0.6425,0.0426,0.5657,0.828050,0.100139,0.542884,-0.097894,766779.90,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.2626,-0.1319,0.6408,-0.2182,-0.0389,0.7013,-0.6425,0.0426,0.5659,0.828184,0.100184,0.542620,-0.098175,766796.40,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.2626,-0.1319,0.6408,-0.2182,-0.0389,0.7013,-0.6426,0.0425,0.5660,0.828195,0.100080,0.542581,-0.098409,766810.90,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.2632,-0.1314,0.6401,-0.2188,-0.0384,0.7007,-0.6427,0.0424,0.5660,0.828169,0.100212,0.542533,-0.098756,766829.60,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.2632,-0.1314,0.6401,-0.2188,-0.0384,0.7007,-0.6428,0.0423,0.5659,0.828154,0.100525,0.542490,-0.098791,766844.90,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.2644,-0.1305,0.6393,-0.2200,-0.0376,0.6998,-0.6430,0.0423,0.5659,0.828148,0.100774,0.542490,-0.098595,766859.90,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.2644,-0.1305,0.6393,-0.2200,-0.0376,0.6998,-0.6431,0.0423,0.5659,0.828180,0.100842,0.542452,-0.098464,766876.40,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.2643,-0.1305,0.6390,-0.2199,-0.0375,0.6996,-0.6432,0.0423,0.5660,0.828209,0.100643,0.542497,-0.098175,766893.30,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.2643,-0.1305,0.6390,-0.2199,-0.0375,0.6996,-0.6433,0.0424,0.5661,0.828261,0.100496,0.542485,-0.097947,766909.90,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.2600,-0.1320,0.6388,-0.2156,-0.0391,0.6993,-0.6435,0.0425,0.5662,0.828189,0.100493,0.542576,-0.098062,766928.10,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.2600,-0.1320,0.6388,-0.2155,-0.0391,0.6993,-0.6437,0.0425,0.5662,0.828085,0.100576,0.542715,-0.098084,766943.50,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.2583,-0.1329,0.6387,-0.2139,-0.0399,0.6993,-0.6439,0.0426,0.5663,0.828148,0.100729,0.542634,-0.097844,766959.80,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.2583,-0.1329,0.6387,-0.2139,-0.0399,0.6993,-0.6440,0.0427,0.5663,0.828326,0.100735,0.542476,-0.097208,766978.00,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.2534,-0.1350,0.6386,-0.2090,-0.0420,0.6992,-0.6442,0.0427,0.5664,0.828353,0.100572,0.542504,-0.096989,766995.60,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.2534,-0.1350,0.6386,-0.2090,-0.0420,0.6992,-0.6444,0.0427,0.5664,0.828276,0.100431,0.542606,-0.097220,767011.90,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.2536,-0.1349,0.6387,-0.2091,-0.0420,0.6992,-0.6446,0.0428,0.5665,0.828303,0.100416,0.542636,-0.096839,767029.60,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.2536,-0.1349,0.6387,-0.2092,-0.0420,0.6992,-0.6447,0.0429,0.5667,0.828463,0.100555,0.542445,-0.096395,767045.10,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.2538,-0.1349,0.6387,-0.2094,-0.0420,0.6993,-0.6448,0.0429,0.5668,0.828618,0.100981,0.542215,-0.095905,767062.10,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.2538,-0.1349,0.6387,-0.2094,-0.0420,0.6993,-0.6450,0.0430,0.5669,0.828700,0.101475,0.542052,-0.095595,767077.30,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.2541,-0.1349,0.6388,-0.2097,-0.0419,0.6994,-0.6450,0.0430,0.5671,0.828768,0.101838,0.541918,-0.095378,767094.50,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.2541,-0.1349,0.6388,-0.2097,-0.0419,0.6994,-0.6451,0.0431,0.5672,0.828890,0.101973,0.541712,-0.095346,767110.90,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.2577,-0.1319,0.6364,-0.2133,-0.0390,0.6971,-0.6452,0.0431,0.5673,0.828966,0.102236,0.541524,-0.095475,767126.80,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.2577,-0.1319,0.6364,-0.2133,-0.0390,0.6971,-0.6453,0.0431,0.5673,0.828885,0.102246,0.541544,-0.096049,767144.50,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.2581,-0.1317,0.6365,-0.2138,-0.0387,0.6971,-0.6455,0.0431,0.5672,0.828647,0.102602,0.541714,-0.096765,767160.60,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.2581,-0.1317,0.6365,-0.2138,-0.0387,0.6971,-0.6457,0.0430,0.5671,0.828366,0.102888,0.541966,-0.097448,767177.00,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.2606,-0.1304,0.6357,-0.2161,-0.0375,0.6963,-0.6459,0.0429,0.5668,0.827941,0.103392,0.542422,-0.097989,767195.30,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.2606,-0.1304,0.6357,-0.2161,-0.0375,0.6962,-0.6461,0.0429,0.5666,0.827648,0.103282,0.542906,-0.097903,767210.90,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.2608,-0.1302,0.6358,-0.2162,-0.0373,0.6963,-0.6464,0.0431,0.5664,0.827440,0.102986,0.543354,-0.097487,767227.20,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.2608,-0.1302,0.6358,-0.2162,-0.0373,0.6962,-0.6466,0.0433,0.5663,0.827307,0.102429,0.543792,-0.096757,767243.80,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.2611,-0.1301,0.6358,-0.2164,-0.0371,0.6962,-0.6469,0.0434,0.5661,0.827257,0.101774,0.544141,-0.095916,767261.80,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.2611,-0.1301,0.6358,-0.2164,-0.0371,0.6962,-0.6473,0.0437,0.5660,0.827289,0.101408,0.544261,-0.095342,767277.70,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.2616,-0.1300,0.6357,-0.2169,-0.0370,0.6961,-0.6477,0.0438,0.5659,0.827283,0.101167,0.544340,-0.095191,767296.40,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.2616,-0.1300,0.6357,-0.2169,-0.0370,0.6960,-0.6480,0.0440,0.5658,0.827258,0.100791,0.544476,-0.095040,767310.10,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.2621,-0.1300,0.6355,-0.2174,-0.0371,0.6959,-0.6484,0.0442,0.5657,0.827362,0.100306,0.544426,-0.094928,767326.30,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.2621,-0.1300,0.6355,-0.2174,-0.0371,0.6959,-0.6488,0.0443,0.5657,0.827611,0.099813,0.544137,-0.094930,767344.00,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.2625,-0.1299,0.6354,-0.2179,-0.0369,0.6959,-0.6492,0.0445,0.5656,0.827772,0.099517,0.543971,-0.094793,767360.10,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.2625,-0.1299,0.6354,-0.2179,-0.0369,0.6959,-0.6497,0.0447,0.5655,0.827902,0.099369,0.543806,-0.094758,767376.50,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.2630,-0.1299,0.6354,-0.2184,-0.0369,0.6958,-0.6502,0.0448,0.5654,0.827982,0.099028,0.543729,-0.094857,767393.00,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.2630,-0.1299,0.6354,-0.2184,-0.0369,0.6958,-0.6506,0.0450,0.5653,0.828055,0.098411,0.543764,-0.094668,767409.80,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.2636,-0.1297,0.6352,-0.2190,-0.0368,0.6957,-0.6511,0.0452,0.5652,0.828210,0.097694,0.543746,-0.094152,767427.00,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.2636,-0.1297,0.6352,-0.2190,-0.0368,0.6957,-0.6515,0.0454,0.5651,0.828457,0.097644,0.543477,-0.093587,767446.50,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.2642,-0.1295,0.6351,-0.2197,-0.0366,0.6956,-0.6520,0.0456,0.5650,0.828624,0.097501,0.543330,-0.093112,767460.60,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.2642,-0.1295,0.6351,-0.2198,-0.0366,0.6957,-0.6525,0.0457,0.5649,0.828934,0.097706,0.542892,-0.092678,767477.90,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.2650,-0.1294,0.6350,-0.2205,-0.0365,0.6955,-0.6530,0.0458,0.5649,0.829115,0.097683,0.542687,-0.092288,767493.60,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.2650,-0.1294,0.6350,-0.2205,-0.0365,0.6955,-0.6535,0.0459,0.5648,0.829142,0.097605,0.542627,-0.092480,767509.30,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.2657,-0.1295,0.6349,-0.2213,-0.0365,0.6954,-0.6539,0.0461,0.5648,0.829225,0.097855,0.542439,-0.092571,767526.70,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.2657,-0.1295,0.6349,-0.2213,-0.0365,0.6955,-0.6544,0.0463,0.5648,0.829383,0.098279,0.542203,-0.092089,767545.80,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.2666,-0.1297,0.6347,-0.2222,-0.0368,0.6953,-0.6549,0.0464,0.5648,0.829628,0.098495,0.541852,-0.091723,767560.20,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.2666,-0.1297,0.6347,-0.2223,-0.0368,0.6954,-0.6554,0.0466,0.5648,0.829825,0.098728,0.541521,-0.091645,767576.80,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.2674,-0.1299,0.6345,-0.2231,-0.0369,0.6952,-0.6560,0.0467,0.5649,0.829942,0.098910,0.541331,-0.091510,767594.00,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.2674,-0.1299,0.6345,-0.2232,-0.0369,0.6952,-0.6566,0.0468,0.5650,0.830058,0.099254,0.541063,-0.091676,767609.40,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.2687,-0.1300,0.6343,-0.2245,-0.0371,0.6951,-0.6573,0.0468,0.5651,0.830295,0.099662,0.540621,-0.091693,767627.30,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.2687,-0.1300,0.6343,-0.2246,-0.0371,0.6952,-0.6580,0.0469,0.5652,0.830739,0.099598,0.539945,-0.091713,767643.50,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.2700,-0.1301,0.6341,-0.2260,-0.0371,0.6950,-0.6587,0.0469,0.5654,0.831087,0.099458,0.539482,-0.091442,767660.10,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.2700,-0.1301,0.6341,-0.2261,-0.0371,0.6951,-0.6595,0.0470,0.5657,0.831578,0.099271,0.538823,-0.091070,767675.90,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.2717,-0.1302,0.6339,-0.2278,-0.0372,0.6950,-0.6603,0.0472,0.5659,0.831965,0.099470,0.538312,-0.090333,767693.30,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.2717,-0.1302,0.6339,-0.2279,-0.0372,0.6950,-0.6612,0.0473,0.5661,0.832297,0.099780,0.537838,-0.089757,767709.60,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.2717,-0.1302,0.6339,-0.2280,-0.0372,0.6951,-0.6621,0.0475,0.5663,0.832719,0.100028,0.537214,-0.089307,767726.20,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.2717,-0.1302,0.6339,-0.2280,-0.0372,0.6951,-0.6629,0.0476,0.5664,0.832999,0.100098,0.536875,-0.088648,767743.30,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.2743,-0.1313,0.6342,-0.2307,-0.0383,0.6954,-0.6639,0.0478,0.5666,0.833135,0.100267,0.536756,-0.087894,767766.80,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.2743,-0.1313,0.6342,-0.2306,-0.0383,0.6954,-0.6648,0.0481,0.5667,0.833205,0.100100,0.536772,-0.087325,767791.70,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.2743,-0.1313,0.6342,-0.2307,-0.0383,0.6954,-0.6659,0.0482,0.5667,0.833372,0.100115,0.536620,-0.086648,767803.50,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.2755,-0.1321,0.6345,-0.2319,-0.0391,0.6957,-0.6669,0.0484,0.5668,0.833563,0.099874,0.536479,-0.085958,767819.80,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.2772,-0.1332,0.6350,-0.2336,-0.0403,0.6962,-0.6678,0.0487,0.5669,0.833793,0.099735,0.536267,-0.085209,767830.20,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.2772,-0.1332,0.6350,-0.2336,-0.0403,0.6963,-0.6688,0.0489,0.5670,0.834090,0.099392,0.536020,-0.084248,767843.40,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.2786,-0.1343,0.6355,-0.2351,-0.0413,0.6967,-0.6697,0.0492,0.5670,0.834223,0.098627,0.536127,-0.083142,767866.60,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.2786,-0.1343,0.6355,-0.2350,-0.0413,0.6966,-0.6707,0.0494,0.5669,0.833965,0.098018,0.536667,-0.082971,767890.40,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.2807,-0.1365,0.6357,-0.2370,-0.0436,0.6968,-0.6717,0.0497,0.5668,0.833847,0.097531,0.537012,-0.082500,767900.80,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.2807,-0.1365,0.6357,-0.2369,-0.0436,0.6968,-0.6725,0.0500,0.5667,0.833715,0.096813,0.537411,-0.082078,767913.30,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.2828,-0.1384,0.6356,-0.2390,-0.0455,0.6967,-0.6735,0.0504,0.5666,0.833514,0.095979,0.537946,-0.081594,767926.80,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.2828,-0.1384,0.6356,-0.2389,-0.0455,0.6966,-0.6743,0.0507,0.5663,0.833208,0.095194,0.538601,-0.081311,767942.90,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.2850,-0.1401,0.6355,-0.2410,-0.0471,0.6964,-0.6752,0.0510,0.5660,0.832858,0.094686,0.539278,-0.081002,767960.30,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.2850,-0.1401,0.6355,-0.2410,-0.0471,0.6963,-0.6760,0.0513,0.5657,0.832520,0.094454,0.539845,-0.080974,767977.90,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.2878,-0.1426,0.6355,-0.2437,-0.0497,0.6963,-0.6769,0.0515,0.5655,0.832299,0.094205,0.540260,-0.080765,767993.20,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.2878,-0.1426,0.6355,-0.2436,-0.0497,0.6963,-0.6777,0.0517,0.5652,0.832108,0.094140,0.540602,-0.080521,768009.80,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.2907,-0.1445,0.6351,-0.2465,-0.0515,0.6958,-0.6784,0.0520,0.5651,0.832182,0.093630,0.540633,-0.080142,768027.10,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.2907,-0.1445,0.6351,-0.2465,-0.0515,0.6958,-0.6791,0.0522,0.5650,0.832342,0.093292,0.540533,-0.079542,768042.30,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.2934,-0.1464,0.6345,-0.2493,-0.0534,0.6954,-0.6797,0.0524,0.5650,0.832742,0.093038,0.540023,-0.079119,768059.60,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.2934,-0.1464,0.6345,-0.2494,-0.0534,0.6954,-0.6803,0.0525,0.5650,0.833078,0.092924,0.539555,-0.078916,768076.30,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.2960,-0.1486,0.6344,-0.2520,-0.0556,0.6953,-0.6809,0.0526,0.5650,0.833293,0.092943,0.539184,-0.079151,768092.50,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.2960,-0.1486,0.6344,-0.2521,-0.0556,0.6954,-0.6813,0.0526,0.5650,0.833555,0.092887,0.538756,-0.079376,768109.40,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.2979,-0.1499,0.6343,-0.2541,-0.0569,0.6953,-0.6817,0.0527,0.5650,0.833659,0.093079,0.538499,-0.079798,768127.40,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.2979,-0.1499,0.6343,-0.2541,-0.0569,0.6953,-0.6822,0.0527,0.5650,0.833744,0.093058,0.538366,-0.079833,768143.40,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.2997,-0.1509,0.6342,-0.2558,-0.0580,0.6952,-0.6825,0.0528,0.5650,0.833728,0.093272,0.538363,-0.079766,768159.40,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.2997,-0.1509,0.6342,-0.2558,-0.0580,0.6952,-0.6828,0.0529,0.5649,0.833688,0.093505,0.538418,-0.079547,768176.20,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.3012,-0.1520,0.6341,-0.2573,-0.0591,0.6951,-0.6832,0.0529,0.5649,0.833619,0.093672,0.538551,-0.079171,768192.80,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.3012,-0.1520,0.6341,-0.2573,-0.0591,0.6951,-0.6834,0.0530,0.5648,0.833558,0.093811,0.538656,-0.078929,768208.30,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.3015,-0.1560,0.6340,-0.2576,-0.0630,0.6950,-0.6837,0.0530,0.5648,0.833453,0.093727,0.538866,-0.078710,768225.60,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.3015,-0.1560,0.6340,-0.2576,-0.0630,0.6949,-0.6840,0.0531,0.5648,0.833378,0.093477,0.539061,-0.078468,768242.90,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.3023,-0.1567,0.6337,-0.2583,-0.0638,0.6946,-0.6842,0.0531,0.5648,0.833345,0.093476,0.539172,-0.078047,768259.40,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.3023,-0.1567,0.6337,-0.2583,-0.0638,0.6946,-0.6844,0.0532,0.5647,0.833242,0.093559,0.539390,-0.077544,768275.70,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.3030,-0.1572,0.6334,-0.2590,-0.0643,0.6942,-0.6845,0.0532,0.5646,0.833229,0.093620,0.539444,-0.077237,768292.00,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.3030,-0.1572,0.6334,-0.2589,-0.0643,0.6942,-0.6847,0.0533,0.5646,0.833116,0.093497,0.539622,-0.077360,768309.60,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.3031,-0.1585,0.6332,-0.2590,-0.0655,0.6940,-0.6849,0.0533,0.5646,0.832960,0.093511,0.539865,-0.077323,768325.90,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.3031,-0.1585,0.6332,-0.2590,-0.0655,0.6940,-0.6850,0.0534,0.5645,0.832908,0.093577,0.539978,-0.077020,768342.70,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.3027,-0.1596,0.6330,-0.2586,-0.0666,0.6938,-0.6851,0.0535,0.5646,0.832889,0.093603,0.540051,-0.076677,768359.10,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.3027,-0.1596,0.6330,-0.2586,-0.0666,0.6938,-0.6855,0.0535,0.5645,0.832931,0.093570,0.540030,-0.076412,768375.90,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.3019,-0.1607,0.6328,-0.2578,-0.0677,0.6936,-0.6856,0.0535,0.5645,0.832924,0.093372,0.540098,-0.076248,768391.80,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.3019,-0.1607,0.6328,-0.2578,-0.0677,0.6936,-0.6858,0.0535,0.5645,0.832908,0.093562,0.540102,-0.076161,768409.90,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.3024,-0.1607,0.6327,-0.2583,-0.0677,0.6935,-0.6859,0.0535,0.5645,0.833039,0.093611,0.539896,-0.076133,768425.60,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.3024,-0.1607,0.6327,-0.2583,-0.0677,0.6935,-0.6860,0.0535,0.5645,0.833071,0.093498,0.539867,-0.076121,768442.30,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.3030,-0.1607,0.6325,-0.2589,-0.0677,0.6934,-0.6861,0.0534,0.5645,0.833112,0.093580,0.539807,-0.076005,768458.60,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.3030,-0.1607,0.6325,-0.2589,-0.0677,0.6934,-0.6861,0.0534,0.5645,0.833092,0.093634,0.539819,-0.076066,768475.40,,,,,,,,,,,,,,,,,,,,,,,,,,
