,Type,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
,Name,lh_rb_v2,lh_rb_v2,lh_rb_v2,lh_rb_v2,lh_rb_v2,lh_rb_v2,lh_rb_v2,Unlabeled 1946,Unlabeled 1946,Unlabeled 1946,Unlabeled 1991,Unlabeled 1991,Unlabeled 1991,Unlabeled 1992,Unlabeled 1992,Unlabeled 1992,Unlabeled 1993,Unlabeled 1993,Unlabeled 1993,Unlabeled 1994,Unlabeled 1994,Unlabeled 1994,lh_rb_v2:Marker1,lh_rb_v2:Marker1,lh_rb_v2:Marker1,lh_rb_v2:Marker2,lh_rb_v2:Marker2,lh_rb_v2:Marker2,lh_rb_v2:Marker3,lh_rb_v2:Marker3,lh_rb_v2:Marker3,lh_rb_v2:Marker4,lh_rb_v2:Marker4,lh_rb_v2:Marker4
,ID,"89F1026118DC11E97DA3F75ED5E0708A","89F1026118DC11E97DA3F75ED5E0708A","89F1026118DC11E97DA3F75ED5E0708A","89F1026118DC11E97DA3F75ED5E0708A","89F1026118DC11E97DA3F75ED5E0708A","89F1026118DC11E97DA3F75ED5E0708A","89F1026118DC11E97DA3F75ED5E0708A","D9E50","D9E50","D9E50","DB240","DB240","DB240","DB250","DB250","DB250","DB260","DB260","DB260","DB270","DB270","DB270","D9D10","D9D10","D9D10","D9CF0","D9CF0","D9CF0","D9D20","D9D20","D9D20","D9D00","D9D00","D9D00"
,,Rotation,Rotation,Rotation,Rotation,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position
Frame,Time (Seconds),X,Y,Z,W,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
1579,13.158333,-0.176929,0.052833,-0.005042,-0.982792,0.075488,1.299234,0.064360,0.137398,1.054788,0.525583,,,,,,,,,,,,,0.024005,1.317158,0.062808,0.071017,1.286896,0.097740,0.074302,1.332248,0.076539,0.115703,1.305830,0.069734
1580,13.166667,-0.177445,0.052864,-0.005224,-0.982696,0.075437,1.299210,0.064463,0.137038,1.054727,0.525691,,,,,,,,,,,,,0.023951,1.317111,0.062931,0.070970,1.286840,0.097818,0.074225,1.332226,0.076673,0.115653,1.305804,0.069856
1581,13.175000,-0.177281,0.052847,-0.005283,-0.982726,0.075380,1.299157,0.064591,0.136467,1.054839,0.525943,,,,,,,,,,,,,0.023901,1.317064,0.063048,0.070913,1.286769,0.097976,0.074158,1.332181,0.076780,0.115599,1.305766,0.069972
1582,13.183333,-0.177389,0.052779,-0.005327,-0.982710,0.075330,1.299112,0.064693,0.136107,1.054708,0.526082,,,,,,,,,,,,,0.023852,1.317013,0.063172,0.070866,1.286711,0.098067,0.074101,1.332136,0.076874,0.115550,1.305726,0.070082
1583,13.191667,-0.177500,0.052551,-0.005249,-0.982703,0.075268,1.299060,0.064786,0.135514,1.054685,0.526252,,,,,,,,,,,,,0.023798,1.316965,0.063296,0.070816,1.286659,0.098156,0.074041,1.332076,0.076977,0.115492,1.305669,0.070157
1584,13.200000,-0.177551,0.052436,-0.005260,-0.982700,0.075206,1.299010,0.064875,0.135018,1.054647,0.526395,,,,,,,,,,,,,0.023735,1.316908,0.063401,0.070762,1.286611,0.098238,0.073979,1.332028,0.077071,0.115433,1.305617,0.070240
1585,13.208333,-0.177848,0.052403,-0.005350,-0.982647,0.075141,1.298980,0.064960,0.134429,1.054633,0.526535,,,,,,,,,,,,,0.023665,1.316866,0.063508,0.070696,1.286561,0.098307,0.073907,1.331990,0.077167,0.115371,1.305593,0.070336
1586,13.216667,-0.178250,0.052469,-0.005449,-0.982570,0.075076,1.298960,0.065053,0.133847,1.054596,0.526652,,,,,,,,,,,,,0.023582,1.316831,0.063601,0.070630,1.286527,0.098385,0.073846,1.331954,0.077299,0.115302,1.305577,0.070439
1587,13.225000,-0.178435,0.052489,-0.005447,-0.982536,0.074993,1.298942,0.065147,0.133045,1.054666,0.526837,,,,,,,,,,,,,0.023481,1.316816,0.063703,0.070555,1.286497,0.098468,0.073769,1.331925,0.077398,0.115222,1.305559,0.070549
1588,13.233333,-0.178550,0.052574,-0.005581,-0.982509,0.074913,1.298924,0.065249,0.132239,1.054676,0.526948,,,,,,,,,,,,,0.023383,1.316787,0.063806,0.070477,1.286473,0.098554,0.073687,1.331896,0.077495,0.115135,1.305553,0.070676
1589,13.241667,-0.178513,0.052597,-0.005634,-0.982515,0.074833,1.298887,0.065350,0.131429,1.054645,0.527021,,,,,,,,,,,,,0.023300,1.316746,0.063898,0.070395,1.286443,0.098657,0.073604,1.331855,0.077599,0.115056,1.305520,0.070775
1590,13.250000,-0.178752,0.052727,-0.005705,-0.982464,0.074745,1.298835,0.065440,0.130422,1.054763,0.527143,,,,,,,,,,,,,0.023218,1.316693,0.063983,0.070300,1.286362,0.098748,0.073505,1.331800,0.077698,0.114960,1.305475,0.070880
1591,13.258333,-0.178735,0.052822,-0.005731,-0.982462,0.074646,1.298766,0.065545,0.129369,1.054962,0.527283,,,,,,,,,,,,,0.023132,1.316621,0.064073,0.070189,1.286297,0.098856,0.073403,1.331728,0.077809,0.114855,1.305408,0.070983
1592,13.266667,-0.178903,0.053003,-0.005795,-0.982421,0.074550,1.298680,0.065633,0.128158,1.055025,0.527293,,,,,,,,,,,,,0.023041,1.316535,0.064146,0.070084,1.286192,0.098944,0.073292,1.331643,0.077904,0.114753,1.305322,0.071088
1593,13.275000,-0.179119,0.053108,-0.005972,-0.982375,0.074463,1.298591,0.065694,0.126886,1.055197,0.527350,,,,,,,,,,,,,0.022947,1.316428,0.064197,0.069996,1.286092,0.098997,0.073185,1.331554,0.077986,0.114670,1.305236,0.071159
1594,13.283333,-0.178689,0.053159,-0.006087,-0.982450,0.074369,1.298491,0.065781,0.125408,1.055492,0.527424,,,,,,,,,,,,,0.022865,1.316321,0.064245,0.069888,1.286011,0.099122,0.073073,1.331470,0.078059,0.114581,1.305150,0.071220
1595,13.291667,-0.178954,0.053421,-0.006436,-0.982385,0.074302,1.298394,0.065830,0.123860,1.055637,0.527440,,,,,,,,,,,,,0.022783,1.316180,0.064260,0.069808,1.285904,0.099161,0.072985,1.331378,0.078147,0.114504,1.305064,0.071288
1596,13.300000,-0.179025,0.053533,-0.006588,-0.982365,0.074235,1.298312,0.065891,0.122202,1.055864,0.527475,,,,,,,,,,,,,0.022712,1.316084,0.064301,0.069736,1.285818,0.099225,0.072910,1.331295,0.078219,0.114430,1.304994,0.071352
1597,13.308333,-0.179231,0.053627,-0.006682,-0.982322,0.074174,1.298245,0.065951,0.120459,1.055944,0.527487,,,,,,,,,,,,,0.022640,1.316008,0.064353,0.069672,1.285738,0.099281,0.072842,1.331223,0.078297,0.114370,1.304929,0.071422
1598,13.316667,-0.179465,0.053883,-0.006886,-0.982263,0.074126,1.298180,0.066010,0.118589,1.056109,0.527625,,,,,,,,,,,,,0.022581,1.315929,0.064393,0.069614,1.285657,0.099327,0.072774,1.331151,0.078366,0.114319,1.304874,0.071514
1599,13.325000,-0.179855,0.054044,-0.006985,-0.982183,0.074080,1.298127,0.066071,0.116601,1.056246,0.527705,,,,,,,,,,,,,0.022538,1.315867,0.064459,0.069551,1.285574,0.099372,0.072718,1.331086,0.078442,0.114269,1.304827,0.071600
1600,13.333333,-0.180015,0.054276,-0.007055,-0.982140,0.074040,1.298072,0.066127,0.114365,1.056275,0.527791,,,,,,,,,,,,,0.022499,1.315811,0.064502,0.069498,1.285505,0.099417,0.072666,1.331025,0.078499,0.114226,1.304774,0.071685
1601,13.341667,-0.179880,0.054482,-0.007050,-0.982153,0.074001,1.298010,0.066197,0.112051,1.056485,0.527950,,,,,,,,,,,,,0.022469,1.315764,0.064544,0.069440,1.285435,0.099506,0.072623,1.330964,0.078552,0.114189,1.304721,0.071763
1602,13.350000,-0.180125,0.054839,-0.007078,-0.982088,0.073973,1.297960,0.066244,0.109446,1.056583,0.528115,,,,,,,,,,,,,0.022443,1.315723,0.064566,0.069392,1.285371,0.099540,0.072582,1.330901,0.078611,0.114157,1.304666,0.071848
1603,13.358333,-0.180294,0.055163,-0.007083,-0.982039,0.073944,1.297913,0.066282,0.106639,1.056641,0.528237,,,,,,,,,,,,,0.022416,1.315682,0.064583,0.069342,1.285312,0.099565,0.072547,1.330849,0.078653,0.114125,1.304614,0.071921
1604,13.366667,-0.180365,0.055396,-0.007019,-0.982014,0.073912,1.297861,0.066312,0.103722,1.056723,0.528371,,,,,,,,,,,,,0.022393,1.315639,0.064594,0.069297,1.285257,0.099586,0.072512,1.330800,0.078686,0.114087,1.304548,0.071972
1605,13.375000,-0.180326,0.055731,-0.007001,-0.982002,0.073882,1.297814,0.066355,0.100596,1.056803,0.528620,,,,,,,,,,,,,0.022371,1.315603,0.064599,0.069243,1.285203,0.099636,0.072477,1.330757,0.078725,0.114054,1.304497,0.072036
1606,13.383333,-0.180201,0.056089,-0.007080,-0.982004,0.073855,1.297763,0.066385,0.097165,1.056908,0.528877,,,,,,,,,,,,,0.022343,1.315556,0.064585,0.069196,1.285165,0.099666,0.072442,1.330696,0.078746,0.114017,1.304453,0.072096
1607,13.391667,-0.180293,0.056458,-0.007122,-0.981965,0.073827,1.297720,0.066403,0.093598,1.057053,0.529196,,,,,,,,,,,,,0.022315,1.315514,0.064565,0.069146,1.285119,0.099678,0.072407,1.330654,0.078775,0.113985,1.304404,0.072143
1608,13.400000,-0.180306,0.056839,-0.007196,-0.981941,0.073797,1.297677,0.066428,0.089737,1.057115,0.529510,,,,,,,,,,,,,0.022285,1.315467,0.064544,0.069087,1.285087,0.099700,0.072373,1.330600,0.078814,0.113949,1.304362,0.072192
1609,13.408333,-0.180516,0.057322,-0.007308,-0.981873,0.073763,1.297643,0.066439,0.085605,1.057305,0.529920,,,,,,,,,,,,,0.022252,1.315432,0.064513,0.069023,1.285037,0.099699,0.072329,1.330559,0.078832,0.113900,1.304332,0.072250
1610,13.416667,-0.180582,0.057826,-0.007372,-0.981831,0.073722,1.297611,0.066442,0.081309,1.057470,0.530319,,,,,,,,,,,,,0.022213,1.315403,0.064468,0.068946,1.285000,0.099696,0.072278,1.330523,0.078839,0.113854,1.304299,0.072295
1611,13.425000,-0.180750,0.058379,-0.007402,-0.981767,0.073672,1.297582,0.066433,0.076755,1.057571,0.530707,,,,,,,,,,,,,0.022164,1.315376,0.064407,0.068858,1.284960,0.099675,0.072221,1.330494,0.078841,0.113800,1.304260,0.072333
1612,13.433333,-0.180751,0.059101,-0.007568,-0.981722,0.073616,1.297538,0.066408,0.071957,1.057791,0.531198,,,,,,,,,,,,,0.022108,1.315319,0.064299,0.068741,1.284911,0.099652,0.072157,1.330462,0.078825,0.113734,1.304221,0.072354
1613,13.441667,-0.180867,0.059759,-0.007572,-0.981661,0.073544,1.297513,0.066374,0.066901,1.057933,0.531688,,,,,,,,,,,,,0.022042,1.315303,0.064203,0.068621,1.284878,0.099609,0.072079,1.330436,0.078799,0.113658,1.304186,0.072372
1614,13.450000,-0.181041,0.060477,-0.007622,-0.981585,0.073456,1.297490,0.066326,0.061603,1.058088,0.532163,,,,,,,,,,,,,0.021951,1.315293,0.064096,0.068486,1.284836,0.099545,0.071979,1.330408,0.078746,0.113567,1.304158,0.072396
1615,13.458333,-0.180612,0.061114,-0.007566,-0.981625,0.073346,1.297458,0.066290,0.056076,1.058227,0.532683,,,,,,,,,,,,,0.021865,1.315280,0.063980,0.068321,1.284834,0.099520,0.071865,1.330380,0.078685,0.113449,1.304121,0.072395
1616,13.466667,-0.180599,0.061882,-0.007655,-0.981578,0.073238,1.297439,0.066232,0.050366,1.058423,0.533222,,,,,,,,,,,,,0.021764,1.315269,0.063848,0.068165,1.284824,0.099443,0.071734,1.330356,0.078619,0.113331,1.304095,0.072407
1617,13.475000,-0.180515,0.062767,-0.007800,-0.981536,0.073130,1.297422,0.066175,0.044537,1.058532,0.533691,,,,,,,,,,,,,0.021658,1.315254,0.063695,0.067994,1.284817,0.099379,0.071605,1.330336,0.078558,0.113220,1.304078,0.072420
1618,13.483333,-0.180583,0.063673,-0.007946,-0.981465,0.073012,1.297415,0.066109,0.038406,1.058706,0.534210,,,,,,,,,,,,,0.021534,1.315250,0.063532,0.067819,1.284801,0.099306,0.071463,1.330335,0.078496,0.113101,1.304064,0.072426
1619,13.491667,-0.180421,0.064558,-0.008025,-0.981436,0.072886,1.297389,0.066032,0.032243,1.058966,0.534769,,,,,,,,,,,,,0.021414,1.315236,0.063345,0.067640,1.284787,0.099233,0.071317,1.330313,0.078419,0.112961,1.304029,0.072408
1620,13.500000,-0.180511,0.065474,-0.007983,-0.981359,0.072755,1.297379,0.065937,0.025730,1.059096,0.535087,,,,,,,,,,,,,0.021291,1.315240,0.063167,0.067444,1.284790,0.099111,0.071175,1.330297,0.078336,0.112828,1.303993,0.072391
1621,13.508333,-0.180837,0.066450,-0.008055,-0.981233,0.072632,1.297361,0.065826,0.018915,1.059243,0.535568,,,,,,,,,,,,,0.021187,1.315224,0.062982,0.067251,1.284765,0.098957,0.071031,1.330271,0.078239,0.112687,1.303957,0.072375
1622,13.516667,-0.180831,0.067646,-0.008264,-0.981150,0.072509,1.297337,0.065730,0.011950,1.059335,0.535960,,,,,,,,,,,,,0.021068,1.315199,0.062772,0.067048,1.284727,0.098844,0.070889,1.330258,0.078123,0.112538,1.303937,0.072389
1623,13.525000,-0.181198,0.068845,-0.008435,-0.980998,0.072395,1.297319,0.065627,0.004683,1.059522,0.536414,,,,,,,,,,,,,0.020960,1.315181,0.062569,0.066856,1.284680,0.098706,0.070757,1.330236,0.078028,0.112398,1.303912,0.072404
1624,13.533333,-0.180774,0.069989,-0.008553,-0.980994,0.072282,1.297294,0.065544,-0.002639,1.059506,0.536622,,,,,,,,,,,,,0.020858,1.315176,0.062340,0.066661,1.284667,0.098645,0.070623,1.330217,0.077916,0.112276,1.303894,0.072392
1625,13.541667,-0.180617,0.071047,-0.008616,-0.980946,0.072173,1.297283,0.065433,-0.010149,1.059534,0.536983,,,,,,,,,,,,,0.020761,1.315190,0.062120,0.066480,1.284659,0.098530,0.070493,1.330201,0.077779,0.112158,1.303882,0.072369
1626,13.550000,-0.180531,0.072056,-0.008494,-0.980889,0.072065,1.297282,0.065311,-0.017793,1.059564,0.537289,,,,,,,,,,,,,0.020672,1.315229,0.061896,0.066305,1.284655,0.098403,0.070373,1.330199,0.077641,0.112044,1.303859,0.072327
1627,13.558333,-0.180590,0.072949,-0.008391,-0.980814,0.071961,1.297285,0.065171,-0.025545,1.059470,0.537393,,,,,,,,,,,,,0.020593,1.315249,0.061676,0.066123,1.284671,0.098242,0.070268,1.330199,0.077512,0.111930,1.303840,0.072253
1628,13.566667,-0.180332,0.074024,-0.008301,-0.980781,0.071864,1.297301,0.065056,-0.033416,1.059379,0.537603,,,,,,,,,,,,,0.020515,1.315292,0.061441,0.065952,1.284706,0.098124,0.070163,1.330228,0.077385,0.111822,1.303830,0.072214
1629,13.575000,-0.180274,0.075213,-0.008234,-0.980702,0.071777,1.297331,0.064927,-0.041476,1.059228,0.537626,,,,,,,,,,,,,0.020442,1.315344,0.061186,0.065780,1.284743,0.097982,0.070069,1.330268,0.077258,0.111724,1.303833,0.072172
1630,13.583333,-0.180258,0.076254,-0.008132,-0.980625,0.071689,1.297364,0.064807,-0.049711,1.059125,0.537744,,,,,,,,,,,,,0.020371,1.315415,0.060958,0.065623,1.284776,0.097857,0.069969,1.330296,0.077137,0.111625,1.303844,0.072130
1631,13.591667,-0.180277,0.077072,-0.007837,-0.980560,0.071580,1.297418,0.064693,-0.058323,1.059126,0.537719,,,,,,,,,,,,,0.020285,1.315528,0.060762,0.065466,1.284824,0.097745,0.069855,1.330345,0.077022,0.111515,1.303863,0.072075
1632,13.600000,-0.179888,0.078139,-0.007739,-0.980548,0.071472,1.297460,0.064576,-0.066684,1.059060,0.537712,,,,,,,,,,,,,0.020197,1.315596,0.060521,0.065274,1.284899,0.097626,0.069750,1.330390,0.076887,0.111396,1.303888,0.072027
1633,13.608333,-0.180060,0.079369,-0.007688,-0.980418,0.071373,1.297523,0.064425,-0.075045,1.058896,0.537456,,,,,,,,,,,,,0.020118,1.315676,0.060258,0.065085,1.284970,0.097439,0.069642,1.330447,0.076753,0.111281,1.303922,0.071977
1634,13.616667,-0.179923,0.080618,-0.007864,-0.980340,0.071281,1.297586,0.064291,-0.083312,1.058663,0.537143,,,,,,,,,,,,,0.020035,1.315741,0.059992,0.064915,1.285037,0.097290,0.069533,1.330525,0.076603,0.111159,1.303980,0.071950
1635,13.625000,-0.179300,0.081728,-0.007750,-0.980363,0.071188,1.297636,0.064186,-0.091295,1.058381,0.536789,,,,,,,,,,,,,0.019968,1.315824,0.059750,0.064732,1.285118,0.097201,0.069441,1.330593,0.076455,0.111053,1.304018,0.071911
1636,13.633333,-0.179285,0.082922,-0.007715,-0.980266,0.071103,1.297700,0.064050,-0.098762,1.057876,0.536321,,,,,,,,,,,,,0.019898,1.315914,0.059507,0.064573,1.285192,0.097032,0.069342,1.330654,0.076305,0.110949,1.304058,0.071887
1637,13.641667,-0.179026,0.084042,-0.007636,-0.980219,0.071007,1.297754,0.063921,-0.106226,1.057386,0.535784,,,,,,,,,,,,,0.019814,1.316008,0.059254,0.064409,1.285262,0.096898,0.069234,1.330706,0.076153,0.110847,1.304093,0.071847
1638,13.650000,-0.179076,0.085167,-0.007685,-0.980112,0.070912,1.297797,0.063780,-0.113417,1.056869,0.535284,,,,,,,,,,,,,0.019735,1.316060,0.059005,0.064236,1.285299,0.096735,0.069122,1.330762,0.076009,0.110736,1.304117,0.071799
1639,13.658333,-0.178951,0.086379,-0.007684,-0.980029,0.070807,1.297848,0.063653,-0.120273,1.056244,0.534676,,,,,,,,,,,,,0.019646,1.316135,0.058750,0.064045,1.285355,0.096600,0.068999,1.330822,0.075871,0.110624,1.304149,0.071764
1640,13.666667,-0.178574,0.087495,-0.007502,-0.980000,0.070678,1.297909,0.063539,-0.126732,1.055573,0.534071,,,,,,,,,,,,,0.019549,1.316230,0.058507,0.063825,1.285440,0.096491,0.068877,1.330894,0.075742,0.110481,1.304188,0.071716
1641,13.675000,-0.178463,0.088629,-0.007374,-0.979919,0.070540,1.297969,0.063388,-0.133039,1.054977,0.533491,,,,,,,,,,,,,0.019441,1.316312,0.058234,0.063597,1.285524,0.096327,0.068745,1.330959,0.075602,0.110319,1.304223,0.071637
1642,13.683333,-0.178166,0.089761,-0.007313,-0.979871,0.070387,1.298031,0.063249,-0.138618,1.054162,0.532902,,,,,,,,,,,,,0.019317,1.316406,0.057974,0.063368,1.285599,0.096184,0.068582,1.331026,0.075434,0.110142,1.304271,0.071585
1643,13.691667,-0.178350,0.090765,-0.007083,-0.979746,0.070219,1.298124,0.063117,-0.143741,1.053353,0.532348,,,,,,,,,,,,,0.019174,1.316547,0.057782,0.063129,1.285688,0.096004,0.068402,1.331106,0.075283,0.109975,1.304326,0.071562
1644,13.700000,-0.178508,0.091950,-0.006980,-0.979608,0.070059,1.298201,0.062962,-0.148433,1.052541,0.531729,,,,,,,,,,,,,0.019025,1.316668,0.057524,0.062899,1.285749,0.095821,0.068231,1.331171,0.075116,0.109801,1.304379,0.071519
1645,13.708333,-0.178011,0.093344,-0.007088,-0.979566,0.069871,1.298256,0.062822,-0.152723,1.051797,0.531087,,,,,,,,,,,,,0.018858,1.316741,0.057221,0.062604,1.285825,0.095688,0.068025,1.331240,0.074937,0.109601,1.304436,0.071476
1646,13.716667,-0.177714,0.094519,-0.006926,-0.979508,0.069650,1.298293,0.062656,-0.156686,1.051082,0.530448,,,,,,,,,,,,,0.018655,1.316824,0.056912,0.062310,1.285890,0.095525,0.067795,1.331272,0.074766,0.109373,1.304443,0.071387
1647,13.725000,-0.177539,0.095447,-0.006742,-0.979451,0.069429,1.298334,0.062476,-0.160267,1.050489,0.529863,,,,,,,,,,,,,0.018472,1.316884,0.056641,0.062007,1.285956,0.095326,0.067583,1.331327,0.074584,0.109133,1.304456,0.071266
1648,13.733333,-0.177556,0.096589,-0.006759,-0.979336,0.069202,1.298391,0.062290,-0.163536,1.049992,0.529185,,,,,,,,,,,,,0.018254,1.316964,0.056345,0.061717,1.286025,0.095108,0.067347,1.331367,0.074393,0.108876,1.304497,0.071187
1649,13.741667,-0.177770,0.097935,-0.006943,-0.979162,0.068963,1.298456,0.062084,-0.166486,1.049586,0.528584,,,,,,,,,,,,,0.018030,1.317029,0.056016,0.061395,1.286083,0.094861,0.067084,1.331432,0.074194,0.108599,1.304550,0.071104
1650,13.750000,-0.177268,0.099039,-0.006941,-0.979142,0.068708,1.298514,0.061932,-0.169109,1.049319,0.527901,,,,,,,,,,,,,0.017818,1.317104,0.055724,0.061035,1.286153,0.094737,0.066821,1.331516,0.074015,0.108336,1.304609,0.071001
1651,13.758333,-0.177057,0.100055,-0.006906,-0.979077,0.068443,1.298580,0.061734,-0.171417,1.049110,0.527264,,,,,,,,,,,,,0.017560,1.317196,0.055415,0.060706,1.286229,0.094530,0.066541,1.331594,0.073797,0.108069,1.304655,0.070884
1652,13.766667,-0.176987,0.100568,-0.006517,-0.979040,0.068142,1.298663,0.061530,-0.173448,1.049027,0.526623,,,,,,,,,,,,,0.017283,1.317326,0.055168,0.060363,1.286318,0.094319,0.066261,1.331681,0.073588,0.107770,1.304698,0.070716
1653,13.775000,-0.177034,0.101593,-0.006580,-0.978925,0.067887,1.298766,0.061349,-0.175220,1.049059,0.526009,,,,,,,,,,,,,0.017043,1.317440,0.054882,0.060047,1.286420,0.094120,0.066001,1.331783,0.073410,0.107475,1.304794,0.070620
1654,13.783333,-0.176468,0.102757,-0.006468,-0.978907,0.067598,1.298870,0.061184,-0.176749,1.049167,0.525432,,,,,,,,,,,,,0.016773,1.317581,0.054575,0.059671,1.286561,0.093961,0.065706,1.331895,0.073210,0.107191,1.304882,0.070530
1655,13.791667,-0.176348,0.103557,-0.006313,-0.978845,0.067322,1.298969,0.060987,-0.178095,1.049344,0.524840,,,,,,,,,,,,,0.016537,1.317703,0.054314,0.059338,1.286675,0.093735,0.065413,1.332014,0.072993,0.106901,1.304943,0.070404
1656,13.800000,-0.176133,0.104156,-0.006267,-0.978821,0.067045,1.299059,0.060765,-0.179240,1.049575,0.524316,,,,,,,,,,,,,0.016286,1.317799,0.054030,0.059014,1.286802,0.093496,0.065130,1.332105,0.072768,0.106611,1.305017,0.070222
1657,13.808333,-0.175811,0.105035,-0.006375,-0.978784,0.066757,1.299160,0.060563,-0.180195,1.049885,0.523800,,,,,,,,,,,,,0.015986,1.317920,0.053721,0.058699,1.286914,0.093288,0.064841,1.332201,0.072525,0.106290,1.305124,0.070107
1658,13.816667,-0.175179,0.105803,-0.006228,-0.978815,0.066452,1.299277,0.060396,-0.180986,1.050192,0.523282,,,,,,,,,,,,,0.015706,1.318064,0.053457,0.058314,1.287072,0.093134,0.064537,1.332331,0.072319,0.105998,1.305233,0.069979
1659,13.825000,-0.174972,0.106732,-0.006472,-0.978750,0.066171,1.299392,0.060189,-0.181641,1.050553,0.522834,,,,,,,,,,,,,0.015428,1.318175,0.053132,0.057973,1.287203,0.092926,0.064236,1.332435,0.072105,0.105699,1.305363,0.069836
1660,13.833333,-0.174991,0.107300,-0.006589,-0.978684,0.065871,1.299507,0.059982,-0.182022,1.050971,0.522448,,,,,,,,,,,,,0.015155,1.318272,0.052871,0.057634,1.287335,0.092695,0.063911,1.332568,0.071912,0.105379,1.305460,0.069670
1661,13.841667,-0.174204,0.107964,-0.006542,-0.978751,0.065549,1.299618,0.059850,-0.182323,1.051367,0.521983,,,,,,,,,,,,,0.014865,1.318403,0.052664,0.057234,1.287477,0.092576,0.063601,1.332688,0.071698,0.105053,1.305594,0.069583
1662,13.850000,-0.174382,0.108615,-0.006311,-0.978649,0.065217,1.299747,0.059673,-0.182433,1.051818,0.521700,,,,,,,,,,,,,0.014507,1.318581,0.052430,0.056895,1.287595,0.092374,0.063272,1.332816,0.071518,0.104725,1.305678,0.069487
1663,13.858333,-0.174177,0.109023,-0.006186,-0.978641,0.064905,1.299838,0.059497,-0.182507,1.052247,0.521296,,,,,,,,,,,,,0.014232,1.318685,0.052197,0.056550,1.287697,0.092212,0.062959,1.332928,0.071346,0.104392,1.305751,0.069317
1664,13.866667,-0.174146,0.109698,-0.006528,-0.978569,0.064611,1.299922,0.059332,-0.182498,1.052644,0.521043,,,,,,,,,,,,,0.013949,1.318751,0.051961,0.056217,1.287779,0.092035,0.062630,1.333008,0.071168,0.104077,1.305855,0.069213
1665,13.875000,-0.173510,0.110473,-0.006619,-0.978594,0.064314,1.299983,0.059196,-0.182468,1.053021,0.520814,,,,,,,,,,,,,0.013666,1.318804,0.051719,0.055849,1.287892,0.091902,0.062337,1.333079,0.071002,0.103768,1.305927,0.069119
1666,13.883333,-0.173147,0.110624,-0.006498,-0.978642,0.064008,1.300036,0.059050,-0.182409,1.053359,0.520510,,,,,,,,,,,,,0.013355,1.318879,0.051547,0.055542,1.287970,0.091760,0.062040,1.333129,0.070825,0.103463,1.305973,0.068989
1667,13.891667,-0.173485,0.110923,-0.006658,-0.978547,0.063729,1.300116,0.058877,-0.182283,1.053669,0.520314,,,,,,,,,,,,,0.013084,1.318939,0.051370,0.055246,1.288047,0.091544,0.061728,1.333210,0.070670,0.103183,1.306039,0.068858
1668,13.900000,-0.173379,0.111260,-0.006756,-0.978527,0.063457,1.300162,0.058715,-0.182124,1.053943,0.520182,,,,,,,,,,,,,0.012819,1.318974,0.051150,0.054954,1.288101,0.091394,0.061440,1.333277,0.070524,0.102904,1.306078,0.068704
1669,13.908333,-0.172473,0.111849,-0.007125,-0.978617,0.063204,1.300199,0.058636,-0.181942,1.054209,0.520074,,,,,,,,,,,,,0.012579,1.318998,0.050969,0.054649,1.288168,0.091353,0.061177,1.333314,0.070363,0.102625,1.306180,0.068655
1670,13.916667,-0.172293,0.112098,-0.007312,-0.978619,0.062970,1.300256,0.058537,-0.181767,1.054391,0.519984,,,,,,,,,,,,,0.012339,1.319049,0.050835,0.054405,1.288221,0.091262,0.060935,1.333369,0.070238,0.102380,1.306259,0.068581
1671,13.925000,-0.172581,0.112234,-0.007328,-0.978553,0.062733,1.300336,0.058421,-0.181566,1.054538,0.519884,,,,,,,,,,,,,0.012092,1.319123,0.050727,0.054164,1.288298,0.091113,0.060688,1.333452,0.070138,0.102150,1.306320,0.068496
1672,13.933333,-0.172575,0.112382,-0.007435,-0.978536,0.062527,1.300392,0.058303,-0.181368,1.054688,0.519875,,,,,,,,,,,,,0.011882,1.319176,0.050576,0.053959,1.288353,0.091005,0.060470,1.333503,0.070030,0.101939,1.306381,0.068381
1673,13.941667,-0.172515,0.112382,-0.007671,-0.978545,0.062341,1.300449,0.058211,-0.181175,1.054803,0.519907,,,,,,,,,,,,,0.011690,1.319205,0.050477,0.053778,1.288416,0.090910,0.060264,1.333568,0.069935,0.101748,1.306450,0.068292
1674,13.950000,-0.172597,0.112373,-0.007679,-0.978531,0.062178,1.300508,0.058130,-0.180985,1.054928,0.519940,,,,,,,,,,,,,0.011522,1.319262,0.050403,0.053619,1.288473,0.090821,0.060105,1.333623,0.069858,0.101584,1.306509,0.068217
