Format Version,1.23,Take Name,kb_qpz,Take Notes,,Capture Frame Rate,120.000000,Export Frame Rate,120.000000,Capture Start Time,2019-10-28 06.10.32.672 PM,Total Frames in Take,6538,Total Exported Frames,6538,Rotation Type,Quaternion,Length Units,Meters,Coordinate Space,Global

,Type,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
4484,37.366667,-0.214872,-0.085114,-0.217770,-0.948242,-0.057903,1.154550,0.506033,0.055231,0.994963,0.711073,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.111271,1.146624,0.515241,-0.049418,1.141057,0.538150,-0.071139,1.183167,0.521599,-0.024892,1.178862,0.505220
4485,37.375000,-0.215666,-0.086632,-0.218565,-0.947741,-0.058643,1.154244,0.506352,0.055310,0.994964,0.711087,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.111937,1.146240,0.515738,-0.050026,1.140721,0.538416,-0.071940,1.182758,0.521944,-0.025684,1.178646,0.505498
4486,37.383333,-0.216141,-0.087595,-0.219927,-0.947229,-0.059379,1.153911,0.506640,0.055395,0.994918,0.711053,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.112605,1.145707,0.516121,-0.050716,1.140390,0.538654,-0.072725,1.182385,0.522274,-0.026499,1.178416,0.505766
4487,37.391667,-0.216519,-0.088153,-0.221845,-0.946643,-0.060071,1.153655,0.506927,0.055522,0.994823,0.711063,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.113259,1.145221,0.516422,-0.051369,1.140164,0.538916,-0.073486,1.182025,0.522614,-0.027295,1.178303,0.506053
4488,37.400000,-0.216420,-0.089383,-0.223233,-0.946224,-0.060782,1.153359,0.507265,0.055597,0.994783,0.711085,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.113932,1.144766,0.516831,-0.051926,1.139884,0.539271,-0.074299,1.181710,0.522975,-0.028103,1.178102,0.506318
4489,37.408333,-0.216338,-0.090256,-0.224955,-0.945752,-0.061487,1.153067,0.507576,0.055706,0.994696,0.711099,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.114572,1.144237,0.517189,-0.052570,1.139622,0.539570,-0.075116,1.181417,0.523325,-0.028888,1.177921,0.506577
4490,37.416667,-0.216987,-0.091964,-0.226030,-0.945182,-0.062184,1.152823,0.507910,0.055804,0.994609,0.711085,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.115169,1.143911,0.517742,-0.053153,1.139337,0.539857,-0.075845,1.181020,0.523625,-0.029683,1.177834,0.506879
4491,37.425000,-0.217150,-0.093041,-0.227222,-0.944754,-0.062906,1.152553,0.508205,0.055863,0.994593,0.711068,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.115829,1.143487,0.518127,-0.053796,1.139089,0.540128,-0.076633,1.180707,0.523956,-0.030475,1.177652,0.507123
4492,37.433333,-0.217128,-0.094202,-0.228941,-0.944229,-0.063542,1.152284,0.508493,0.055931,0.994553,0.711054,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.116423,1.143035,0.518481,-0.054248,1.138815,0.540429,-0.077438,1.180415,0.524255,-0.031203,1.177496,0.507361
4493,37.441667,-0.217206,-0.095051,-0.230314,-0.943792,-0.064223,1.152055,0.508792,0.056017,0.994478,0.711041,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.117089,1.142649,0.518847,-0.054868,1.138622,0.540716,-0.078139,1.180080,0.524553,-0.031969,1.177407,0.507636
4494,37.450000,-0.217181,-0.096302,-0.231650,-0.943343,-0.064866,1.151807,0.509050,0.056098,0.994416,0.711033,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.117657,1.142231,0.519207,-0.055419,1.138401,0.540958,-0.078856,1.179802,0.524835,-0.032704,1.177257,0.507828
4495,37.458333,-0.217247,-0.097008,-0.232818,-0.942968,-0.065498,1.151661,0.509327,0.056154,0.994384,0.711029,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.118232,1.141945,0.519515,-0.055981,1.138281,0.541226,-0.079588,1.179630,0.525161,-0.033395,1.177173,0.508061
4496,37.466667,-0.216974,-0.098004,-0.234290,-0.942563,-0.066103,1.151517,0.509615,0.056200,0.994350,0.711027,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.118792,1.141594,0.519878,-0.056528,1.138223,0.541478,-0.080204,1.179457,0.525451,-0.034123,1.177122,0.508321
4497,37.475000,-0.216665,-0.099083,-0.235474,-0.942226,-0.066730,1.151294,0.509869,0.056229,0.994282,0.711044,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.119425,1.141213,0.520188,-0.057027,1.138024,0.541770,-0.080900,1.179229,0.525723,-0.034808,1.177004,0.508482
4498,37.483333,-0.217191,-0.100001,-0.236428,-0.941769,-0.067366,1.151181,0.510148,0.056227,0.994222,0.711087,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.119982,1.140976,0.520557,-0.057593,1.137918,0.541993,-0.081603,1.179070,0.526052,-0.035505,1.176942,0.508746
4499,37.491667,-0.216934,-0.100044,-0.238423,-0.941321,-0.067938,1.150949,0.510355,0.056206,0.994179,0.711136,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.120543,1.140541,0.520682,-0.058128,1.137697,0.542266,-0.082263,1.178764,0.526272,-0.036202,1.176870,0.508937
4500,37.500000,-0.216632,-0.101042,-0.239555,-0.940997,-0.068559,1.150831,0.510619,0.056168,0.994139,0.711185,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.121158,1.140257,0.521035,-0.058660,1.137675,0.542482,-0.082946,1.178620,0.526538,-0.036867,1.176814,0.509170
4501,37.508333,-0.217323,-0.101793,-0.241044,-0.940376,-0.069149,1.150635,0.510843,0.056111,0.994108,0.711255,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.121693,1.139831,0.521327,-0.059193,1.137436,0.542668,-0.083591,1.178413,0.526808,-0.037540,1.176730,0.509400
4502,37.516667,-0.216699,-0.102892,-0.241942,-0.940170,-0.069775,1.150420,0.511077,0.056044,0.994061,0.711327,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.122327,1.139506,0.521647,-0.059739,1.137355,0.542884,-0.084238,1.178124,0.527041,-0.038209,1.176587,0.509558
4503,37.525000,-0.215168,-0.103356,-0.243449,-0.940081,-0.070238,1.150111,0.511279,0.055968,0.994053,0.711393,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.122749,1.139288,0.521924,-0.060259,1.137251,0.543118,-0.084613,1.177297,0.526972,-0.038869,1.176566,0.509803
4504,37.533333,-0.217289,-0.104398,-0.243632,-0.939431,-0.070936,1.150095,0.511545,0.055850,0.994147,0.711534,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.123364,1.139003,0.522235,-0.060776,1.136991,0.543344,-0.085494,1.177702,0.527557,-0.039504,1.176414,0.509959
4505,37.541667,-0.217543,-0.105176,-0.244996,-0.938930,-0.071464,1.149915,0.511793,0.055763,0.994161,0.711633,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.123861,1.138577,0.522512,-0.061212,1.136804,0.543580,-0.086082,1.177598,0.527872,-0.040118,1.176295,0.510172
4506,37.550000,-0.217786,-0.106752,-0.245228,-0.938635,-0.072025,1.149681,0.512010,0.055678,0.994139,0.711756,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.124331,1.138373,0.522928,-0.061667,1.136557,0.543769,-0.086657,1.177245,0.528057,-0.040730,1.176143,0.510321
4507,37.558333,-0.217808,-0.106740,-0.246854,-0.938205,-0.072525,1.149533,0.512232,0.055591,0.994107,0.711905,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.124828,1.137996,0.523069,-0.062140,1.136457,0.543996,-0.087240,1.177091,0.528357,-0.041305,1.176064,0.510541
4508,37.566667,-0.218015,-0.108178,-0.247317,-0.937871,-0.073053,1.149298,0.512436,0.055503,0.994097,0.712045,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.125333,1.137700,0.523431,-0.062545,1.136237,0.544171,-0.087757,1.176796,0.528556,-0.041886,1.175902,0.510686
4509,37.575000,-0.217594,-0.109220,-0.248684,-0.937486,-0.073530,1.149109,0.512688,0.055400,0.994123,0.712180,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.125724,1.137329,0.523747,-0.062958,1.136156,0.544389,-0.088333,1.176594,0.528853,-0.042441,1.175763,0.510872
4510,37.583333,-0.217388,-0.109654,-0.249906,-0.937158,-0.074029,1.148805,0.512854,0.055277,0.994199,0.712357,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.126230,1.136896,0.523938,-0.063415,1.135877,0.544570,-0.088876,1.176211,0.528993,-0.042999,1.175587,0.511023
4511,37.591667,-0.218156,-0.110926,-0.250375,-0.936705,-0.074517,1.148616,0.513068,0.055172,0.994192,0.712517,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.126672,1.136594,0.524256,-0.063756,1.135650,0.544751,-0.089388,1.176056,0.529293,-0.043542,1.175409,0.511180
4512,37.600000,-0.217768,-0.111884,-0.251827,-0.936292,-0.074978,1.148371,0.513287,0.055078,0.994190,0.712652,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.127054,1.136228,0.524566,-0.064182,1.135521,0.544929,-0.089913,1.175658,0.529493,-0.044096,1.175281,0.511373
4513,37.608333,-0.218126,-0.112645,-0.252551,-0.935922,-0.075472,1.148123,0.513497,0.055002,0.994211,0.712764,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.127561,1.135840,0.524805,-0.064564,1.135227,0.545167,-0.090449,1.175449,0.529769,-0.044620,1.175096,0.511514
4514,37.616667,-0.218617,-0.113518,-0.254070,-0.935291,-0.075910,1.147858,0.513676,0.054936,0.994260,0.712850,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.127966,1.135309,0.525060,-0.064944,1.134975,0.545289,-0.090888,1.175185,0.529989,-0.045165,1.174930,0.511705
4515,37.625000,-0.216465,-0.114937,-0.254516,-0.935497,-0.076296,1.147434,0.513856,0.054873,0.994326,0.712894,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.128311,1.135139,0.525445,-0.065321,1.134851,0.545482,-0.091170,1.174221,0.529879,-0.045679,1.174720,0.511828
4516,37.633333,-0.218576,-0.115661,-0.255389,-0.934678,-0.076840,1.147337,0.514095,0.054810,0.994428,0.712889,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.128749,1.134700,0.525669,-0.065727,1.134531,0.545681,-0.091898,1.174494,0.530440,-0.046219,1.174534,0.511994
4517,37.641667,-0.217416,-0.116927,-0.256468,-0.934496,-0.077246,1.146945,0.514250,0.054738,0.994574,0.712926,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.129193,1.134295,0.526002,-0.066078,1.134306,0.545828,-0.092198,1.173796,0.530385,-0.046745,1.174364,0.512142
4518,37.650000,-0.219431,-0.118389,-0.256565,-0.933814,-0.077798,1.146912,0.514472,0.054753,0.994614,0.712863,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.129552,1.134111,0.526325,-0.066485,1.134176,0.545929,-0.092895,1.173956,0.530910,-0.047299,1.174179,0.512281
4519,37.658333,-0.218564,-0.118923,-0.258410,-0.933440,-0.078188,1.146488,0.514629,0.054794,0.994725,0.712801,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.129944,1.133616,0.526567,-0.066899,1.133819,0.546135,-0.093247,1.173193,0.530862,-0.047830,1.174073,0.512457
4520,37.666667,-0.220600,-0.120267,-0.258537,-0.932754,-0.078764,1.146382,0.514834,0.054797,0.994900,0.712713,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.130478,1.133211,0.526858,-0.067290,1.133564,0.546252,-0.093902,1.173431,0.531368,-0.048358,1.173844,0.512571
4521,37.675000,-0.218694,-0.121016,-0.260350,-0.932602,-0.079104,1.145991,0.514984,0.054824,0.995031,0.712612,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.130819,1.132876,0.527106,-0.067656,1.133467,0.546418,-0.094157,1.172495,0.531245,-0.048892,1.173742,0.512749
4522,37.683333,-0.219019,-0.121933,-0.261038,-0.932214,-0.079600,1.145742,0.515181,0.054862,0.995139,0.712496,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.131208,1.132474,0.527345,-0.068058,1.133141,0.546628,-0.094771,1.172412,0.531555,-0.049431,1.173492,0.512844
4523,37.691667,-0.221108,-0.123403,-0.261522,-0.931391,-0.080140,1.145676,0.515393,0.054903,0.995229,0.712379,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.131673,1.132120,0.527674,-0.068419,1.132921,0.546745,-0.095390,1.172593,0.532018,-0.049968,1.173370,0.512994
4524,37.700000,-0.218881,-0.123737,-0.263423,-0.931337,-0.080509,1.145205,0.515528,0.054950,0.995338,0.712247,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.132070,1.131699,0.527841,-0.068806,1.132689,0.546967,-0.095719,1.171645,0.531861,-0.050525,1.173207,0.513142
4525,37.708333,-0.219303,-0.125023,-0.264203,-0.930845,-0.080984,1.144951,0.515691,0.055040,0.995463,0.712100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.132501,1.131365,0.528124,-0.069164,1.132422,0.547123,-0.096205,1.171287,0.532041,-0.051075,1.173068,0.513249
4526,37.716667,-0.219725,-0.126008,-0.264726,-0.930464,-0.081488,1.144799,0.515874,0.055182,0.995497,0.711916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.132887,1.131127,0.528413,-0.069628,1.132289,0.547229,-0.096736,1.171139,0.532269,-0.051646,1.172905,0.513416
4527,37.725000,-0.218788,-0.126989,-0.266303,-0.930101,-0.081973,1.144502,0.516053,0.055307,0.995488,0.711721,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.133384,1.130628,0.528596,-0.069985,1.132111,0.547463,-0.097276,1.170830,0.532476,-0.052246,1.172705,0.513480
4528,37.733333,-0.219903,-0.128018,-0.267080,-0.929474,-0.082515,1.144321,0.516241,0.055406,0.995590,0.711546,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.133877,1.130288,0.528912,-0.070421,1.131827,0.547594,-0.097891,1.170668,0.532721,-0.052795,1.172609,0.513665
4529,37.741667,-0.219744,-0.128958,-0.268021,-0.929111,-0.082995,1.144151,0.516394,0.055555,0.995675,0.711375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.134242,1.130054,0.529127,-0.070860,1.131749,0.547719,-0.098382,1.170394,0.532890,-0.053412,1.172474,0.513783
4530,37.750000,-0.219978,-0.129537,-0.269307,-0.928603,-0.083544,1.143898,0.516549,0.055732,0.995741,0.711215,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.134860,1.129603,0.529296,-0.071300,1.131536,0.547870,-0.098969,1.170072,0.533097,-0.053989,1.172334,0.513915
4531,37.758333,-0.220811,-0.130372,-0.270686,-0.927887,-0.084090,1.143684,0.516706,0.055956,0.995658,0.711009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.135320,1.129118,0.529516,-0.071790,1.131260,0.547976,-0.099579,1.169951,0.533349,-0.054610,1.172185,0.514059
4532,37.766667,-0.222127,-0.129025,-0.273306,-0.926993,-0.084450,1.143722,0.516966,0.056125,0.995677,0.710896,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.135765,1.128902,0.529794,-0.072272,1.131167,0.548131,-0.100136,1.169632,0.533448,-0.054860,1.172626,0.514634
4533,37.775000,-0.221512,-0.130150,-0.274126,-0.926741,-0.085016,1.143452,0.517150,0.056301,0.995668,0.710769,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.136289,1.128594,0.530026,-0.072728,1.130977,0.548368,-0.100690,1.169256,0.533615,-0.055560,1.172449,0.514720
4534,37.783333,-0.221242,-0.131570,-0.275146,-0.926302,-0.085643,1.143256,0.517305,0.056487,0.995657,0.710608,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.136767,1.128147,0.530248,-0.073237,1.130868,0.548471,-0.101415,1.169308,0.533913,-0.056312,1.172126,0.514753
4535,37.791667,-0.220526,-0.132873,-0.275465,-0.926192,-0.086223,1.143068,0.517543,0.056702,0.995587,0.710416,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.137277,1.128036,0.530607,-0.073733,1.130792,0.548717,-0.101971,1.168935,0.534082,-0.056996,1.172008,0.514913
4536,37.800000,-0.220539,-0.133862,-0.276795,-0.925650,-0.086801,1.142830,0.517658,0.056897,0.995508,0.710286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.137767,1.127587,0.530749,-0.074225,1.130604,0.548819,-0.102591,1.168748,0.534284,-0.057707,1.171792,0.514961
4537,37.808333,-0.219074,-0.136014,-0.277058,-0.925606,-0.087488,1.142574,0.517836,0.057093,0.995469,0.710186,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.138377,1.127238,0.531017,-0.074694,1.130513,0.549050,-0.103289,1.168703,0.534559,-0.058539,1.171432,0.514878
4538,37.816667,-0.218856,-0.137180,-0.278080,-0.925179,-0.088033,1.142303,0.518007,0.057295,0.995450,0.710080,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.138798,1.126957,0.531350,-0.075235,1.130320,0.549174,-0.103865,1.168169,0.534647,-0.059166,1.171317,0.515031
4539,37.825000,-0.219694,-0.137777,-0.278923,-0.924637,-0.088634,1.142164,0.518171,0.057489,0.995467,0.709966,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.139343,1.126713,0.531575,-0.075777,1.130158,0.549281,-0.104493,1.167948,0.534846,-0.059831,1.171240,0.515234
4540,37.833333,-0.218915,-0.138738,-0.280392,-0.924234,-0.089234,1.141856,0.518326,0.057716,0.995355,0.709791,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.139902,1.126208,0.531736,-0.076289,1.129941,0.549489,-0.105117,1.167660,0.535043,-0.060573,1.171009,0.515272
4541,37.841667,-0.219371,-0.139482,-0.281898,-0.923555,-0.089833,1.141694,0.518511,0.057895,0.995318,0.709699,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.140406,1.125792,0.531981,-0.076852,1.129771,0.549613,-0.105822,1.167545,0.535300,-0.061232,1.170916,0.515453
4542,37.850000,-0.219344,-0.140327,-0.282666,-0.923199,-0.090416,1.141487,0.518717,0.058088,0.995274,0.709662,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.140965,1.125534,0.532242,-0.077306,1.129588,0.549829,-0.106481,1.167252,0.535515,-0.061872,1.170780,0.515613
4543,37.858333,-0.219129,-0.140888,-0.283966,-0.922765,-0.090965,1.141269,0.518894,0.058271,0.995254,0.709589,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.141425,1.125166,0.532449,-0.077861,1.129440,0.549980,-0.107048,1.166979,0.535700,-0.062534,1.170632,0.515782
4544,37.866667,-0.218466,-0.142089,-0.284942,-0.922438,-0.091570,1.141025,0.519073,0.058469,0.995206,0.709513,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.142032,1.124809,0.532708,-0.078298,1.129260,0.550191,-0.107708,1.166725,0.535853,-0.063230,1.170470,0.515873
4545,37.875000,-0.218470,-0.142835,-0.286022,-0.921987,-0.092101,1.140754,0.519244,0.058632,0.995190,0.709406,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.142460,1.124463,0.532936,-0.078807,1.129030,0.550349,-0.108282,1.166322,0.536032,-0.063859,1.170291,0.516016
4546,37.883333,-0.218125,-0.143936,-0.286575,-0.921726,-0.092684,1.140565,0.519477,0.058772,0.995183,0.709355,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.142973,1.124232,0.533259,-0.079290,1.128923,0.550554,-0.108932,1.166096,0.536279,-0.064501,1.170115,0.516188
