,Type,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
,Name,lh_rb_v2,lh_rb_v2,lh_rb_v2,lh_rb_v2,lh_rb_v2,lh_rb_v2,lh_rb_v2,Unlabeled 1345,Unlabeled 1345,Unlabeled 1345,Unlabeled 1350,Unlabeled 1350,Unlabeled 1350,Unlabeled 1351,Unlabeled 1351,Unlabeled 1351,Unlabeled 1394,Unlabeled 1394,Unlabeled 1394,Unlabeled 1395,Unlabeled 1395,Unlabeled 1395,Unlabeled 1402,Unlabeled 1402,Unlabeled 1402,Unlabeled 1403,Unlabeled 1403,Unlabeled 1403,Unlabeled 1416,Unlabeled 1416,Unlabeled 1416,Unlabeled 1417,Unlabeled 1417,Unlabeled 1417,lh_rb_v2:Marker1,lh_rb_v2:Marker1,lh_rb_v2:Marker1,lh_rb_v2:Marker2,lh_rb_v2:Marker2,lh_rb_v2:Marker2,lh_rb_v2:Marker3,lh_rb_v2:Marker3,lh_rb_v2:Marker3,lh_rb_v2:Marker4,lh_rb_v2:Marker4,lh_rb_v2:Marker4
,ID,"89F1026118DC11E97DA3F75ED5E0708A","89F1026118DC11E97DA3F75ED5E0708A","89F1026118DC11E97DA3F75ED5E0708A","89F1026118DC11E97DA3F75ED5E0708A","89F1026118DC11E97DA3F75ED5E0708A","89F1026118DC11E97DA3F75ED5E0708A","89F1026118DC11E97DA3F75ED5E0708A","C75F0","C75F0","C75F0","C8990","C8990","C8990","C89A0","C89A0","C89A0","C8C50","C8C50","C8C50","C8C60","C8C60","C8C60","C8CD0","C8CD0","C8CD0","C8CE0","C8CE0","C8CE0","C8DB0","C8DB0","C8DB0","C8DC0","C8DC0","C8DC0","C8430","C8430","C8430","C8240","C8240","C8240","C8460","C8460","C8460","C8220","C8220","C8220"
,,Rotation,Rotation,Rotation,Rotation,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position
Frame,Time (Seconds),X,Y,Z,W,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
764,6.366667,-0.145221,0.066863,-0.086879,-0.983307,-0.006652,1.281188,0.288379,-0.077910,1.111709,0.714983,,,,,,,,,,,,,,,,,,,,,,,,,-0.060081,1.290888,0.282897,-0.011219,1.270552,0.322276,-0.013529,1.314278,0.297882,0.031685,1.294265,0.295382
765,6.375000,-0.145316,0.066866,-0.086827,-0.983297,-0.006628,1.281171,0.288407,-0.077894,1.111577,0.715024,,,,,,,,,,,,,,,,,,,,,,,,,-0.060066,1.290872,0.282937,-0.011213,1.270530,0.322294,-0.013516,1.314265,0.297914,0.031752,1.294242,0.295413
766,6.383333,-0.145361,0.067006,-0.086685,-0.983294,-0.006615,1.281148,0.288420,-0.077914,1.111509,0.715056,,,,,,,,,,,,,,,,,,,,,,,,,-0.060055,1.290863,0.282932,-0.011206,1.270505,0.322310,-0.013504,1.314253,0.297939,0.031781,1.294197,0.295433
767,6.391667,-0.145459,0.067029,-0.086653,-0.983280,-0.006597,1.281134,0.288444,-0.077948,1.111459,0.715082,,,,,,,,,,,,,,,,,,,,,,,,,-0.060031,1.290851,0.282967,-0.011195,1.270484,0.322322,-0.013484,1.314239,0.297962,0.031799,1.294180,0.295466
768,6.400000,-0.145447,0.067156,-0.086626,-0.983276,-0.006572,1.281116,0.288461,-0.077972,1.111395,0.715112,,,,,,,,,,,,,,,,,,,,,,,,,-0.060006,1.290842,0.282972,-0.011175,1.270467,0.322336,-0.013462,1.314220,0.297973,0.031824,1.294159,0.295496
769,6.408333,-0.146232,0.067326,-0.086485,-0.983160,-0.006525,1.281133,0.288491,-0.078021,1.111318,0.715160,,,,,,,,,,,,,,,,,,,,,,,,,-0.059973,1.290834,0.282983,-0.011146,1.270445,0.322352,-0.013370,1.314265,0.298105,0.031855,1.294140,0.295526
770,6.416667,-0.146310,0.067366,-0.086429,-0.983151,-0.006490,1.281119,0.288505,-0.078043,1.111259,0.715181,,,,,,,,,,,,,,,,,,,,,,,,,-0.059934,1.290832,0.283001,-0.011110,1.270421,0.322363,-0.013336,1.314247,0.298115,0.031889,1.294121,0.295551
771,6.425000,-0.146351,0.067432,-0.086382,-0.983144,-0.006453,1.281105,0.288520,-0.078076,1.111194,0.715206,,,,,,,,,,,,,,,,,,,,,,,,,-0.059893,1.290825,0.283013,-0.011077,1.270405,0.322375,-0.013298,1.314234,0.298131,0.031926,1.294103,0.295573
772,6.433333,-0.146269,0.067475,-0.086409,-0.983151,-0.006411,1.281085,0.288537,-0.078115,1.111129,0.715257,,,,,,,,,,,,,,,,,,,,,,,,,-0.059836,1.290806,0.283026,-0.011039,1.270390,0.322394,-0.013263,1.314216,0.298141,0.031959,1.294084,0.295591
773,6.441667,-0.146260,0.067449,-0.086358,-0.983159,-0.006373,1.281068,0.288550,-0.078139,1.110967,0.715296,,,,,,,,,,,,,,,,,,,,,,,,,-0.059791,1.290797,0.283043,-0.011001,1.270369,0.322409,-0.013224,1.314196,0.298150,0.031997,1.294064,0.295600
774,6.450000,-0.146226,0.067533,-0.086471,-0.983148,-0.006320,1.281043,0.288564,-0.078190,1.110911,0.715363,,,,,,,,,,,,,,,,,,,,,,,,,-0.059731,1.290757,0.283039,-0.010952,1.270348,0.322427,-0.013178,1.314176,0.298170,0.032036,1.294043,0.295613
775,6.458333,-0.146172,0.067390,-0.086316,-0.983180,-0.006270,1.281014,0.288568,-0.078308,1.110839,0.715394,,,,,,,,,,,,,,,,,,,,,,,,,-0.059675,1.290743,0.283050,-0.010895,1.270324,0.322443,-0.013124,1.314152,0.298181,0.032094,1.294001,0.295593
776,6.466667,-0.146126,0.067324,-0.086246,-0.983197,-0.006208,1.280984,0.288572,-0.078389,1.110782,0.715406,,,,,,,,,,,,,,,,,,,,,,,,,-0.059616,1.290726,0.283059,-0.010827,1.270300,0.322450,-0.013050,1.314113,0.298181,0.032153,1.293974,0.295592
777,6.475000,-0.146050,0.067312,-0.086251,-0.983209,-0.006138,1.280953,0.288572,-0.078410,1.110760,0.715360,,,,,,,,,,,,,,,,,,,,,,,,,-0.059553,1.290697,0.283057,-0.010754,1.270275,0.322453,-0.012973,1.314072,0.298175,0.032222,1.293950,0.295591
778,6.483333,-0.146061,0.067273,-0.086215,-0.983213,-0.006060,1.280926,0.288565,-0.078470,1.110736,0.715305,,,,,,,,,,,,,,,,,,,,,,,,,-0.059479,1.290675,0.283053,-0.010670,1.270247,0.322448,-0.012889,1.314043,0.298169,0.032299,1.293923,0.295582
779,6.491667,-0.145813,0.067215,-0.086158,-0.983259,-0.005976,1.280895,0.288567,-0.078537,1.110718,0.715260,,,,,,,,,,,,,,,,,,,,,,,,,-0.059406,1.290656,0.283037,-0.010572,1.270220,0.322480,-0.012799,1.314020,0.298158,0.032384,1.293893,0.295565
780,6.500000,-0.145741,0.067191,-0.086124,-0.983274,-0.005891,1.280879,0.288561,-0.078600,1.110674,0.715217,,,,,,,,,,,,,,,,,,,,,,,,,-0.059311,1.290645,0.283036,-0.010491,1.270209,0.322477,-0.012713,1.314005,0.298147,0.032467,1.293877,0.295554
781,6.508333,-0.145561,0.067112,-0.085964,-0.983320,-0.005801,1.280874,0.288561,-0.078638,1.110627,0.715198,,,,,,,,,,,,,,,,,,,,,,,,,-0.059225,1.290658,0.283037,-0.010399,1.270222,0.322482,-0.012622,1.314000,0.298140,0.032584,1.293860,0.295539
782,6.516667,-0.145745,0.066962,-0.085724,-0.983324,-0.005718,1.280903,0.288549,-0.078734,1.110546,0.715167,,,,,,,,,,,,,,,,,,,,,,,,,-0.059111,1.290717,0.283081,-0.010317,1.270255,0.322435,-0.012543,1.314011,0.298126,0.032675,1.293868,0.295536
783,6.525000,-0.145473,0.067015,-0.085671,-0.983365,-0.005630,1.280921,0.288553,-0.078768,1.110499,0.715150,,,,,,,,,,,,,,,,,,,,,,,,,-0.059019,1.290739,0.283067,-0.010237,1.270296,0.322448,-0.012456,1.314037,0.298121,0.032769,1.293879,0.295531
784,6.533333,-0.145574,0.067243,-0.085769,-0.983326,-0.005530,1.280964,0.288556,-0.078785,1.110459,0.715140,,,,,,,,,,,,,,,,,,,,,,,,,-0.058934,1.290787,0.283061,-0.010136,1.270323,0.322435,-0.012368,1.314066,0.298100,0.032866,1.293932,0.295581
785,6.541667,-0.145520,0.067228,-0.085605,-0.983350,-0.005452,1.280997,0.288547,-0.078777,1.110397,0.715130,,,,,,,,,,,,,,,,,,,,,,,,,-0.058851,1.290838,0.283057,-0.010057,1.270361,0.322425,-0.012278,1.314103,0.298086,0.032945,1.293953,0.295571
786,6.550000,-0.145675,0.067235,-0.085303,-0.983352,-0.005377,1.281043,0.288535,-0.078749,1.110360,0.715115,,,,,,,,,,,,,,,,,,,,,,,,,-0.058761,1.290932,0.283068,-0.009982,1.270388,0.322405,-0.012189,1.314133,0.298062,0.033023,1.293984,0.295573
787,6.558333,-0.146284,0.067263,-0.085029,-0.983284,-0.005285,1.281093,0.288533,-0.078713,1.110327,0.715073,,,,,,,,,,,,,,,,,,,,,,,,,-0.058681,1.290974,0.283060,-0.009896,1.270417,0.322393,-0.012039,1.314210,0.298150,0.033099,1.293993,0.295557
788,6.566667,-0.146021,0.067259,-0.084956,-0.983329,-0.005206,1.281100,0.288516,-0.078678,1.110309,0.715037,,,,,,,,,,,,,,,,,,,,,,,,,-0.058602,1.291002,0.283048,-0.009812,1.270432,0.322378,-0.011965,1.314214,0.298092,0.033186,1.294001,0.295550
789,6.575000,-0.145894,0.067094,-0.084624,-0.983388,-0.005119,1.281087,0.288495,-0.078657,1.110282,0.715019,,,,,,,,,,,,,,,,,,,,,,,,,-0.058517,1.291023,0.283043,-0.009729,1.270435,0.322366,-0.011867,1.314200,0.298074,0.033315,1.293967,0.295502
790,6.583333,-0.145634,0.067106,-0.084800,-0.983411,-0.005017,1.281070,0.288484,-0.078664,1.110298,0.715017,,,,,,,,,,,,,,,,,,,,,,,,,-0.058405,1.290986,0.283011,-0.009638,1.270435,0.322371,-0.011780,1.314185,0.298057,0.033414,1.293966,0.295471
791,6.591667,-0.145937,0.067050,-0.084654,-0.983382,-0.004915,1.281071,0.288482,-0.078701,1.110319,0.715009,,,,,,,,,,,,,,,,,,,,,,,,,-0.058297,1.290988,0.283015,-0.009538,1.270424,0.322369,-0.011654,1.314194,0.298099,0.033507,1.293950,0.295453
792,6.600000,-0.145885,0.066921,-0.084473,-0.983414,-0.004809,1.281088,0.288484,-0.078758,1.110346,0.715015,,,,,,,,,,,,,,,,,,,,,,,,,-0.058192,1.291000,0.283029,-0.009427,1.270432,0.322380,-0.011518,1.314256,0.298105,0.033609,1.293945,0.295437
793,6.608333,-0.146096,0.066789,-0.084389,-0.983399,-0.004708,1.281102,0.288469,-0.078815,1.110357,0.715025,,,,,,,,,,,,,,,,,,,,,,,,,-0.058087,1.291026,0.283042,-0.009311,1.270433,0.322355,-0.011413,1.314262,0.298096,0.033705,1.293953,0.295425
794,6.616667,-0.145761,0.066651,-0.084301,-0.983466,-0.004610,1.281117,0.288467,-0.078863,1.110376,0.715062,,,,,,,,,,,,,,,,,,,,,,,,,-0.057991,1.291057,0.283046,-0.009206,1.270474,0.322362,-0.011302,1.314265,0.298070,0.033803,1.293975,0.295406
795,6.625000,-0.145430,0.066529,-0.084178,-0.983534,-0.004522,1.281132,0.288461,-0.078925,1.110366,0.715110,,,,,,,,,,,,,,,,,,,,,,,,,-0.057907,1.291087,0.283042,-0.009107,1.270512,0.322368,-0.011208,1.314284,0.298041,0.033902,1.293985,0.295382
796,6.633333,-0.145256,0.066502,-0.084147,-0.983564,-0.004442,1.281152,0.288442,-0.078983,1.110329,0.715125,,,,,,,,,,,,,,,,,,,,,,,,,-0.057826,1.291111,0.283021,-0.009025,1.270547,0.322352,-0.011126,1.314304,0.298012,0.033983,1.294004,0.295358
797,6.641667,-0.145136,0.066467,-0.084109,-0.983587,-0.004371,1.281176,0.288425,-0.079014,1.110309,0.715142,,,,,,,,,,,,,,,,,,,,,,,,,-0.057755,1.291142,0.283006,-0.008953,1.270578,0.322340,-0.011057,1.314327,0.297985,0.034059,1.294029,0.295337
798,6.650000,-0.145220,0.066457,-0.084001,-0.983585,-0.004304,1.281181,0.288399,-0.079014,1.110297,0.715165,,,,,,,,,,,,,,,,,,,,,,,,,-0.057699,1.291161,0.282986,-0.008881,1.270575,0.322311,-0.010995,1.314336,0.297959,0.034151,1.294020,0.295316
799,6.658333,-0.145181,0.066490,-0.083994,-0.983589,-0.004249,1.281185,0.288384,-0.078978,1.110296,0.715171,,,,,,,,,,,,,,,,,,,,,,,,,-0.057638,1.291167,0.282969,-0.008828,1.270582,0.322295,-0.010943,1.314341,0.297940,0.034203,1.294022,0.295305
800,6.666667,-0.145293,0.066373,-0.083838,-0.983593,-0.004200,1.281199,0.288382,-0.078916,1.110331,0.715165,,,,,,,,,,,,,,,,,,,,,,,,,-0.057564,1.291204,0.282996,-0.008776,1.270587,0.322288,-0.010893,1.314351,0.297936,0.034248,1.294026,0.295298
801,6.675000,-0.145225,0.066316,-0.083759,-0.983614,-0.004161,1.281195,0.288368,-0.078842,1.110379,0.715110,,,,,,,,,,,,,,,,,,,,,,,,,-0.057522,1.291205,0.282979,-0.008735,1.270588,0.322282,-0.010849,1.314351,0.297927,0.034291,1.294015,0.295268
802,6.683333,-0.145337,0.066347,-0.083684,-0.983602,-0.004127,1.281196,0.288353,-0.078756,1.110448,0.715060,,,,,,,,,,,,,,,,,,,,,,,,,-0.057491,1.291220,0.282965,-0.008700,1.270582,0.322265,-0.010817,1.314344,0.297917,0.034332,1.294010,0.295260
803,6.691667,-0.145377,0.066418,-0.083722,-0.983588,-0.004090,1.281185,0.288336,-0.078672,1.110525,0.714975,,,,,,,,,,,,,,,,,,,,,,,,,-0.057455,1.291208,0.282940,-0.008663,1.270567,0.322248,-0.010783,1.314334,0.297901,0.034368,1.294000,0.295250
804,6.700000,-0.145405,0.066438,-0.083724,-0.983582,-0.004058,1.281172,0.288318,-0.078676,1.110610,0.714913,,,,,,,,,,,,,,,,,,,,,,,,,-0.057423,1.291196,0.282920,-0.008630,1.270553,0.322228,-0.010754,1.314319,0.297885,0.034396,1.293985,0.295235
805,6.708333,-0.145371,0.066410,-0.083684,-0.983592,-0.004028,1.281155,0.288299,-0.078681,1.110762,0.714873,,,,,,,,,,,,,,,,,,,,,,,,,-0.057392,1.291183,0.282901,-0.008598,1.270541,0.322212,-0.010719,1.314298,0.297868,0.034429,1.293967,0.295210
806,6.716667,-0.145420,0.066400,-0.083679,-0.983586,-0.003997,1.281140,0.288274,-0.078655,1.110842,0.714850,,,,,,,,,,,,,,,,,,,,,,,,,-0.057364,1.291172,0.282882,-0.008568,1.270522,0.322187,-0.010688,1.314279,0.297843,0.034465,1.293955,0.295188
807,6.725000,-0.145358,0.066371,-0.083650,-0.983600,-0.003967,1.281130,0.288251,-0.078618,1.110914,0.714833,,,,,,,,,,,,,,,,,,,,,,,,,-0.057334,1.291168,0.282859,-0.008538,1.270516,0.322167,-0.010658,1.314265,0.297815,0.034497,1.293946,0.295159
808,6.733333,-0.145276,0.066384,-0.083667,-0.983610,-0.003936,1.281131,0.288229,-0.078546,1.110987,0.714829,,,,,,,,,,,,,,,,,,,,,,,,,-0.057304,1.291168,0.282830,-0.008507,1.270522,0.322150,-0.010625,1.314264,0.297789,0.034525,1.293951,0.295136
809,6.741667,-0.145154,0.066391,-0.083675,-0.983627,-0.003907,1.281142,0.288208,-0.078436,1.111073,0.714835,,,,,,,,,,,,,,,,,,,,,,,,,-0.057274,1.291183,0.282808,-0.008477,1.270540,0.322129,-0.010595,1.314271,0.297752,0.034552,1.293968,0.295117
810,6.750000,-0.144919,0.066281,-0.083533,-0.983681,-0.003874,1.281175,0.288201,-0.078237,1.111172,0.714832,,,,,,,,,,,,,,,,,,,,,,,,,-0.057225,1.291243,0.282813,-0.008435,1.270591,0.322128,-0.010566,1.314294,0.297723,0.034586,1.293996,0.295099
811,6.758333,-0.144937,0.066309,-0.083591,-0.983671,-0.003852,1.281214,0.288179,-0.078138,1.111264,0.714838,,,,,,,,,,,,,,,,,,,,,,,,,-0.057194,1.291275,0.282787,-0.008410,1.270621,0.322109,-0.010537,1.314339,0.297698,0.034579,1.294040,0.295081
812,6.766667,-0.144712,0.066356,-0.083723,-0.983690,-0.003821,1.281239,0.288159,-0.078019,1.111347,0.714842,,,,,,,,,,,,,,,,,,,,,,,,,-0.057154,1.291282,0.282757,-0.008387,1.270658,0.322093,-0.010511,1.314372,0.297662,0.034598,1.294076,0.295059
813,6.775000,-0.144694,0.066327,-0.083683,-0.983698,-0.003803,1.281271,0.288128,-0.077910,1.111503,0.714835,,,,,,,,,,,,,,,,,,,,,,,,,-0.057139,1.291322,0.282732,-0.008365,1.270689,0.322062,-0.010493,1.314404,0.297624,0.034618,1.294107,0.295030
814,6.783333,-0.144624,0.066299,-0.083704,-0.983708,-0.003789,1.281292,0.288091,-0.077781,1.111598,0.714804,,,,,,,,,,,,,,,,,,,,,,,,,-0.057125,1.291339,0.282694,-0.008348,1.270714,0.322028,-0.010478,1.314429,0.297583,0.034632,1.294130,0.294989
815,6.791667,-0.144415,0.066164,-0.083603,-0.983757,-0.003780,1.281307,0.288058,-0.077709,1.111706,0.714773,,,,,,,,,,,,,,,,,,,,,,,,,-0.057109,1.291361,0.282668,-0.008329,1.270745,0.322002,-0.010463,1.314453,0.297540,0.034638,1.294136,0.294937
816,6.800000,-0.144438,0.066161,-0.083630,-0.983751,-0.003763,1.281323,0.288019,-0.077647,1.111787,0.714729,,,,,,,,,,,,,,,,,,,,,,,,,-0.057094,1.291371,0.282630,-0.008311,1.270762,0.321959,-0.010446,1.314472,0.297504,0.034653,1.294152,0.294899
817,6.808333,-0.144313,0.066138,-0.083606,-0.983773,-0.003747,1.281336,0.287990,-0.077531,1.111896,0.714691,,,,,,,,,,,,,,,,,,,,,,,,,-0.057077,1.291388,0.282598,-0.008291,1.270783,0.321937,-0.010431,1.314489,0.297469,0.034669,1.294163,0.294865
818,6.816667,-0.144488,0.066223,-0.083989,-0.983709,-0.003706,1.281378,0.287960,-0.077365,1.111976,0.714632,,,,,,,,,,,,,,,,,,,,,,,,,-0.057061,1.291402,0.282570,-0.008273,1.270796,0.321905,-0.010413,1.314498,0.297426,0.034733,1.294258,0.294854
819,6.825000,-0.144466,0.066174,-0.083995,-0.983715,-0.003685,1.281398,0.287937,-0.077229,1.112070,0.714608,,,,,,,,,,,,,,,,,,,,,,,,,-0.057042,1.291419,0.282548,-0.008249,1.270818,0.321886,-0.010391,1.314518,0.297405,0.034756,1.294279,0.294824
820,6.833333,-0.144522,0.066152,-0.083884,-0.983718,-0.003658,1.281442,0.287916,-0.077140,1.112242,0.714582,,,,,,,,,,,,,,,,,,,,,,,,,-0.057025,1.291453,0.282534,-0.008224,1.270843,0.321866,-0.010338,1.314606,0.297388,0.034781,1.294306,0.294802
821,6.841667,-0.144476,0.066052,-0.083880,-0.983732,-0.003633,1.281462,0.287893,-0.077042,1.112339,0.714569,,,,,,,,,,,,,,,,,,,,,,,,,-0.057002,1.291473,0.282518,-0.008193,1.270867,0.321847,-0.010313,1.314624,0.297364,0.034813,1.294328,0.294768
822,6.850000,-0.144455,0.066052,-0.083940,-0.983730,-0.003599,1.281489,0.287875,-0.076979,1.112413,0.714577,,,,,,,,,,,,,,,,,,,,,,,,,-0.056972,1.291492,0.282500,-0.008161,1.270898,0.321827,-0.010276,1.314646,0.297346,0.034842,1.294363,0.294751
823,6.858333,-0.144387,0.066007,-0.083959,-0.983741,-0.003566,1.281516,0.287862,-0.076945,1.112483,0.714567,,,,,,,,,,,,,,,,,,,,,,,,,-0.056939,1.291518,0.282488,-0.008123,1.270932,0.321816,-0.010246,1.314674,0.297328,0.034876,1.294392,0.294733
824,6.866667,-0.144306,0.065935,-0.083931,-0.983760,-0.003525,1.281534,0.287841,-0.076874,1.112597,0.714549,,,,,,,,,,,,,,,,,,,,,,,,,-0.056904,1.291536,0.282471,-0.008082,1.270961,0.321796,-0.010216,1.314695,0.297308,0.034944,1.294404,0.294702
825,6.875000,-0.144213,0.065928,-0.083969,-0.983771,-0.003493,1.281556,0.287822,-0.076828,1.112700,0.714532,,,,,,,,,,,,,,,,,,,,,,,,,-0.056875,1.291547,0.282449,-0.008055,1.271000,0.321773,-0.010183,1.314719,0.297293,0.034977,1.294427,0.294678
826,6.883333,-0.144109,0.065956,-0.084045,-0.983778,-0.003456,1.281559,0.287795,-0.076720,1.112780,0.714483,,,,,,,,,,,,,,,,,,,,,,,,,-0.056838,1.291537,0.282402,-0.008015,1.271011,0.321757,-0.010153,1.314733,0.297273,0.035012,1.294428,0.294640
827,6.891667,-0.144030,0.065900,-0.084072,-0.983791,-0.003427,1.281574,0.287782,-0.076687,1.112938,0.714408,,,,,,,,,,,,,,,,,,,,,,,,,-0.056812,1.291548,0.282390,-0.007982,1.271035,0.321745,-0.010125,1.314747,0.297257,0.035039,1.294446,0.294621
828,6.900000,-0.143973,0.065920,-0.084145,-0.983792,-0.003400,1.281588,0.287760,-0.076612,1.113016,0.714361,,,,,,,,,,,,,,,,,,,,,,,,,-0.056786,1.291553,0.282362,-0.007953,1.271054,0.321724,-0.010102,1.314764,0.297233,0.035063,1.294463,0.294600
829,6.908333,-0.143890,0.065860,-0.084186,-0.983804,-0.003377,1.281608,0.287743,-0.076519,1.113071,0.714327,,,,,,,,,,,,,,,,,,,,,,,,,-0.056763,1.291570,0.282348,-0.007922,1.271082,0.321707,-0.010083,1.314780,0.297210,0.035083,1.294487,0.294579
830,6.916667,-0.144211,0.065889,-0.084288,-0.983747,-0.003355,1.281639,0.287707,-0.076391,1.113145,0.714333,,,,,,,,,,,,,,,,,,,,,,,,,-0.056745,1.291581,0.282332,-0.007901,1.271110,0.321634,-0.010068,1.314803,0.297196,0.035101,1.294513,0.294569
831,6.925000,-0.144122,0.065846,-0.084309,-0.983761,-0.003336,1.281654,0.287694,-0.076252,1.113203,0.714370,,,,,,,,,,,,,,,,,,,,,,,,,-0.056726,1.291594,0.282320,-0.007883,1.271133,0.321623,-0.010050,1.314816,0.297176,0.035120,1.294533,0.294549
832,6.933333,-0.143978,0.065827,-0.084325,-0.983782,-0.003319,1.281661,0.287688,-0.076072,1.113237,0.714335,,,,,,,,,,,,,,,,,,,,,,,,,-0.056707,1.291600,0.282315,-0.007865,1.271149,0.321618,-0.010036,1.314824,0.297157,0.035139,1.294543,0.294542
833,6.941667,-0.143973,0.065825,-0.084374,-0.983779,-0.003299,1.281672,0.287682,-0.075892,1.113263,0.714282,,,,,,,,,,,,,,,,,,,,,,,,,-0.056689,1.291609,0.282310,-0.007843,1.271160,0.321612,-0.010021,1.314831,0.297149,0.035157,1.294559,0.294538
834,6.950000,-0.143988,0.065993,-0.084533,-0.983751,-0.003269,1.281685,0.287687,-0.075758,1.113261,0.714206,,,,,,,,,,,,,,,,,,,,,,,,,-0.056671,1.291611,0.282302,-0.007824,1.271169,0.321609,-0.010003,1.314836,0.297143,0.035195,1.294587,0.294567
835,6.958333,-0.144662,0.066024,-0.084419,-0.983660,-0.003236,1.281720,0.287695,-0.075662,1.113292,0.714120,,,,,,,,,,,,,,,,,,,,,,,,,-0.056650,1.291616,0.282304,-0.007804,1.271174,0.321606,-0.009924,1.314898,0.297246,0.035213,1.294594,0.294561
836,6.966667,-0.144647,0.066018,-0.084424,-0.983662,-0.003222,1.281723,0.287688,-0.075628,1.113403,0.714066,,,,,,,,,,,,,,,,,,,,,,,,,-0.056637,1.291619,0.282299,-0.007789,1.271180,0.321598,-0.009910,1.314899,0.297237,0.035227,1.294598,0.294555
837,6.975000,-0.143898,0.065953,-0.084661,-0.983756,-0.003222,1.281700,0.287673,-0.075623,1.113450,0.714032,,,,,,,,,,,,,,,,,,,,,,,,,-0.056619,1.291619,0.282293,-0.007770,1.271187,0.321596,-0.009958,1.314839,0.297112,0.035221,1.294621,0.294556
838,6.983333,-0.144552,0.065975,-0.084446,-0.983677,-0.003192,1.281721,0.287672,-0.075664,1.113486,0.714024,,,,,,,,,,,,,,,,,,,,,,,,,-0.056605,1.291615,0.282282,-0.007755,1.271184,0.321585,-0.009882,1.314895,0.297215,0.035256,1.294598,0.294533
839,6.991667,-0.144819,0.066026,-0.084640,-0.983618,-0.003170,1.281727,0.287658,-0.075742,1.113545,0.713987,,,,,,,,,,,,,,,,,,,,,,,,,-0.056585,1.291608,0.282270,-0.007721,1.271162,0.321567,-0.009867,1.314894,0.297205,0.035251,1.294621,0.294539
840,7.000000,-0.144737,0.065852,-0.084457,-0.983657,-0.003150,1.281724,0.287656,-0.075842,1.113627,0.713935,,,,,,,,,,,,,,,,,,,,,,,,,-0.056557,1.291621,0.282296,-0.007699,1.271169,0.321561,-0.009846,1.314895,0.297197,0.035294,1.294603,0.294522
841,7.008333,-0.152678,0.066233,-0.086705,-0.982235,-0.003255,1.282223,0.287762,-0.075895,1.113724,0.713835,,,,,,,,,,,,,,,,,,,,,,,,,-0.056525,1.291647,0.282307,-0.007673,1.271185,0.321563,-0.010575,1.315979,0.298327,0.035296,1.294638,0.294535
842,7.016667,-0.144666,0.065849,-0.084484,-0.983666,-0.003099,1.281773,0.287663,-0.076007,1.113804,0.713721,,,,,,,,,,,,,,,,,,,,,,,,,-0.056502,1.291665,0.282306,-0.007642,1.271223,0.321562,-0.009784,1.314946,0.297193,0.035320,1.294655,0.294536
843,7.025000,-0.144507,0.065742,-0.084370,-0.983706,-0.003077,1.281795,0.287666,-0.076128,1.113980,0.713638,,,,,,,,,,,,,,,,,,,,,,,,,-0.056474,1.291700,0.282316,-0.007613,1.271256,0.321571,-0.009755,1.314970,0.297185,0.035340,1.294671,0.294525
844,7.033333,-0.144505,0.065591,-0.084290,-0.983723,-0.003058,1.281817,0.287656,-0.076177,1.114046,0.713538,,,,,,,,,,,,,,,,,,,,,,,,,-0.056452,1.291726,0.282322,-0.007587,1.271277,0.321565,-0.009730,1.314999,0.297178,0.035364,1.294687,0.294499
845,7.041667,-0.144310,0.065507,-0.084280,-0.983758,-0.003042,1.281833,0.287656,-0.076213,1.114112,0.713439,,,,,,,,,,,,,,,,,,,,,,,,,-0.056437,1.291743,0.282325,-0.007566,1.271306,0.321573,-0.009713,1.315017,0.297166,0.035381,1.294706,0.294488
846,7.050000,-0.144315,0.065432,-0.084288,-0.983762,-0.003029,1.281844,0.287647,-0.076186,1.114151,0.713331,,,,,,,,,,,,,,,,,,,,,,,,,-0.056423,1.291754,0.282325,-0.007549,1.271317,0.321564,-0.009700,1.315029,0.297155,0.035394,1.294720,0.294474
847,7.058333,-0.144278,0.065344,-0.084329,-0.983770,-0.003022,1.281852,0.287638,-0.076156,1.114146,0.713184,,,,,,,,,,,,,,,,,,,,,,,,,-0.056416,1.291754,0.282321,-0.007533,1.271328,0.321557,-0.009696,1.315040,0.297146,0.035400,1.294729,0.294456
