kbPos,-0.8903,0.1796,-0.9374,kbRot,20.0000,273.7352,0.0000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
h_x,h_y,h_z,p_z,p_y,p_z,head_x,head_y,head_z,head_q_w,head_q_w,head_q_x,head_q_z,t,,,,,,,,,,,,,,,,,,,,,,,,,
-0.8714,0.0459,-0.9330,-0.8984,0.1412,-0.9870,-0.6681,0.2246,-0.8214,-0.433238,-0.420994,0.792793,0.080922,1144667.00,,,,,,,,,,,,,,,,,,,,,,,,,
-0.8714,0.0459,-0.9330,-0.8987,0.1412,-0.9869,-0.6663,0.2267,-0.8244,-0.436606,-0.414538,0.794862,0.075684,1144684.00,,,,,,,,,,,,,,,,,,,,,,,,,
-0.8714,0.0459,-0.9330,-0.8990,0.1412,-0.9868,-0.6645,0.2286,-0.8273,-0.440151,-0.407852,0.796836,0.070538,1144700.00,,,,,,,,,,,,,,,,,,,,,,,,,
-0.8714,0.0459,-0.9330,-0.8993,0.1412,-0.9866,-0.6625,0.2309,-0.8307,-0.444113,-0.400655,0.798761,0.064960,1144717.00,,,,,,,,,,,,,,,,,,,,,,,,,
-0.8714,0.0459,-0.9330,-0.8996,0.1412,-0.9864,-0.6605,0.2329,-0.8340,-0.448009,-0.394282,0.800142,0.060026,1144734.00,,,,,,,,,,,,,,,,,,,,,,,,,
-0.8714,0.0459,-0.9330,-0.9000,0.1412,-0.9862,-0.6585,0.2350,-0.8375,-0.451934,-0.387897,0.801434,0.054730,1144751.00,,,,,,,,,,,,,,,,,,,,,,,,,
-0.8714,0.0459,-0.9330,-0.9003,0.1412,-0.9860,-0.6564,0.2370,-0.8410,-0.456145,-0.381302,0.802569,0.049226,1144767.00,,,,,,,,,,,,,,,,,,,,,,,,,
-0.8714,0.0459,-0.9330,-0.9008,0.1412,-0.9858,-0.6542,0.2390,-0.8447,-0.460617,-0.374491,0.803534,0.043840,1144784.00,,,,,,,,,,,,,,,,,,,,,,,,,
-0.8714,0.0459,-0.9330,-0.9012,0.1412,-0.9855,-0.6521,0.2409,-0.8484,-0.465331,-0.366828,0.804642,0.038156,1144800.00,,,,,,,,,,,,,,,,,,,,,,,,,
-0.8714,0.0459,-0.9330,-0.9017,0.1412,-0.9853,-0.6498,0.2429,-0.8523,-0.469909,-0.359210,0.805670,0.032388,1144818.00,,,,,,,,,,,,,,,,,,,,,,,,,
-0.8714,0.0459,-0.9330,-0.9021,0.1412,-0.9850,-0.6475,0.2448,-0.8563,-0.474218,-0.352474,0.806329,0.026721,1144834.00,,,,,,,,,,,,,,,,,,,,,,,,,
-0.8714,0.0459,-0.9330,-0.9026,0.1412,-0.9848,-0.6450,0.2467,-0.8604,-0.478505,-0.345471,0.806996,0.020966,1144851.00,,,,,,,,,,,,,,,,,,,,,,,,,
-0.8714,0.0459,-0.9330,-0.9030,0.1412,-0.9845,-0.6427,0.2486,-0.8645,-0.482298,-0.337680,0.808165,0.015179,1144868.00,,,,,,,,,,,,,,,,,,,,,,,,,
-0.8714,0.0459,-0.9330,-0.9034,0.1412,-0.9843,-0.6404,0.2505,-0.8689,-0.485728,-0.330144,0.809300,0.010370,1144883.00,,,,,,,,,,,,,,,,,,,,,,,,,
-0.8714,0.0459,-0.9330,-0.9037,0.1412,-0.9840,-0.6381,0.2525,-0.8732,-0.489040,-0.323607,0.809989,0.006040,1144900.00,,,,,,,,,,,,,,,,,,,,,,,,,
-0.8714,0.0459,-0.9330,-0.9041,0.1412,-0.9838,-0.6359,0.2543,-0.8776,-0.492643,-0.317338,0.810306,0.001791,1144917.00,,,,,,,,,,,,,,,,,,,,,,,,,
-0.8714,0.0459,-0.9330,-0.9046,0.1412,-0.9835,-0.6337,0.2561,-0.8818,-0.496523,-0.310004,0.810774,-0.002753,1144934.00,,,,,,,,,,,,,,,,,,,,,,,,,
-0.8714,0.0459,-0.9330,-0.9051,0.1412,-0.9832,-0.6315,0.2578,-0.8862,0.500477,0.301977,-0.811345,0.007255,1144950.00,,,,,,,,,,,,,,,,,,,,,,,,,
-0.8714,0.0459,-0.9330,-0.9056,0.1412,-0.9828,-0.6295,0.2597,-0.8904,0.504774,0.293937,-0.811584,0.011659,1144967.00,,,,,,,,,,,,,,,,,,,,,,,,,
-0.8714,0.0459,-0.9330,-0.9062,0.1412,-0.9824,-0.6274,0.2614,-0.8949,0.509695,0.285795,-0.811340,0.016141,1144984.00,,,,,,,,,,,,,,,,,,,,,,,,,
-0.8714,0.0459,-0.9330,-0.9069,0.1412,-0.9819,-0.6256,0.2632,-0.8990,0.515529,0.276430,-0.810787,0.020995,1145001.00,,,,,,,,,,,,,,,,,,,,,,,,,
-0.8714,0.0459,-0.9330,-0.9077,0.1412,-0.9813,-0.6239,0.2649,-0.9032,0.521779,0.267125,-0.809765,0.025915,1145017.00,,,,,,,,,,,,,,,,,,,,,,,,,
-0.8714,0.0459,-0.9330,-0.9085,0.1412,-0.9807,-0.6224,0.2665,-0.9072,0.528083,0.258128,-0.808406,0.031268,1145034.00,,,,,,,,,,,,,,,,,,,,,,,,,
-0.8714,0.0459,-0.9330,-0.9092,0.1412,-0.9801,-0.6207,0.2679,-0.9116,0.534165,0.249443,-0.806908,0.036684,1145050.00,,,,,,,,,,,,,,,,,,,,,,,,,
-0.8714,0.0459,-0.9330,-0.9101,0.1412,-0.9794,-0.6193,0.2693,-0.9155,0.541366,0.240202,-0.804595,0.043039,1145067.00,,,,,,,,,,,,,,,,,,,,,,,,,
-0.8714,0.0459,-0.9330,-0.9110,0.1412,-0.9787,-0.6178,0.2705,-0.9195,0.548314,0.231475,-0.802112,0.048852,1145085.00,,,,,,,,,,,,,,,,,,,,,,,,,
-0.8714,0.0459,-0.9330,-0.9118,0.1412,-0.9779,-0.6165,0.2716,-0.9233,0.555304,0.222578,-0.799410,0.055130,1145101.00,,,,,,,,,,,,,,,,,,,,,,,,,
1.0279,0.6065,-0.4469,0.9866,0.7018,-0.4911,-0.6152,0.2726,-0.9272,0.562109,0.213714,-0.796609,0.061430,1145119.00,,,,,,,,,,,,,,,,,,,,,,,,,
1.0279,0.6065,-0.4469,0.9858,0.7018,-0.4903,-0.6140,0.2736,-0.9309,0.569043,0.204962,-0.793482,0.067579,1145138.00,,,,,,,,,,,,,,,,,,,,,,,,,
1.0279,0.6065,-0.4469,0.9849,0.7018,-0.4894,-0.6128,0.2744,-0.9347,0.576056,0.196577,-0.790016,0.073431,1145155.00,,,,,,,,,,,,,,,,,,,,,,,,,
1.0279,0.6065,-0.4469,0.9841,0.7018,-0.4885,-0.6118,0.2751,-0.9383,0.583081,0.188030,-0.786360,0.079368,1145171.00,,,,,,,,,,,,,,,,,,,,,,,,,
-0.8727,0.0444,-0.9415,-0.9173,0.1396,-0.9823,-0.6109,0.2758,-0.9419,0.589629,0.179587,-0.782800,0.085502,1145188.00,,,,,,,,,,,,,,,,,,,,,,,,,
-0.8727,0.0444,-0.9415,-0.9180,0.1396,-0.9815,-0.6099,0.2764,-0.9455,0.595350,0.171723,-0.779520,0.091748,1145205.00,,,,,,,,,,,,,,,,,,,,,,,,,
-0.8708,0.0441,-0.9486,-0.9167,0.1394,-0.9880,-0.6089,0.2769,-0.9493,0.600041,0.164046,-0.776759,0.098416,1145225.00,,,,,,,,,,,,,,,,,,,,,,,,,
-0.8705,0.0412,-0.9515,-0.9170,0.1365,-0.9902,-0.6081,0.2773,-0.9532,0.604491,0.156687,-0.774047,0.104362,1145245.00,,,,,,,,,,,,,,,,,,,,,,,,,
-0.8705,0.0412,-0.9515,-0.9182,0.1365,-0.9887,-0.6065,0.2778,-0.9607,0.614413,0.142069,-0.767436,0.115566,1145264.00,,,,,,,,,,,,,,,,,,,,,,,,,
-0.8701,0.0401,-0.9536,-0.9183,0.1353,-0.9900,-0.6059,0.2779,-0.9642,0.618830,0.136006,-0.764082,0.121369,1145282.00,,,,,,,,,,,,,,,,,,,,,,,,,
-0.8701,0.0401,-0.9536,-0.9188,0.1353,-0.9893,-0.6054,0.2780,-0.9676,0.623218,0.129681,-0.760626,0.127398,1145300.00,,,,,,,,,,,,,,,,,,,,,,,,,
-0.8695,0.0391,-0.9547,-0.9187,0.1343,-0.9896,-0.6049,0.2780,-0.9712,0.627447,0.123982,-0.757082,0.133291,1145319.00,,,,,,,,,,,,,,,,,,,,,,,,,
-0.8695,0.0391,-0.9547,-0.9192,0.1343,-0.9890,-0.6046,0.2779,-0.9740,0.631001,0.120133,-0.753829,0.138379,1145336.00,,,,,,,,,,,,,,,,,,,,,,,,,
-0.8689,0.0384,-0.9557,-0.9190,0.1337,-0.9894,-0.6042,0.2778,-0.9768,0.634557,0.116909,-0.750447,0.143175,1145356.00,,,,,,,,,,,,,,,,,,,,,,,,,
-0.8689,0.0384,-0.9557,-0.9194,0.1337,-0.9888,-0.6039,0.2777,-0.9794,0.638315,0.114458,-0.746783,0.147545,1145374.00,,,,,,,,,,,,,,,,,,,,,,,,,
-0.8680,0.0378,-0.9565,-0.9190,0.1331,-0.9889,-0.6037,0.2776,-0.9818,0.642131,0.112520,-0.743071,0.151169,1145393.00,,,,,,,,,,,,,,,,,,,,,,,,,
-0.8680,0.0378,-0.9565,-0.9199,0.1331,-0.9875,-0.6031,0.2773,-0.9876,0.650200,0.106230,-0.735156,0.159689,1145413.00,,,,,,,,,,,,,,,,,,,,,,,,,
-0.8674,0.0377,-0.9569,-0.9197,0.1329,-0.9872,-0.6030,0.2771,-0.9901,0.654429,0.104258,-0.730995,0.162790,1145433.00,,,,,,,,,,,,,,,,,,,,,,,,,
-0.8664,0.0374,-0.9573,-0.9191,0.1327,-0.9868,-0.6029,0.2771,-0.9928,0.658773,0.102032,-0.726746,0.165678,1145453.00,,,,,,,,,,,,,,,,,,,,,,,,,
-0.8664,0.0374,-0.9573,-0.9195,0.1327,-0.9860,-0.6028,0.2770,-0.9954,0.662884,0.099794,-0.722687,0.168371,1145473.00,,,,,,,,,,,,,,,,,,,,,,,,,
-0.8656,0.0378,-0.9577,-0.9195,0.1330,-0.9851,-0.6026,0.2767,-1.0005,0.670498,0.094962,-0.714889,0.174206,1145494.00,,,,,,,,,,,,,,,,,,,,,,,,,
-0.8665,0.0357,-0.9573,-0.9207,0.1309,-0.9840,-0.6024,0.2765,-1.0030,0.673918,0.092133,-0.711359,0.176960,1145516.00,,,,,,,,,,,,,,,,,,,,,,,,,
-0.8665,0.0357,-0.9573,-0.9210,0.1309,-0.9833,-0.6023,0.2766,-1.0057,0.677620,0.087849,-0.707659,0.179814,1145537.00,,,,,,,,,,,,,,,,,,,,,,,,,
-0.8666,0.0344,-0.9562,-0.9214,0.1296,-0.9816,-0.6022,0.2767,-1.0084,0.681008,0.082553,-0.704229,0.182959,1145559.00,,,,,,,,,,,,,,,,,,,,,,,,,
-0.8667,0.0344,-0.9556,-0.9221,0.1297,-0.9797,-0.6022,0.2767,-1.0139,0.687070,0.073372,-0.697621,0.189410,1145580.00,,,,,,,,,,,,,,,,,,,,,,,,,
-0.8667,0.0344,-0.9556,-0.9227,0.1297,-0.9783,-0.6020,0.2765,-1.0198,0.693260,0.063726,-0.690291,0.197049,1145608.00,,,,,,,,,,,,,,,,,,,,,,,,,
-0.8645,0.0362,-0.9554,-0.9207,0.1315,-0.9774,-0.6018,0.2764,-1.0228,0.696011,0.058391,-0.686699,0.201505,1145629.00,,,,,,,,,,,,,,,,,,,,,,,,,
-0.8632,0.0370,-0.9551,-0.9198,0.1323,-0.9764,-0.6017,0.2764,-1.0261,0.699060,0.052837,-0.682835,0.205571,1145650.00,,,,,,,,,,,,,,,,,,,,,,,,,
-0.8632,0.0370,-0.9551,-0.9200,0.1323,-0.9758,-0.6017,0.2764,-1.0292,0.702066,0.047958,-0.679083,0.208926,1145671.00,,,,,,,,,,,,,,,,,,,,,,,,,
-0.8623,0.0375,-0.9547,-0.9193,0.1328,-0.9748,-0.6016,0.2764,-1.0316,0.704558,0.044438,-0.676118,0.210920,1145692.00,,,,,,,,,,,,,,,,,,,,,,,,,
-0.8598,0.0405,-0.9546,-0.9171,0.1358,-0.9736,-0.6016,0.2763,-1.0367,0.709684,0.037361,-0.669540,0.216032,1145714.00,,,,,,,,,,,,,,,,,,,,,,,,,
-0.8598,0.0405,-0.9546,-0.9173,0.1358,-0.9730,-0.6016,0.2762,-1.0392,0.712221,0.034345,-0.666156,0.218628,1145735.00,,,,,,,,,,,,,,,,,,,,,,,,,
-0.8581,0.0431,-0.9548,-0.9158,0.1383,-0.9727,-0.6015,0.2760,-1.0418,0.714466,0.031798,-0.663036,0.221160,1145757.00,,,,,,,,,,,,,,,,,,,,,,,,,
-0.8581,0.0431,-0.9548,-0.9161,0.1383,-0.9716,-0.6015,0.2755,-1.0470,0.718917,0.026112,-0.656792,0.226055,1145778.00,,,,,,,,,,,,,,,,,,,,,,,,,
-0.8573,0.0447,-0.9542,-0.9154,0.1400,-0.9706,-0.6016,0.2753,-1.0496,0.720997,0.023826,-0.654101,0.227483,1145799.00,,,,,,,,,,,,,,,,,,,,,,,,,
-0.8551,0.0476,-0.9546,-0.9134,0.1428,-0.9705,-0.6017,0.2752,-1.0522,0.722987,0.020971,-0.651134,0.229944,1145820.00,,,,,,,,,,,,,,,,,,,,,,,,,
-0.8551,0.0476,-0.9546,-0.9135,0.1428,-0.9701,-0.6018,0.2748,-1.0546,0.724522,0.018065,-0.648479,0.232843,1145840.00,,,,,,,,,,,,,,,,,,,,,,,,,
-0.8534,0.0503,-0.9544,-0.9120,0.1456,-0.9694,-0.6018,0.2744,-1.0570,0.726054,0.015816,-0.645774,0.235735,1145860.00,,,,,,,,,,,,,,,,,,,,,,,,,
-0.8514,0.0525,-0.9547,-0.9102,0.1477,-0.9687,-0.6020,0.2735,-1.0617,0.729330,0.010503,-0.640055,0.241450,1145880.00,,,,,,,,,,,,,,,,,,,,,,,,,
-0.8514,0.0525,-0.9547,-0.9103,0.1477,-0.9683,-0.6020,0.2731,-1.0642,0.730782,0.007428,-0.637156,0.244816,1145897.00,,,,,,,,,,,,,,,,,,,,,,,,,
-0.8515,0.0516,-0.9536,-0.9105,0.1469,-0.9667,-0.6021,0.2726,-1.0667,0.732487,0.004369,-0.633942,0.248115,1145916.00,,,,,,,,,,,,,,,,,,,,,,,,,
-0.8515,0.0516,-0.9536,-0.9106,0.1469,-0.9662,-0.6022,0.2722,-1.0690,0.733992,0.001239,-0.630930,0.251361,1145936.00,,,,,,,,,,,,,,,,,,,,,,,,,
-0.8511,0.0509,-0.9526,-0.9103,0.1462,-0.9648,-0.6023,0.2719,-1.0711,0.735333,-0.001310,-0.628373,0.253833,1145956.00,,,,,,,,,,,,,,,,,,,,,,,,,
-0.8508,0.0506,-0.9513,-0.9101,0.1459,-0.9631,-0.6025,0.2715,-1.0734,0.736707,-0.003485,-0.625789,0.256202,1145976.00,,,,,,,,,,,,,,,,,,,,,,,,,
-0.8508,0.0506,-0.9513,-0.9102,0.1459,-0.9623,-0.6029,0.2707,-1.0779,0.739689,-0.007802,-0.620373,0.260648,1145994.00,,,,,,,,,,,,,,,,,,,,,,,,,
-0.8505,0.0500,-0.9505,-0.9100,0.1453,-0.9611,-0.6032,0.2703,-1.0801,0.741199,-0.009706,-0.617774,0.262460,1146013.00,,,,,,,,,,,,,,,,,,,,,,,,,
-0.8505,0.0500,-0.9505,-0.9101,0.1453,-0.9607,-0.6037,0.2698,-1.0825,0.742717,-0.011493,-0.615063,0.264455,1146032.00,,,,,,,,,,,,,,,,,,,,,,,,,
-0.8502,0.0494,-0.9504,-0.9098,0.1447,-0.9601,-0.6042,0.2692,-1.0848,0.744521,-0.012574,-0.612036,0.266350,1146052.00,,,,,,,,,,,,,,,,,,,,,,,,,
-0.8502,0.0494,-0.9504,-0.9099,0.1447,-0.9596,-0.6048,0.2686,-1.0867,0.746195,-0.013054,-0.609223,0.268086,1146072.00,,,,,,,,,,,,,,,,,,,,,,,,,
-0.8506,0.0491,-0.9503,-0.9104,0.1443,-0.9590,-0.6053,0.2680,-1.0887,0.747843,-0.013776,-0.606293,0.270091,1146092.00,,,,,,,,,,,,,,,,,,,,,,,,,
-0.8504,0.0489,-0.9496,-0.9103,0.1442,-0.9573,-0.6065,0.2667,-1.0927,0.751267,-0.015203,-0.599991,0.274550,1146112.00,,,,,,,,,,,,,,,,,,,,,,,,,
-0.8504,0.0489,-0.9496,-0.9104,0.1442,-0.9567,-0.6073,0.2658,-1.0946,0.753409,-0.015014,-0.596248,0.276836,1146131.00,,,,,,,,,,,,,,,,,,,,,,,,,
-0.8504,0.0491,-0.9488,-0.9105,0.1444,-0.9553,-0.6081,0.2651,-1.0965,0.755829,-0.014812,-0.592210,0.278910,1146150.00,,,,,,,,,,,,,,,,,,,,,,,,,
-0.8504,0.0491,-0.9488,-0.9106,0.1444,-0.9546,-0.6089,0.2643,-1.0982,0.758870,-0.013885,-0.587676,0.280289,1146169.00,,,,,,,,,,,,,,,,,,,,,,,,,
-0.8504,0.0491,-0.9488,-0.9106,0.1444,-0.9538,-0.6096,0.2637,-1.0995,0.762495,-0.011580,-0.583058,0.280199,1146190.00,,,,,,,,,,,,,,,,,,,,,,,,,
-0.8503,0.0487,-0.9513,-0.9105,0.1440,-0.9555,-0.6103,0.2632,-1.1004,0.766195,-0.009012,-0.578223,0.280219,1146210.00,,,,,,,,,,,,,,,,,,,,,,,,,
-0.8503,0.0487,-0.9513,-0.9106,0.1440,-0.9540,-0.6117,0.2620,-1.1025,0.772742,-0.005419,-0.568574,0.282073,1146229.00,,,,,,,,,,,,,,,,,,,,,,,,,
-0.8499,0.0489,-0.9498,-0.9102,0.1441,-0.9517,-0.6126,0.2613,-1.1032,0.776331,-0.003335,-0.563097,0.283234,1146249.00,,,,,,,,,,,,,,,,,,,,,,,,,
-0.8492,0.0486,-0.9487,-0.9096,0.1439,-0.9499,-0.6137,0.2605,-1.1043,0.779303,-0.002364,-0.558659,0.283868,1146270.00,,,,,,,,,,,,,,,,,,,,,,,,,
-0.8492,0.0486,-0.9487,-0.9096,0.1439,-0.9494,-0.6147,0.2600,-1.1055,0.781543,-0.002316,-0.555303,0.284294,1146289.00,,,,,,,,,,,,,,,,,,,,,,,,,
-0.8488,0.0483,-0.9476,-0.9092,0.1436,-0.9478,-0.6156,0.2594,-1.1066,0.783628,-0.002117,-0.552105,0.284785,1146309.00,,,,,,,,,,,,,,,,,,,,,,,,,
-0.8488,0.0483,-0.9476,-0.9092,0.1436,-0.9467,-0.6174,0.2583,-1.1087,0.788014,-0.001577,-0.545214,0.285962,1146329.00,,,,,,,,,,,,,,,,,,,,,,,,,
-0.8477,0.0485,-0.9460,-0.9081,0.1437,-0.9447,-0.6182,0.2579,-1.1100,0.790024,-0.001846,-0.542173,0.286194,1146349.00,,,,,,,,,,,,,,,,,,,,,,,,,
-0.8473,0.0482,-0.9441,-0.9077,0.1434,-0.9424,-0.6191,0.2574,-1.1113,0.792107,-0.002251,-0.538964,0.286494,1146368.00,,,,,,,,,,,,,,,,,,,,,,,,,
-0.8473,0.0482,-0.9441,-0.9076,0.1434,-0.9419,-0.6198,0.2570,-1.1126,0.794077,-0.002891,-0.535837,0.286901,1146389.00,,,,,,,,,,,,,,,,,,,,,,,,,
-0.8466,0.0480,-0.9427,-0.9069,0.1432,-0.9400,-0.6205,0.2567,-1.1137,0.795938,-0.003474,-0.532937,0.287138,1146408.00,,,,,,,,,,,,,,,,,,,,,,,,,
-0.8466,0.0480,-0.9427,-0.9069,0.1432,-0.9392,-0.6219,0.2562,-1.1160,0.800066,-0.004283,-0.526852,0.286884,1146428.00,,,,,,,,,,,,,,,,,,,,,,,,,
-0.8464,0.0481,-0.9420,-0.9067,0.1433,-0.9381,-0.6225,0.2561,-1.1171,0.802442,-0.004783,-0.523841,0.285753,1146447.00,,,,,,,,,,,,,,,,,,,,,,,,,
-0.8461,0.0482,-0.9409,-0.9063,0.1434,-0.9365,-0.6238,0.2556,-1.1179,0.805067,-0.005075,-0.520296,0.284840,1146467.00,,,,,,,,,,,,,,,,,,,,,,,,,
-0.8461,0.0482,-0.9409,-0.9063,0.1434,-0.9360,-0.6242,0.2555,-1.1190,0.807689,-0.005214,-0.516829,0.283724,1146487.00,,,,,,,,,,,,,,,,,,,,,,,,,
-0.8459,0.0486,-0.9403,-0.9061,0.1439,-0.9351,-0.6250,0.2553,-1.1198,0.810058,-0.005963,-0.513910,0.282254,1146508.00,,,,,,,,,,,,,,,,,,,,,,,,,
-0.8459,0.0486,-0.9403,-0.9060,0.1439,-0.9343,-0.6262,0.2552,-1.1217,0.814249,-0.007737,-0.507952,0.280933,1146529.00,,,,,,,,,,,,,,,,,,,,,,,,,
-0.8466,0.0486,-0.9404,-0.9067,0.1438,-0.9340,-0.6266,0.2553,-1.1227,0.816351,-0.008132,-0.505217,0.279750,1146550.00,,,,,,,,,,,,,,,,,,,,,,,,,
-0.8447,0.0511,-0.9396,-0.9048,0.1463,-0.9328,-0.6271,0.2540,-1.1252,0.818716,-0.008788,-0.501865,0.278854,1146571.00,,,,,,,,,,,,,,,,,,,,,,,,,
-0.8447,0.0511,-0.9396,-0.9047,0.1463,-0.9323,-0.6279,0.2538,-1.1261,0.820647,-0.009451,-0.498502,0.279185,1146591.00,,,,,,,,,,,,,,,,,,,,,,,,,
-0.8435,0.0527,-0.9412,-0.9034,0.1480,-0.9330,-0.6289,0.2532,-1.1282,0.824166,-0.010518,-0.492498,0.279440,1146612.00,,,,,,,,,,,,,,,,,,,,,,,,,
-0.8430,0.0546,-0.9416,-0.9028,0.1499,-0.9330,-0.6298,0.2529,-1.1293,0.826004,-0.010729,-0.489111,0.279951,1146633.00,,,,,,,,,,,,,,,,,,,,,,,,,
-0.8430,0.0546,-0.9416,-0.9027,0.1499,-0.9325,-0.6304,0.2524,-1.1304,0.827852,-0.010942,-0.485662,0.280487,1146654.00,,,,,,,,,,,,,,,,,,,,,,,,,
-0.8432,0.0532,-0.9414,-0.9027,0.1485,-0.9314,-0.6315,0.2515,-1.1325,0.831406,-0.011529,-0.479174,0.281110,1146676.00,,,,,,,,,,,,,,,,,,,,,,,,,
-0.8432,0.0532,-0.9414,-0.9027,0.1485,-0.9310,-0.6323,0.2511,-1.1336,0.833049,-0.011725,-0.476018,0.281600,1146696.00,,,,,,,,,,,,,,,,,,,,,,,,,
-0.8452,0.0507,-0.9370,-0.9046,0.1459,-0.9262,-0.6329,0.2505,-1.1348,0.834464,-0.012461,-0.472800,0.282798,1146717.00,,,,,,,,,,,,,,,,,,,,,,,,,
-0.8458,0.0498,-0.9356,-0.9052,0.1451,-0.9244,-0.6337,0.2500,-1.1360,0.835765,-0.012779,-0.469949,0.283693,1146740.00,,,,,,,,,,,,,,,,,,,,,,,,,
-0.8458,0.0498,-0.9356,-0.9051,0.1451,-0.9236,-0.6347,0.2492,-1.1382,0.838365,-0.013517,-0.464593,0.284809,1146761.00,,,,,,,,,,,,,,,,,,,,,,,,,
-0.8472,0.0472,-0.9321,-0.9064,0.1424,-0.9199,-0.6353,0.2487,-1.1396,0.839420,-0.014005,-0.462520,0.285049,1146782.00,,,,,,,,,,,,,,,,,,,,,,,,,
-0.8478,0.0465,-0.9320,-0.9069,0.1417,-0.9196,-0.6362,0.2484,-1.1411,0.840123,-0.014896,-0.460999,0.285397,1146803.00,,,,,,,,,,,,,,,,,,,,,,,,,
-0.8478,0.0465,-0.9320,-0.9069,0.1417,-0.9194,-0.6370,0.2479,-1.1427,0.840696,-0.015388,-0.459739,0.285716,1146824.00,,,,,,,,,,,,,,,,,,,,,,,,,
-0.8476,0.0466,-0.9313,-0.9066,0.1418,-0.9183,-0.6383,0.2469,-1.1455,0.842012,-0.016384,-0.456518,0.286948,1146845.00,,,,,,,,,,,,,,,,,,,,,,,,,
-0.8476,0.0466,-0.9313,-0.9065,0.1418,-0.9182,-0.6389,0.2464,-1.1469,0.842245,-0.017723,-0.455290,0.288133,1146866.00,,,,,,,,,,,,,,,,,,,,,,,,,
-0.8467,0.0471,-0.9319,-0.9057,0.1424,-0.9188,-0.6398,0.2459,-1.1486,0.842099,-0.019441,-0.454661,0.289438,1146887.00,,,,,,,,,,,,,,,,,,,,,,,,,
-0.8445,0.0500,-0.9324,-0.9034,0.1452,-0.9192,-0.6406,0.2452,-1.1502,0.842038,-0.020515,-0.453940,0.290672,1146908.00,,,,,,,,,,,,,,,,,,,,,,,,,
-0.8445,0.0500,-0.9324,-0.9034,0.1452,-0.9190,-0.6421,0.2440,-1.1531,0.842152,-0.022311,-0.452003,0.293216,1146928.00,,,,,,,,,,,,,,,,,,,,,,,,,
-0.8435,0.0507,-0.9333,-0.9024,0.1460,-0.9198,-0.6430,0.2431,-1.1547,0.841384,-0.023385,-0.452021,0.295303,1146949.00,,,,,,,,,,,,,,,,,,,,,,,,,
-0.8425,0.0520,-0.9351,-0.9014,0.1472,-0.9216,-0.6437,0.2424,-1.1562,0.840846,-0.024377,-0.451962,0.296840,1146970.00,,,,,,,,,,,,,,,,,,,,,,,,,
-0.8425,0.0520,-0.9351,-0.9014,0.1472,-0.9216,-0.6454,0.2409,-1.1590,0.840169,-0.025665,-0.451521,0.299309,1146992.00,,,,,,,,,,,,,,,,,,,,,,,,,
-0.8419,0.0527,-0.9360,-0.9008,0.1480,-0.9225,-0.6461,0.2402,-1.1602,0.839834,-0.026082,-0.451132,0.300798,1147013.00,,,,,,,,,,,,,,,,,,,,,,,,,
-0.8419,0.0527,-0.9360,-0.9007,0.1480,-0.9224,-0.6470,0.2397,-1.1613,0.839518,-0.026446,-0.450684,0.302315,1147033.00,,,,,,,,,,,,,,,,,,,,,,,,,
-0.8409,0.0536,-0.9360,-0.8997,0.1489,-0.9223,-0.6477,0.2390,-1.1625,0.839234,-0.026787,-0.450217,0.303766,1147053.00,,,,,,,,,,,,,,,,,,,,,,,,,
-0.8412,0.0533,-0.9376,-0.9000,0.1485,-0.9238,-0.6482,0.2387,-1.1630,0.839060,-0.027112,-0.449677,0.305015,1147074.00,,,,,,,,,,,,,,,,,,,,,,,,,
-0.8412,0.0537,-0.9379,-0.9000,0.1490,-0.9240,-0.6497,0.2376,-1.1649,0.838847,-0.027950,-0.448622,0.307070,1147095.00,,,,,,,,,,,,,,,,,,,,,,,,,
-0.8412,0.0537,-0.9379,-0.9000,0.1490,-0.9239,-0.6504,0.2371,-1.1657,0.839011,-0.028321,-0.447890,0.307657,1147116.00,,,,,,,,,,,,,,,,,,,,,,,,,
-0.8415,0.0541,-0.9383,-0.9002,0.1494,-0.9242,-0.6512,0.2367,-1.1664,0.839209,-0.028516,-0.446885,0.308559,1147136.00,,,,,,,,,,,,,,,,,,,,,,,,,
-0.8415,0.0541,-0.9383,-0.9002,0.1494,-0.9240,-0.6516,0.2364,-1.1666,0.839435,-0.028576,-0.445721,0.309622,1147156.00,,,,,,,,,,,,,,,,,,,,,,,,,
-0.8411,0.0551,-0.9375,-0.8997,0.1504,-0.9230,-0.6528,0.2355,-1.1679,0.839987,-0.028787,-0.443549,0.311218,1147178.00,,,,,,,,,,,,,,,,,,,,,,,,,
-0.8411,0.0551,-0.9375,-0.8996,0.1504,-0.9228,-0.6534,0.2353,-1.1682,0.840466,-0.029338,-0.442008,0.312065,1147199.00,,,,,,,,,,,,,,,,,,,,,,,,,
-0.8411,0.0551,-0.9375,-0.8996,0.1504,-0.9226,-0.6541,0.2351,-1.1685,0.841240,-0.029683,-0.440199,0.312503,1147221.00,,,,,,,,,,,,,,,,,,,,,,,,,
-0.8420,0.0537,-0.9339,-0.9004,0.1490,-0.9186,-0.6546,0.2351,-1.1687,0.842559,-0.029910,-0.438157,0.311798,1147242.00,,,,,,,,,,,,,,,,,,,,,,,,,
