# x_kb,y_kb,z_kb,qw_kb,qx_kb,qy_kb,qz_kb,x_hmd,y_hmd,z_hmd,qw_hmd,qx_hmd,qy_hmd,qz_hmd,x_ft,y_ft,z_ft,t_ms
0.0,500.0,670.0,0.707107,0.707107,0.000000,0.000000,-33.0,378.0,1044.0,0.873292,0.480931,-0.060795,-0.048693,171.0,541.0,675.0,74988
0.0,500.0,670.0,0.707107,0.707107,0.000000,0.000000,-33.0,378.0,1044.0,0.873105,0.481579,-0.059155,-0.047651,171.0,541.0,675.0,74999
0.0,500.0,670.0,0.707107,0.707107,0.000000,0.000000,-33.0,378.0,1044.0,0.873238,0.481695,-0.057245,-0.046362,171.0,541.0,675.0,75010
0.0,500.0,670.0,0.707107,0.707107,0.000000,0.000000,-33.0,378.0,1043.0,0.873389,0.481724,-0.055745,-0.045020,171.0,541.0,675.0,75021
0.0,500.0,670.0,0.707107,0.707107,0.000000,0.000000,-33.0,378.0,1043.0,0.873470,0.481895,-0.053657,-0.044138,171.0,541.0,675.0,75033
0.0,500.0,670.0,0.707107,0.707107,0.000000,0.000000,-33.0,378.0,1043.0,0.873486,0.482236,-0.051331,-0.042850,171.0,541.0,675.0,75044
0.0,500.0,670.0,0.707107,0.707107,0.000000,0.000000,-33.0,378.0,1043.0,0.873859,0.481876,-0.049307,-0.041653,171.0,541.0,675.0,75055
0.0,500.0,670.0,0.707107,0.707107,0.000000,0.000000,-33.0,378.0,1043.0,0.874124,0.481743,-0.046841,-0.040455,171.0,541.0,675.0,75066
0.0,500.0,670.0,0.707107,0.707107,0.000000,0.000000,-33.0,378.0,1043.0,0.874578,0.481177,-0.045089,-0.039354,171.0,541.0,675.0,75077
0.0,500.0,670.0,0.707107,0.707107,0.000000,0.000000,-33.0,378.0,1043.0,0.874580,0.481386,-0.043332,-0.038724,171.0,541.0,675.0,75088
0.0,500.0,670.0,0.707107,0.707107,0.000000,0.000000,-33.0,378.0,1043.0,0.874945,0.481002,-0.041065,-0.037719,171.0,542.0,675.0,75099
0.0,500.0,670.0,0.707107,0.707107,0.000000,0.000000,-33.0,378.0,1043.0,0.875007,0.481074,-0.039862,-0.036638,171.0,542.0,675.0,75110
0.0,500.0,670.0,0.707107,0.707107,0.000000,0.000000,-32.0,378.0,1043.0,0.875185,0.480989,-0.037855,-0.035604,171.0,542.0,675.0,75121
0.0,500.0,670.0,0.707107,0.707107,0.000000,0.000000,-32.0,378.0,1043.0,0.875315,0.480946,-0.036262,-0.034632,171.0,542.0,675.0,75132
0.0,500.0,670.0,0.707107,0.707107,0.000000,0.000000,-32.0,378.0,1043.0,0.875437,0.480804,-0.035354,-0.034469,171.0,542.0,675.0,75143
0.0,500.0,670.0,0.707107,0.707107,0.000000,0.000000,-32.0,378.0,1043.0,0.875515,0.480776,-0.034298,-0.033940,171.0,542.0,675.0,75155
0.0,500.0,670.0,0.707107,0.707107,0.000000,0.000000,-32.0,378.0,1043.0,0.875714,0.480428,-0.034283,-0.033731,171.0,542.0,675.0,75166
0.0,500.0,670.0,0.707107,0.707107,0.000000,0.000000,-32.0,378.0,1043.0,0.875803,0.480366,-0.033492,-0.033116,171.0,542.0,675.0,75177
0.0,500.0,670.0,0.707107,0.707107,0.000000,0.000000,-31.0,378.0,1043.0,0.875626,0.480604,-0.034107,-0.033704,171.0,542.0,675.0,75188
0.0,500.0,670.0,0.707107,0.707107,0.000000,0.000000,-31.0,378.0,1043.0,0.875626,0.480572,-0.034345,-0.033913,171.0,542.0,675.0,75199
0.0,500.0,670.0,0.707107,0.707107,0.000000,0.000000,-31.0,378.0,1043.0,0.875634,0.480541,-0.034630,-0.033854,171.0,543.0,675.0,75210
0.0,500.0,670.0,0.707107,0.707107,0.000000,0.000000,-31.0,378.0,1043.0,0.875664,0.480482,-0.034656,-0.033893,171.0,543.0,675.0,75221
0.0,500.0,670.0,0.707107,0.707107,0.000000,0.000000,-31.0,378.0,1043.0,0.875688,0.480414,-0.034884,-0.034019,171.0,543.0,675.0,75232
0.0,500.0,670.0,0.707107,0.707107,0.000000,0.000000,-31.0,378.0,1043.0,0.875807,0.480119,-0.035461,-0.034501,171.0,543.0,675.0,75244
0.0,500.0,670.0,0.707107,0.707107,0.000000,0.000000,-31.0,378.0,1043.0,0.875969,0.479761,-0.036176,-0.034637,171.0,543.0,675.0,75255
0.0,500.0,670.0,0.707107,0.707107,0.000000,0.000000,-31.0,378.0,1043.0,0.876041,0.479537,-0.037042,-0.034991,171.0,543.0,675.0,75266
0.0,500.0,670.0,0.707107,0.707107,0.000000,0.000000,-31.0,378.0,1043.0,0.876128,0.479275,-0.037887,-0.035505,171.0,543.0,675.0,75277
0.0,500.0,670.0,0.707107,0.707107,0.000000,0.000000,-31.0,378.0,1043.0,0.876093,0.479227,-0.038853,-0.035973,171.0,543.0,675.0,75288
0.0,500.0,670.0,0.707107,0.707107,0.000000,0.000000,-31.0,378.0,1043.0,0.876032,0.479350,-0.038978,-0.035658,171.0,544.0,675.0,75299
0.0,500.0,670.0,0.707107,0.707107,0.000000,0.000000,-31.0,378.0,1043.0,0.875958,0.479352,-0.040222,-0.036073,171.0,544.0,674.0,75310
0.0,500.0,670.0,0.707107,0.707107,0.000000,0.000000,-31.0,378.0,1043.0,0.875985,0.479271,-0.040588,-0.036092,171.0,544.0,674.0,75321
0.0,500.0,670.0,0.707107,0.707107,0.000000,0.000000,-31.0,378.0,1043.0,0.875938,0.479293,-0.041423,-0.035984,171.0,545.0,675.0,75333
0.0,500.0,670.0,0.707107,0.707107,0.000000,0.000000,-31.0,379.0,1043.0,0.875888,0.479367,-0.041564,-0.036072,170.0,546.0,678.0,75344
0.0,500.0,670.0,0.707107,0.707107,0.000000,0.000000,-31.0,379.0,1043.0,0.875830,0.479392,-0.042444,-0.036094,170.0,547.0,681.0,75355
0.0,500.0,670.0,0.707107,0.707107,0.000000,0.000000,-31.0,379.0,1043.0,0.875778,0.479446,-0.042946,-0.036044,170.0,548.0,684.0,75366
0.0,500.0,670.0,0.707107,0.707107,0.000000,0.000000,-31.0,379.0,1043.0,0.875711,0.479569,-0.043153,-0.035805,172.0,550.0,692.0,75377
0.0,500.0,670.0,0.707107,0.707107,0.000000,0.000000,-31.0,379.0,1043.0,0.875760,0.479470,-0.043392,-0.035636,173.0,551.0,696.0,75388
0.0,500.0,670.0,0.707107,0.707107,0.000000,0.000000,-31.0,379.0,1043.0,0.875628,0.479701,-0.043912,-0.035139,174.0,551.0,700.0,75399
0.0,500.0,670.0,0.707107,0.707107,0.000000,0.000000,-31.0,379.0,1043.0,0.875539,0.479905,-0.044407,-0.033920,175.0,552.0,706.0,75410
0.0,500.0,670.0,0.707107,0.707107,0.000000,0.000000,-31.0,379.0,1043.0,0.875336,0.480302,-0.045392,-0.032189,176.0,552.0,708.0,75421
0.0,500.0,670.0,0.707107,0.707107,0.000000,0.000000,-31.0,379.0,1043.0,0.875365,0.480238,-0.046369,-0.030952,177.0,552.0,710.0,75432
0.0,500.0,670.0,0.707107,0.707107,0.000000,0.000000,-31.0,379.0,1042.0,0.875245,0.480447,-0.047316,-0.029643,178.0,552.0,715.0,75444
0.0,500.0,670.0,0.707107,0.707107,0.000000,0.000000,-32.0,379.0,1042.0,0.874990,0.480856,-0.048745,-0.028185,179.0,551.0,717.0,75455
0.0,500.0,670.0,0.707107,0.707107,0.000000,0.000000,-32.0,379.0,1042.0,0.874798,0.481156,-0.049848,-0.027048,179.0,551.0,719.0,75466
0.0,500.0,670.0,0.707107,0.707107,0.000000,0.000000,-32.0,379.0,1042.0,0.874732,0.481111,-0.051815,-0.026312,180.0,551.0,721.0,75477
0.0,500.0,670.0,0.707107,0.707107,0.000000,0.000000,-32.0,379.0,1042.0,0.874480,0.481450,-0.053375,-0.025324,180.0,551.0,722.0,75488
0.0,500.0,670.0,0.707107,0.707107,0.000000,0.000000,-33.0,380.0,1042.0,0.874031,0.482118,-0.055017,-0.024611,180.0,551.0,722.0,75499
0.0,500.0,670.0,0.707107,0.707107,0.000000,0.000000,-33.0,379.0,1042.0,0.873994,0.481986,-0.056966,-0.024075,179.0,551.0,720.0,75510
0.0,500.0,670.0,0.707107,0.707107,0.000000,0.000000,-34.0,379.0,1041.0,0.873507,0.482658,-0.058811,-0.023829,178.0,551.0,717.0,75521
0.0,500.0,670.0,0.707107,0.707107,0.000000,0.000000,-34.0,379.0,1041.0,0.873496,0.482446,-0.060924,-0.023213,177.0,551.0,714.0,75532
0.0,500.0,670.0,0.707107,0.707107,0.000000,0.000000,-35.0,379.0,1041.0,0.873287,0.482599,-0.062763,-0.022997,174.0,551.0,704.0,75543
0.0,500.0,670.0,0.707107,0.707107,0.000000,0.000000,-35.0,379.0,1041.0,0.872955,0.483051,-0.063965,-0.022798,173.0,551.0,698.0,75555
0.0,500.0,670.0,0.707107,0.707107,0.000000,0.000000,-35.0,379.0,1041.0,0.872686,0.483375,-0.065190,-0.022753,172.0,550.0,691.0,75566
0.0,500.0,670.0,0.707107,0.707107,0.000000,0.000000,-36.0,379.0,1040.0,0.872445,0.483645,-0.066441,-0.022625,170.0,546.0,679.0,75577
0.0,500.0,670.0,0.707107,0.707107,0.000000,0.000000,-36.0,378.0,1039.0,0.871938,0.484419,-0.067382,-0.022849,169.0,545.0,676.0,75588
0.0,500.0,670.0,0.707107,0.707107,0.000000,0.000000,-36.0,378.0,1038.0,0.871844,0.484556,-0.067813,-0.022256,168.0,545.0,676.0,75599
0.0,500.0,670.0,0.707107,0.707107,0.000000,0.000000,-36.0,378.0,1038.0,0.871743,0.484628,-0.068645,-0.022097,169.0,545.0,676.0,75610
0.0,500.0,670.0,0.707107,0.707107,0.000000,0.000000,-37.0,378.0,1038.0,0.871712,0.484613,-0.069139,-0.022107,169.0,545.0,676.0,75621
0.0,500.0,670.0,0.707107,0.707107,0.000000,0.000000,-37.0,378.0,1038.0,0.871576,0.484900,-0.069002,-0.021597,169.0,545.0,676.0,75632
0.0,500.0,670.0,0.707107,0.707107,0.000000,0.000000,-38.0,379.0,1040.0,0.871584,0.484844,-0.069346,-0.021417,169.0,545.0,676.0,75643
0.0,500.0,670.0,0.707107,0.707107,0.000000,0.000000,-37.0,378.0,1038.0,0.871509,0.484987,-0.069495,-0.020744,169.0,545.0,676.0,75655
0.0,500.0,670.0,0.707107,0.707107,0.000000,0.000000,-37.0,378.0,1038.0,0.871490,0.485014,-0.069572,-0.020640,169.0,545.0,676.0,75666
0.0,500.0,670.0,0.707107,0.707107,0.000000,0.000000,-38.0,378.0,1038.0,0.871549,0.484946,-0.069463,-0.020093,169.0,545.0,676.0,75677
0.0,500.0,670.0,0.707107,0.707107,0.000000,0.000000,-38.0,378.0,1038.0,0.871403,0.485233,-0.069357,-0.019883,169.0,545.0,676.0,75688
0.0,500.0,670.0,0.707107,0.707107,0.000000,0.000000,-39.0,379.0,1040.0,0.871306,0.485442,-0.069220,-0.019520,169.0,545.0,676.0,75699
0.0,500.0,670.0,0.707107,0.707107,0.000000,0.000000,-39.0,379.0,1040.0,0.871275,0.485630,-0.068468,-0.018875,169.0,545.0,676.0,75710
0.0,500.0,670.0,0.707107,0.707107,0.000000,0.000000,-39.0,379.0,1040.0,0.871249,0.485657,-0.068628,-0.018778,169.0,545.0,676.0,75722
0.0,500.0,670.0,0.707107,0.707107,0.000000,0.000000,-39.0,379.0,1040.0,0.871148,0.485934,-0.068124,-0.018112,169.0,545.0,676.0,75733
0.0,500.0,670.0,0.707107,0.707107,0.000000,0.000000,-39.0,379.0,1040.0,0.871113,0.486041,-0.067869,-0.017883,169.0,545.0,676.0,75743
0.0,500.0,670.0,0.707107,0.707107,0.000000,0.000000,-39.0,379.0,1040.0,0.871062,0.486135,-0.067935,-0.017544,169.0,545.0,676.0,75754
0.0,500.0,670.0,0.707107,0.707107,0.000000,0.000000,-39.0,379.0,1040.0,0.870991,0.486295,-0.067777,-0.017272,169.0,545.0,676.0,75766
0.0,500.0,670.0,0.707107,0.707107,0.000000,0.000000,-39.0,379.0,1040.0,0.870916,0.486461,-0.067578,-0.017154,169.0,545.0,676.0,75777
0.0,500.0,670.0,0.707107,0.707107,0.000000,0.000000,-40.0,379.0,1040.0,0.870907,0.486502,-0.067472,-0.016847,169.0,545.0,676.0,75788
0.0,500.0,670.0,0.707107,0.707107,0.000000,0.000000,-40.0,379.0,1040.0,0.870791,0.486719,-0.067376,-0.016992,169.0,545.0,676.0,75799
0.0,500.0,670.0,0.707107,0.707107,0.000000,0.000000,-40.0,379.0,1039.0,0.870650,0.487006,-0.067171,-0.016780,169.0,545.0,676.0,75810
0.0,500.0,670.0,0.707107,0.707107,0.000000,0.000000,-39.0,378.0,1038.0,0.870619,0.487041,-0.067300,-0.016846,169.0,545.0,676.0,75821
0.0,500.0,670.0,0.707107,0.707107,0.000000,0.000000,-39.0,378.0,1038.0,0.870535,0.487209,-0.067212,-0.016697,169.0,545.0,676.0,75832
0.0,500.0,670.0,0.707107,0.707107,0.000000,0.000000,-40.0,379.0,1039.0,0.870524,0.487228,-0.067206,-0.016716,169.0,545.0,676.0,75843
0.0,500.0,670.0,0.707107,0.707107,0.000000,0.000000,-40.0,379.0,1039.0,0.870471,0.487311,-0.067299,-0.016720,169.0,545.0,676.0,75855
0.0,500.0,670.0,0.707107,0.707107,0.000000,0.000000,-40.0,379.0,1039.0,0.870454,0.487341,-0.067303,-0.016687,169.0,545.0,676.0,75866
0.0,500.0,670.0,0.707107,0.707107,0.000000,0.000000,-39.0,378.0,1037.0,0.870433,0.487372,-0.067353,-0.016714,169.0,545.0,676.0,75877
0.0,500.0,670.0,0.707107,0.707107,0.000000,0.000000,-40.0,378.0,1037.0,0.870450,0.487335,-0.067380,-0.016737,169.0,545.0,676.0,75888
0.0,500.0,670.0,0.707107,0.707107,0.000000,0.000000,-40.0,378.0,1037.0,0.870456,0.487312,-0.067494,-0.016683,169.0,545.0,676.0,75899
0.0,500.0,670.0,0.707107,0.707107,0.000000,0.000000,-40.0,379.0,1039.0,0.870449,0.487307,-0.067610,-0.016700,169.0,545.0,676.0,75910
0.0,500.0,670.0,0.707107,0.707107,0.000000,0.000000,-40.0,379.0,1039.0,0.870478,0.487252,-0.067655,-0.016632,169.0,545.0,676.0,75921
0.0,500.0,670.0,0.707107,0.707107,0.000000,0.000000,-40.0,379.0,1039.0,0.870492,0.487202,-0.067844,-0.016597,169.0,545.0,676.0,75932
0.0,500.0,670.0,0.707107,0.707107,0.000000,0.000000,-40.0,379.0,1039.0,0.870572,0.487051,-0.067902,-0.016581,169.0,545.0,676.0,75943
0.0,500.0,670.0,0.707107,0.707107,0.000000,0.000000,-41.0,379.0,1039.0,0.870643,0.486918,-0.067982,-0.016451,169.0,545.0,676.0,75955
0.0,500.0,670.0,0.707107,0.707107,0.000000,0.000000,-41.0,379.0,1039.0,0.870679,0.486835,-0.068129,-0.016380,169.0,545.0,676.0,75966
0.0,500.0,670.0,0.707107,0.707107,0.000000,0.000000,-41.0,379.0,1039.0,0.870776,0.486641,-0.068279,-0.016353,169.0,545.0,676.0,75977
0.0,500.0,670.0,0.707107,0.707107,0.000000,0.000000,-41.0,379.0,1039.0,0.870878,0.486450,-0.068367,-0.016252,169.0,545.0,676.0,75988
0.0,500.0,670.0,0.707107,0.707107,0.000000,0.000000,-41.0,379.0,1039.0,0.871062,0.486102,-0.068490,-0.016303,170.0,545.0,676.0,75999
0.0,500.0,670.0,0.707107,0.707107,0.000000,0.000000,-41.0,379.0,1039.0,0.871231,0.485774,-0.068700,-0.016119,170.0,545.0,676.0,76010
0.0,500.0,670.0,0.707107,0.707107,0.000000,0.000000,-41.0,379.0,1039.0,0.871298,0.485652,-0.068677,-0.016272,170.0,545.0,676.0,76021
0.0,500.0,670.0,0.707107,0.707107,0.000000,0.000000,-41.0,379.0,1039.0,0.871433,0.485392,-0.068835,-0.016161,170.0,545.0,676.0,76032
0.0,500.0,670.0,0.707107,0.707107,0.000000,0.000000,-41.0,379.0,1039.0,0.871493,0.485293,-0.068760,-0.016206,170.0,545.0,676.0,76043
0.0,500.0,670.0,0.707107,0.707107,0.000000,0.000000,-41.0,379.0,1039.0,0.871457,0.485348,-0.068839,-0.016191,170.0,545.0,676.0,76055
0.0,500.0,670.0,0.707107,0.707107,0.000000,0.000000,-41.0,379.0,1039.0,0.871483,0.485285,-0.068955,-0.016156,170.0,545.0,676.0,76066
0.0,500.0,670.0,0.707107,0.707107,0.000000,0.000000,-41.0,379.0,1039.0,0.871512,0.485226,-0.069007,-0.016112,170.0,545.0,676.0,76077
0.0,500.0,670.0,0.707107,0.707107,0.000000,0.000000,-41.0,379.0,1039.0,0.871575,0.485099,-0.069150,-0.015958,170.0,545.0,676.0,76088
0.0,500.0,670.0,0.707107,0.707107,0.000000,0.000000,-41.0,379.0,1039.0,0.871571,0.485097,-0.069219,-0.015907,170.0,545.0,676.0,76099
0.0,500.0,670.0,0.707107,0.707107,0.000000,0.000000,-41.0,379.0,1040.0,0.871587,0.485062,-0.069273,-0.015879,170.0,545.0,676.0,76110
0.0,500.0,670.0,0.707107,0.707107,0.000000,0.000000,-41.0,379.0,1040.0,0.871578,0.485066,-0.069369,-0.015823,170.0,545.0,676.0,76121
0.0,500.0,670.0,0.707107,0.707107,0.000000,0.000000,-41.0,379.0,1040.0,0.871599,0.485017,-0.069440,-0.015850,170.0,545.0,676.0,76133
0.0,500.0,670.0,0.707107,0.707107,0.000000,0.000000,-40.0,378.0,1038.0,0.871569,0.485062,-0.069482,-0.015934,170.0,545.0,676.0,76144
0.0,500.0,670.0,0.707107,0.707107,0.000000,0.000000,-41.0,379.0,1040.0,0.871536,0.485097,-0.069602,-0.016183,170.0,545.0,676.0,76155
0.0,500.0,670.0,0.707107,0.707107,0.000000,0.000000,-41.0,379.0,1040.0,0.871517,0.485137,-0.069558,-0.016159,170.0,545.0,676.0,76166
0.0,500.0,670.0,0.707107,0.707107,0.000000,0.000000,-40.0,378.0,1038.0,0.871375,0.485356,-0.069758,-0.016412,170.0,545.0,676.0,76177
0.0,500.0,670.0,0.707107,0.707107,0.000000,0.000000,-41.0,379.0,1039.0,0.871272,0.485534,-0.069779,-0.016532,170.0,545.0,676.0,76188
0.0,500.0,670.0,0.707107,0.707107,0.000000,0.000000,-41.0,379.0,1039.0,0.871223,0.485627,-0.069743,-0.016513,170.0,545.0,676.0,76199
0.0,500.0,670.0,0.707107,0.707107,0.000000,0.000000,-41.0,379.0,1039.0,0.871070,0.485896,-0.069735,-0.016687,170.0,545.0,676.0,76210
0.0,500.0,670.0,0.707107,0.707107,0.000000,0.000000,-41.0,379.0,1039.0,0.871140,0.485781,-0.069669,-0.016692,170.0,545.0,676.0,76221
0.0,500.0,670.0,0.707107,0.707107,0.000000,0.000000,-41.0,379.0,1039.0,0.871138,0.485806,-0.069495,-0.016795,170.0,545.0,676.0,76232
0.0,500.0,670.0,0.707107,0.707107,0.000000,0.000000,-41.0,379.0,1039.0,0.871178,0.485765,-0.069263,-0.016839,170.0,545.0,676.0,76243
0.0,500.0,670.0,0.707107,0.707107,0.000000,0.000000,-41.0,379.0,1039.0,0.871159,0.485823,-0.069077,-0.016897,170.0,545.0,676.0,76255
0.0,500.0,670.0,0.707107,0.707107,0.000000,0.000000,-40.0,378.0,1037.0,0.871285,0.485641,-0.068802,-0.016759,170.0,545.0,676.0,76266
0.0,500.0,670.0,0.707107,0.707107,0.000000,0.000000,-40.0,378.0,1037.0,0.871315,0.485624,-0.068551,-0.016742,170.0,545.0,676.0,76277
0.0,500.0,670.0,0.707107,0.707107,0.000000,0.000000,-40.0,378.0,1037.0,0.871549,0.485277,-0.068041,-0.016701,170.0,545.0,676.0,76288
0.0,500.0,670.0,0.707107,0.707107,0.000000,0.000000,-40.0,378.0,1037.0,0.871555,0.485286,-0.067904,-0.016709,170.0,545.0,676.0,76299
0.0,500.0,670.0,0.707107,0.707107,0.000000,0.000000,-39.0,378.0,1038.0,0.871632,0.485161,-0.067814,-0.016659,170.0,545.0,676.0,76310
0.0,500.0,670.0,0.707107,0.707107,0.000000,0.000000,-39.0,378.0,1038.0,0.871665,0.485109,-0.067791,-0.016548,170.0,545.0,676.0,76321
0.0,500.0,670.0,0.707107,0.707107,0.000000,0.000000,-39.0,378.0,1038.0,0.871937,0.484628,-0.067757,-0.016440,170.0,545.0,676.0,76332
0.0,500.0,670.0,0.707107,0.707107,0.000000,0.000000,-39.0,378.0,1038.0,0.872064,0.484397,-0.067776,-0.016451,170.0,545.0,676.0,76344
0.0,500.0,670.0,0.707107,0.707107,0.000000,0.000000,-39.0,378.0,1038.0,0.872306,0.483964,-0.067743,-0.016504,170.0,545.0,676.0,76355
0.0,500.0,670.0,0.707107,0.707107,0.000000,0.000000,-39.0,378.0,1038.0,0.872456,0.483679,-0.067775,-0.016767,170.0,545.0,676.0,76366
0.0,500.0,670.0,0.707107,0.707107,0.000000,0.000000,-39.0,378.0,1038.0,0.872523,0.483552,-0.067787,-0.016893,170.0,545.0,676.0,76377
0.0,500.0,670.0,0.707107,0.707107,0.000000,0.000000,-39.0,378.0,1038.0,0.872607,0.483392,-0.067826,-0.017005,170.0,545.0,676.0,76388
0.0,500.0,670.0,0.707107,0.707107,0.000000,0.000000,-39.0,378.0,1039.0,0.872604,0.483375,-0.067955,-0.017120,170.0,545.0,676.0,76399
0.0,500.0,670.0,0.707107,0.707107,0.000000,0.000000,-39.0,378.0,1039.0,0.872620,0.483334,-0.068006,-0.017279,170.0,545.0,676.0,76410
0.0,500.0,670.0,0.707107,0.707107,0.000000,0.000000,-39.0,378.0,1039.0,0.872764,0.483048,-0.068094,-0.017651,170.0,545.0,676.0,76421
0.0,500.0,670.0,0.707107,0.707107,0.000000,0.000000,-39.0,378.0,1039.0,0.872897,0.482817,-0.068029,-0.017613,170.0,545.0,676.0,76432
0.0,500.0,670.0,0.707107,0.707107,0.000000,0.000000,-39.0,378.0,1039.0,0.873305,0.482045,-0.068075,-0.018352,170.0,545.0,676.0,76443
0.0,500.0,670.0,0.707107,0.707107,0.000000,0.000000,-39.0,378.0,1039.0,0.873767,0.481214,-0.067894,-0.018835,170.0,545.0,676.0,76455
0.0,500.0,670.0,0.707107,0.707107,0.000000,0.000000,-39.0,378.0,1039.0,0.874264,0.480295,-0.067812,-0.019519,170.0,545.0,676.0,76466
0.0,500.0,670.0,0.707107,0.707107,0.000000,0.000000,-39.0,378.0,1040.0,0.874669,0.479638,-0.067291,-0.019335,170.0,545.0,676.0,76477
0.0,500.0,670.0,0.707107,0.707107,0.000000,0.000000,-39.0,378.0,1040.0,0.874678,0.479560,-0.067629,-0.019669,170.0,545.0,676.0,76488
0.0,500.0,670.0,0.707107,0.707107,0.000000,0.000000,-39.0,378.0,1040.0,0.874934,0.479131,-0.067291,-0.019902,170.0,545.0,676.0,76499
0.0,500.0,670.0,0.707107,0.707107,0.000000,0.000000,-38.0,378.0,1040.0,0.875094,0.478828,-0.067369,-0.019883,170.0,545.0,676.0,76510
0.0,500.0,670.0,0.707107,0.707107,0.000000,0.000000,-39.0,379.0,1042.0,0.875341,0.478413,-0.067101,-0.019914,170.0,545.0,676.0,76521
0.0,500.0,670.0,0.707107,0.707107,0.000000,0.000000,-38.0,378.0,1041.0,0.875994,0.477226,-0.066891,-0.020380,170.0,545.0,676.0,76533
0.0,500.0,670.0,0.707107,0.707107,0.000000,0.000000,-38.0,378.0,1041.0,0.875930,0.477353,-0.066916,-0.020064,170.0,545.0,676.0,76543
0.0,500.0,670.0,0.707107,0.707107,0.000000,0.000000,-39.0,379.0,1043.0,0.876476,0.476388,-0.066627,-0.020137,170.0,545.0,676.0,76555
0.0,500.0,670.0,0.707107,0.707107,0.000000,0.000000,-39.0,379.0,1043.0,0.877212,0.475066,-0.066315,-0.020358,170.0,545.0,676.0,76566
0.0,500.0,670.0,0.707107,0.707107,0.000000,0.000000,-38.0,379.0,1044.0,0.877740,0.474150,-0.065798,-0.020607,170.0,545.0,676.0,76577
0.0,500.0,670.0,0.707107,0.707107,0.000000,0.000000,-38.0,379.0,1044.0,0.878308,0.473082,-0.065868,-0.020766,170.0,545.0,676.0,76588
0.0,500.0,670.0,0.707107,0.707107,0.000000,0.000000,-38.0,378.0,1043.0,0.878693,0.472398,-0.065528,-0.021104,170.0,545.0,676.0,76599
0.0,500.0,670.0,0.707107,0.707107,0.000000,0.000000,-38.0,378.0,1043.0,0.879303,0.471310,-0.065153,-0.021157,170.0,545.0,676.0,76610
0.0,500.0,670.0,0.707107,0.707107,0.000000,0.000000,-38.0,378.0,1044.0,0.879577,0.470786,-0.065033,-0.021805,170.0,545.0,676.0,76621
0.0,500.0,670.0,0.707107,0.707107,0.000000,0.000000,-38.0,377.0,1044.0,0.879889,0.470224,-0.064879,-0.021823,170.0,545.0,676.0,76633
0.0,500.0,670.0,0.707107,0.707107,0.000000,0.000000,-38.0,377.0,1045.0,0.880388,0.469290,-0.064616,-0.022555,170.0,545.0,676.0,76644
0.0,500.0,670.0,0.707107,0.707107,0.000000,0.000000,-37.0,377.0,1046.0,0.880981,0.468198,-0.064232,-0.023192,170.0,545.0,676.0,76655
0.0,500.0,670.0,0.707107,0.707107,0.000000,0.000000,-37.0,377.0,1046.0,0.881488,0.467272,-0.063887,-0.023535,170.0,545.0,676.0,76666
0.0,500.0,670.0,0.707107,0.707107,0.000000,0.000000,-37.0,376.0,1047.0,0.882287,0.465798,-0.063365,-0.024203,170.0,545.0,676.0,76677
0.0,500.0,670.0,0.707107,0.707107,0.000000,0.000000,-37.0,377.0,1048.0,0.883148,0.464127,-0.063457,-0.024677,170.0,545.0,676.0,76688
0.0,500.0,670.0,0.707107,0.707107,0.000000,0.000000,-37.0,376.0,1048.0,0.883905,0.462779,-0.062574,-0.025143,170.0,545.0,676.0,76699
0.0,500.0,670.0,0.707107,0.707107,0.000000,0.000000,-37.0,376.0,1049.0,0.884878,0.460992,-0.061738,-0.025802,170.0,545.0,676.0,76710
0.0,500.0,670.0,0.707107,0.707107,0.000000,0.000000,-37.0,376.0,1050.0,0.885693,0.459516,-0.060887,-0.026196,170.0,545.0,676.0,76721
0.0,500.0,670.0,0.707107,0.707107,0.000000,0.000000,-37.0,376.0,1051.0,0.886575,0.457866,-0.060259,-0.026689,170.0,545.0,676.0,76733
0.0,500.0,670.0,0.707107,0.707107,0.000000,0.000000,-37.0,376.0,1052.0,0.887562,0.456094,-0.058940,-0.027164,170.0,545.0,676.0,76743
0.0,500.0,670.0,0.707107,0.707107,0.000000,0.000000,-36.0,376.0,1053.0,0.888727,0.453979,-0.057598,-0.027384,170.0,545.0,676.0,76755
0.0,500.0,670.0,0.707107,0.707107,0.000000,0.000000,-36.0,376.0,1053.0,0.889776,0.452033,-0.056493,-0.027800,170.0,545.0,676.0,76766
0.0,500.0,670.0,0.707107,0.707107,0.000000,0.000000,-36.0,375.0,1055.0,0.890780,0.450278,-0.054811,-0.027497,170.0,545.0,676.0,76777
0.0,500.0,670.0,0.707107,0.707107,0.000000,0.000000,-36.0,375.0,1056.0,0.891761,0.448552,-0.052957,-0.027547,170.0,545.0,676.0,76788
0.0,500.0,670.0,0.707107,0.707107,0.000000,0.000000,-35.0,375.0,1056.0,0.892787,0.446759,-0.050630,-0.027835,170.0,545.0,676.0,76799
0.0,500.0,670.0,0.707107,0.707107,0.000000,0.000000,-35.0,375.0,1057.0,0.893653,0.445249,-0.048448,-0.028127,170.0,545.0,676.0,76810
0.0,500.0,670.0,0.707107,0.707107,0.000000,0.000000,-35.0,375.0,1058.0,0.894458,0.443966,-0.045425,-0.027870,170.0,546.0,676.0,76821
0.0,500.0,670.0,0.707107,0.707107,0.000000,0.000000,-34.0,375.0,1058.0,0.895468,0.442219,-0.042739,-0.027438,170.0,546.0,676.0,76833
