Scribe: Realistic Handriting in Tensorflow
     by Sam Greydanus



TRAINING MODE...
Namespace(alphabet=' abcdefghijklmnopqrstuvwxyzABCDEFGHIJKLMNOPQRSTUVWXYZ', batch_size=32, bias=1.0, data_dir='./data', data_scale=50, decay=0.95, dropout=0.85, grad_clip=10.0, kmixtures=1, learning_rate=0.0001, log_dir='./logs/', lr_decay=1.0, momentum=0.9, nbatches=500, nepochs=250, nmixtures=8, optimizer='rmsprop', rnn_size=100, save_every=500, save_path='saved/model.ckpt', sleep_time=300, style=-1, text='', train=True, tsteps=2650, tsteps_per_ascii=25)

loading data...
	loaded dataset:
		970 train individual data points
		51 valid individual data points
		30 batches
building model...
	using alphabet abcdefghijklmnopqrstuvwxyzABCDEFGHIJKLMNOPQRSTUVWXYZ
attempt to load saved model...
loaded model: saved\model.ckpt-89000
training...
learning rate: 9.999999747378752e-05
95130/125000, loss = nan, regloss = nan, valid_loss = nan, time = 3.529
95140/125000, loss = nan, regloss = nan, valid_loss = nan, time = 3.591
95150/125000, loss = nan, regloss = nan, valid_loss = nan, time = 3.620
95160/125000, loss = nan, regloss = nan, valid_loss = nan, time = 3.339
95170/125000, loss = nan, regloss = nan, valid_loss = nan, time = 3.528
95180/125000, loss = nan, regloss = nan, valid_loss = nan, time = 3.362
95190/125000, loss = nan, regloss = nan, valid_loss = nan, time = 3.551
95200/125000, loss = nan, regloss = nan, valid_loss = nan, time = 3.539
95210/125000, loss = nan, regloss = nan, valid_loss = nan, time = 3.336
95220/125000, loss = nan, regloss = nan, valid_loss = nan, time = 3.560
95230/125000, loss = nan, regloss = nan, valid_loss = nan, time = 3.340
95240/125000, loss = nan, regloss = nan, valid_loss = nan, time = 3.573
95250/125000, loss = nan, regloss = nan, valid_loss = nan, time = 3.589
95260/125000, loss = nan, regloss = nan, valid_loss = nan, time = 3.334
95270/125000, loss = nan, regloss = nan, valid_loss = nan, time = 3.586
95280/125000, loss = nan, regloss = nan, valid_loss = nan, time = 3.548
95290/125000, loss = nan, regloss = nan, valid_loss = nan, time = 3.634
95300/125000, loss = nan, regloss = nan, valid_loss = nan, time = 3.341
95310/125000, loss = nan, regloss = nan, valid_loss = nan, time = 3.623
95320/125000, loss = nan, regloss = nan, valid_loss = nan, time = 3.533
95330/125000, loss = nan, regloss = nan, valid_loss = nan, time = 3.341
95340/125000, loss = nan, regloss = nan, valid_loss = nan, time = 3.422
95350/125000, loss = nan, regloss = nan, valid_loss = nan, time = 3.662
95360/125000, loss = nan, regloss = nan, valid_loss = nan, time = 3.578
95370/125000, loss = nan, regloss = nan, valid_loss = nan, time = 3.654
95380/125000, loss = nan, regloss = nan, valid_loss = nan, time = 3.369
95390/125000, loss = nan, regloss = nan, valid_loss = nan, time = 3.570
95400/125000, loss = nan, regloss = nan, valid_loss = nan, time = 3.550
95410/125000, loss = nan, regloss = nan, valid_loss = nan, time = 3.339
95420/125000, loss = nan, regloss = nan, valid_loss = nan, time = 3.556
95430/125000, loss = nan, regloss = nan, valid_loss = nan, time = 3.584
95440/125000, loss = nan, regloss = nan, valid_loss = nan, time = 3.359
95450/125000, loss = nan, regloss = nan, valid_loss = nan, time = 3.785
95460/125000, loss = nan, regloss = nan, valid_loss = nan, time = 3.741
95470/125000, loss = nan, regloss = nan, valid_loss = nan, time = 3.672
95480/125000, loss = nan, regloss = nan, valid_loss = nan, time = 3.569
95490/125000, loss = nan, regloss = nan, valid_loss = nan, time = 3.586
learning rate: 9.999999747378752e-05
SAVED MODEL
95500/125000, loss = nan, regloss = nan, valid_loss = nan, time = 3.669
95510/125000, loss = nan, regloss = nan, valid_loss = nan, time = 3.582
95520/125000, loss = nan, regloss = nan, valid_loss = nan, time = 3.616
95530/125000, loss = nan, regloss = nan, valid_loss = nan, time = 3.553
95540/125000, loss = nan, regloss = nan, valid_loss = nan, time = 3.752
95550/125000, loss = nan, regloss = nan, valid_loss = nan, time = 3.558
95560/125000, loss = nan, regloss = nan, valid_loss = nan, time = 3.621
95570/125000, loss = nan, regloss = nan, valid_loss = nan, time = 3.622
95580/125000, loss = nan, regloss = nan, valid_loss = nan, time = 3.634
95590/125000, loss = nan, regloss = nan, valid_loss = nan, time = 3.691
95600/125000, loss = nan, regloss = nan, valid_loss = nan, time = 3.640
95610/125000, loss = nan, regloss = nan, valid_loss = nan, time = 3.588
95620/125000, loss = nan, regloss = nan, valid_loss = nan, time = 3.334
95630/125000, loss = nan, regloss = nan, valid_loss = nan, time = 3.567
95640/125000, loss = nan, regloss = nan, valid_loss = nan, time = 3.692
95650/125000, loss = nan, regloss = nan, valid_loss = nan, time = 3.396
95660/125000, loss = nan, regloss = nan, valid_loss = nan, time = 3.594
95670/125000, loss = nan, regloss = nan, valid_loss = nan, time = 3.566
95680/125000, loss = nan, regloss = nan, valid_loss = nan, time = 3.590
95690/125000, loss = nan, regloss = nan, valid_loss = nan, time = 3.614
95700/125000, loss = nan, regloss = nan, valid_loss = nan, time = 3.584
95710/125000, loss = nan, regloss = nan, valid_loss = nan, time = 3.657
95720/125000, loss = nan, regloss = nan, valid_loss = nan, time = 3.648
95730/125000, loss = nan, regloss = nan, valid_loss = nan, time = 3.627
95740/125000, loss = nan, regloss = nan, valid_loss = nan, time = 3.535
95750/125000, loss = nan, regloss = nan, valid_loss = nan, time = 3.564
95760/125000, loss = nan, regloss = nan, valid_loss = nan, time = 3.603
95770/125000, loss = nan, regloss = nan, valid_loss = nan, time = 3.539
95780/125000, loss = nan, regloss = nan, valid_loss = nan, time = 3.629
95790/125000, loss = nan, regloss = nan, valid_loss = nan, time = 3.357
95800/125000, loss = nan, regloss = nan, valid_loss = nan, time = 3.694
95810/125000, loss = nan, regloss = nan, valid_loss = nan, time = 3.582
95820/125000, loss = nan, regloss = nan, valid_loss = nan, time = 3.635
95830/125000, loss = nan, regloss = nan, valid_loss = nan, time = 3.695
95840/125000, loss = nan, regloss = nan, valid_loss = nan, time = 3.763
95850/125000, loss = nan, regloss = nan, valid_loss = nan, time = 3.673
95860/125000, loss = nan, regloss = nan, valid_loss = nan, time = 3.658
95870/125000, loss = nan, regloss = nan, valid_loss = nan, time = 3.680
95880/125000, loss = nan, regloss = nan, valid_loss = nan, time = 3.546
95890/125000, loss = nan, regloss = nan, valid_loss = nan, time = 3.677
95900/125000, loss = nan, regloss = nan, valid_loss = nan, time = 3.591
95910/125000, loss = nan, regloss = nan, valid_loss = nan, time = 3.638
95920/125000, loss = nan, regloss = nan, valid_loss = nan, time = 3.707
95930/125000, loss = nan, regloss = nan, valid_loss = nan, time = 3.561
95940/125000, loss = nan, regloss = nan, valid_loss = nan, time = 3.334
95950/125000, loss = nan, regloss = nan, valid_loss = nan, time = 3.643
95960/125000, loss = nan, regloss = nan, valid_loss = nan, time = 3.610
95970/125000, loss = nan, regloss = nan, valid_loss = nan, time = 3.591
95980/125000, loss = nan, regloss = nan, valid_loss = nan, time = 3.564
95990/125000, loss = nan, regloss = nan, valid_loss = nan, time = 3.583
learning rate: 9.999999747378752e-05
SAVED MODEL
96000/125000, loss = nan, regloss = nan, valid_loss = nan, time = 3.456
96010/125000, loss = nan, regloss = nan, valid_loss = nan, time = 3.569
96020/125000, loss = nan, regloss = nan, valid_loss = nan, time = 3.574
96030/125000, loss = nan, regloss = nan, valid_loss = nan, time = 3.605
96040/125000, loss = nan, regloss = nan, valid_loss = nan, time = 3.334
96050/125000, loss = nan, regloss = nan, valid_loss = nan, time = 3.539
96060/125000, loss = nan, regloss = nan, valid_loss = nan, time = 3.339
96070/125000, loss = nan, regloss = nan, valid_loss = nan, time = 3.613
96080/125000, loss = nan, regloss = nan, valid_loss = nan, time = 3.661
96090/125000, loss = nan, regloss = nan, valid_loss = nan, time = 3.544
96100/125000, loss = nan, regloss = nan, valid_loss = nan, time = 3.625
96110/125000, loss = nan, regloss = nan, valid_loss = nan, time = 3.346
96120/125000, loss = nan, regloss = nan, valid_loss = nan, time = 3.550
96130/125000, loss = nan, regloss = nan, valid_loss = nan, time = 3.697
96140/125000, loss = nan, regloss = nan, valid_loss = nan, time = 3.580
96150/125000, loss = nan, regloss = nan, valid_loss = nan, time = 3.672
96160/125000, loss = nan, regloss = nan, valid_loss = nan, time = 3.350
96170/125000, loss = nan, regloss = nan, valid_loss = nan, time = 3.354
96180/125000, loss = nan, regloss = nan, valid_loss = nan, time = 3.603
96190/125000, loss = nan, regloss = nan, valid_loss = nan, time = 3.566
96200/125000, loss = nan, regloss = nan, valid_loss = nan, time = 3.695
96210/125000, loss = nan, regloss = nan, valid_loss = nan, time = 3.482
96220/125000, loss = nan, regloss = nan, valid_loss = nan, time = 3.641
96230/125000, loss = nan, regloss = nan, valid_loss = nan, time = 3.653
96240/125000, loss = nan, regloss = nan, valid_loss = nan, time = 3.594
96250/125000, loss = nan, regloss = nan, valid_loss = nan, time = 3.364
96260/125000, loss = nan, regloss = nan, valid_loss = nan, time = 3.582
96270/125000, loss = nan, regloss = nan, valid_loss = nan, time = 3.572
96280/125000, loss = nan, regloss = nan, valid_loss = nan, time = 3.589
96290/125000, loss = nan, regloss = nan, valid_loss = nan, time = 3.631
96300/125000, loss = nan, regloss = nan, valid_loss = nan, time = 3.559
96310/125000, loss = nan, regloss = nan, valid_loss = nan, time = 3.601
96320/125000, loss = nan, regloss = nan, valid_loss = nan, time = 3.585
96330/125000, loss = nan, regloss = nan, valid_loss = nan, time = 3.578
96340/125000, loss = nan, regloss = nan, valid_loss = nan, time = 3.625
96350/125000, loss = nan, regloss = nan, valid_loss = nan, time = 3.828
96360/125000, loss = nan, regloss = nan, valid_loss = nan, time = 3.602
96370/125000, loss = nan, regloss = nan, valid_loss = nan, time = 3.647
96380/125000, loss = nan, regloss = nan, valid_loss = nan, time = 3.596
96390/125000, loss = nan, regloss = nan, valid_loss = nan, time = 3.656
96400/125000, loss = nan, regloss = nan, valid_loss = nan, time = 3.346
96410/125000, loss = nan, regloss = nan, valid_loss = nan, time = 3.674
96420/125000, loss = nan, regloss = nan, valid_loss = nan, time = 3.610
96430/125000, loss = nan, regloss = nan, valid_loss = nan, time = 3.574
96440/125000, loss = nan, regloss = nan, valid_loss = nan, time = 3.513
96450/125000, loss = nan, regloss = nan, valid_loss = nan, time = 3.543
96460/125000, loss = nan, regloss = nan, valid_loss = nan, time = 3.619
96470/125000, loss = nan, regloss = nan, valid_loss = nan, time = 3.579
96480/125000, loss = nan, regloss = nan, valid_loss = nan, time = 3.584
96490/125000, loss = nan, regloss = nan, valid_loss = nan, time = 3.551
learning rate: 9.999999747378752e-05
SAVED MODEL
96500/125000, loss = nan, regloss = nan, valid_loss = nan, time = 3.669
96510/125000, loss = nan, regloss = nan, valid_loss = nan, time = 3.474
96520/125000, loss = nan, regloss = nan, valid_loss = nan, time = 3.655
96530/125000, loss = nan, regloss = nan, valid_loss = nan, time = 3.658
96540/125000, loss = nan, regloss = nan, valid_loss = nan, time = 3.639
96550/125000, loss = nan, regloss = nan, valid_loss = nan, time = 3.658
96560/125000, loss = nan, regloss = nan, valid_loss = nan, time = 3.587
96570/125000, loss = nan, regloss = nan, valid_loss = nan, time = 3.522
96580/125000, loss = nan, regloss = nan, valid_loss = nan, time = 3.511
96590/125000, loss = nan, regloss = nan, valid_loss = nan, time = 3.642
96600/125000, loss = nan, regloss = nan, valid_loss = nan, time = 3.581
96610/125000, loss = nan, regloss = nan, valid_loss = nan, time = 3.342
96620/125000, loss = nan, regloss = nan, valid_loss = nan, time = 3.625
96630/125000, loss = nan, regloss = nan, valid_loss = nan, time = 3.513
96640/125000, loss = nan, regloss = nan, valid_loss = nan, time = 3.739
96650/125000, loss = nan, regloss = nan, valid_loss = nan, time = 3.672
96660/125000, loss = nan, regloss = nan, valid_loss = nan, time = 3.359
96670/125000, loss = nan, regloss = nan, valid_loss = nan, time = 3.603
96680/125000, loss = nan, regloss = nan, valid_loss = nan, time = 3.599
96690/125000, loss = nan, regloss = nan, valid_loss = nan, time = 3.616
96700/125000, loss = nan, regloss = nan, valid_loss = nan, time = 3.578
96710/125000, loss = nan, regloss = nan, valid_loss = nan, time = 3.591
96720/125000, loss = nan, regloss = nan, valid_loss = nan, time = 3.637
96730/125000, loss = nan, regloss = nan, valid_loss = nan, time = 3.350
96740/125000, loss = nan, regloss = nan, valid_loss = nan, time = 3.689
96750/125000, loss = nan, regloss = nan, valid_loss = nan, time = 3.643
96760/125000, loss = nan, regloss = nan, valid_loss = nan, time = 3.585
96770/125000, loss = nan, regloss = nan, valid_loss = nan, time = 3.605
96780/125000, loss = nan, regloss = nan, valid_loss = nan, time = 3.361
96790/125000, loss = nan, regloss = nan, valid_loss = nan, time = 3.663
96800/125000, loss = nan, regloss = nan, valid_loss = nan, time = 3.581
96810/125000, loss = nan, regloss = nan, valid_loss = nan, time = 3.595
96820/125000, loss = nan, regloss = nan, valid_loss = nan, time = 3.624
96830/125000, loss = nan, regloss = nan, valid_loss = nan, time = 3.593
96840/125000, loss = nan, regloss = nan, valid_loss = nan, time = 3.373
96850/125000, loss = nan, regloss = nan, valid_loss = nan, time = 3.715
96860/125000, loss = nan, regloss = nan, valid_loss = nan, time = 3.730
96870/125000, loss = nan, regloss = nan, valid_loss = nan, time = 3.604
96880/125000, loss = nan, regloss = nan, valid_loss = nan, time = 3.605
96890/125000, loss = nan, regloss = nan, valid_loss = nan, time = 3.563
96900/125000, loss = nan, regloss = nan, valid_loss = nan, time = 3.601
96910/125000, loss = nan, regloss = nan, valid_loss = nan, time = 3.434
96920/125000, loss = nan, regloss = nan, valid_loss = nan, time = 3.604
96930/125000, loss = nan, regloss = nan, valid_loss = nan, time = 3.607
96940/125000, loss = nan, regloss = nan, valid_loss = nan, time = 3.539
96950/125000, loss = nan, regloss = nan, valid_loss = nan, time = 3.575
96960/125000, loss = nan, regloss = nan, valid_loss = nan, time = 3.529
96970/125000, loss = nan, regloss = nan, valid_loss = nan, time = 3.633
96980/125000, loss = nan, regloss = nan, valid_loss = nan, time = 3.542
96990/125000, loss = nan, regloss = nan, valid_loss = nan, time = 3.637
learning rate: 9.999999747378752e-05
SAVED MODEL
97000/125000, loss = nan, regloss = nan, valid_loss = nan, time = 3.723
97010/125000, loss = nan, regloss = nan, valid_loss = nan, time = 3.613
97020/125000, loss = nan, regloss = nan, valid_loss = nan, time = 3.571
97030/125000, loss = nan, regloss = nan, valid_loss = nan, time = 3.635
97040/125000, loss = nan, regloss = nan, valid_loss = nan, time = 3.624
97050/125000, loss = nan, regloss = nan, valid_loss = nan, time = 3.538
97060/125000, loss = nan, regloss = nan, valid_loss = nan, time = 3.570
97070/125000, loss = nan, regloss = nan, valid_loss = nan, time = 3.366
97080/125000, loss = nan, regloss = nan, valid_loss = nan, time = 3.629
97090/125000, loss = nan, regloss = nan, valid_loss = nan, time = 3.371
97100/125000, loss = nan, regloss = nan, valid_loss = nan, time = 3.580
97110/125000, loss = nan, regloss = nan, valid_loss = nan, time = 3.612
97120/125000, loss = nan, regloss = nan, valid_loss = nan, time = 3.397
97130/125000, loss = nan, regloss = nan, valid_loss = nan, time = 3.536
97140/125000, loss = nan, regloss = nan, valid_loss = nan, time = 3.678
97150/125000, loss = nan, regloss = nan, valid_loss = nan, time = 3.598
97160/125000, loss = nan, regloss = nan, valid_loss = nan, time = 3.691
97170/125000, loss = nan, regloss = nan, valid_loss = nan, time = 3.577
97180/125000, loss = nan, regloss = nan, valid_loss = nan, time = 3.591
97190/125000, loss = nan, regloss = nan, valid_loss = nan, time = 3.664
97200/125000, loss = nan, regloss = nan, valid_loss = nan, time = 3.601
97210/125000, loss = nan, regloss = nan, valid_loss = nan, time = 3.523
97220/125000, loss = nan, regloss = nan, valid_loss = nan, time = 3.510
97230/125000, loss = nan, regloss = nan, valid_loss = nan, time = 3.487
97240/125000, loss = nan, regloss = nan, valid_loss = nan, time = 3.579
97250/125000, loss = nan, regloss = nan, valid_loss = nan, time = 3.570
97260/125000, loss = nan, regloss = nan, valid_loss = nan, time = 3.702
97270/125000, loss = nan, regloss = nan, valid_loss = nan, time = 3.588
97280/125000, loss = nan, regloss = nan, valid_loss = nan, time = 3.558
97290/125000, loss = nan, regloss = nan, valid_loss = nan, time = 3.614
97300/125000, loss = nan, regloss = nan, valid_loss = nan, time = 3.376
97310/125000, loss = nan, regloss = nan, valid_loss = nan, time = 3.722
97320/125000, loss = nan, regloss = nan, valid_loss = nan, time = 3.541
97330/125000, loss = nan, regloss = nan, valid_loss = nan, time = 3.495
97340/125000, loss = nan, regloss = nan, valid_loss = nan, time = 3.351
97350/125000, loss = nan, regloss = nan, valid_loss = nan, time = 3.661
97360/125000, loss = nan, regloss = nan, valid_loss = nan, time = 3.530
97370/125000, loss = nan, regloss = nan, valid_loss = nan, time = 3.598
97380/125000, loss = nan, regloss = nan, valid_loss = nan, time = 3.852
