Format Version,1.23,Take Name,dummy_trace,Take Notes,,Capture Frame Rate,120.000000,Export Frame Rate,120.000000,Capture Start Time,2019-10-28 06.12.22.333 PM,Total Frames in Take,2108,Total Exported Frames,2108,Rotation Type,Quaternion,Length Units,Meters,Coordinate Space,Global

,Type,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
,Name,lh_rb_v2,lh_rb_v2,lh_rb_v2,lh_rb_v2,lh_rb_v2,lh_rb_v2,lh_rb_v2,Unlabeled 1060,Unlabeled 1060,Unlabeled 1060,lh_rb_v2:Marker1,lh_rb_v2:Marker1,lh_rb_v2:Marker1,lh_rb_v2:Marker2,lh_rb_v2:Marker2,lh_rb_v2:Marker2,lh_rb_v2:Marker3,lh_rb_v2:Marker3,lh_rb_v2:Marker3,lh_rb_v2:Marker4,lh_rb_v2:Marker4,lh_rb_v2:Marker4
,ID,"89F1026118DC11E97DA3F75ED5E0708A","89F1026118DC11E97DA3F75ED5E0708A","89F1026118DC11E97DA3F75ED5E0708A","89F1026118DC11E97DA3F75ED5E0708A","89F1026118DC11E97DA3F75ED5E0708A","89F1026118DC11E97DA3F75ED5E0708A","89F1026118DC11E97DA3F75ED5E0708A","C4D80","C4D80","C4D80","C4DC0","C4DC0","C4DC0","C4CF0","C4CF0","C4CF0","C4E00","C4E00","C4E00","C5170","C5170","C5170"
,,Rotation,Rotation,Rotation,Rotation,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position
Frame,Time (Seconds),X,Y,Z,W,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
11,0.091667,-0.155662,0.061366,-0.038996,-0.985131,0.012740,1.220046,0.308142,0.018749,0.619251,0.598697,-0.039569,1.234786,0.304409,0.008131,1.208880,0.341940,0.009236,1.253276,0.318525,0.052048,1.229491,0.314421
12,0.100000,-0.155514,0.061331,-0.039018,-0.985156,0.012707,1.220032,0.308157,0.018758,0.619215,0.598682,-0.039600,1.234779,0.304425,0.008106,1.208876,0.341956,0.009192,1.253252,0.318522,0.052018,1.229483,0.314437
13,0.108333,-0.154971,0.061380,-0.038938,-0.985241,0.012664,1.220023,0.308201,0.018771,0.619184,0.598666,-0.039632,1.234777,0.304440,0.008041,1.208907,0.342023,0.009160,1.253247,0.318544,0.051981,1.229479,0.314456
14,0.116667,-0.155511,0.061397,-0.038881,-0.985157,0.012628,1.220027,0.308198,0.018786,0.619139,0.598649,-0.039673,1.234777,0.304468,0.008005,1.208895,0.341979,0.009134,1.253236,0.318576,0.051945,1.229466,0.314479
15,0.125000,-0.155690,0.061434,-0.038944,-0.985124,0.012590,1.220029,0.308222,0.018795,0.619121,0.598639,-0.039704,1.234769,0.304488,0.007973,1.208886,0.342001,0.009081,1.253248,0.318621,0.051899,1.229460,0.314504
16,0.133333,-0.155823,0.061473,-0.038953,-0.985101,0.012556,1.220010,0.308249,0.018780,0.619127,0.598646,-0.039739,1.234752,0.304513,0.007937,1.208845,0.342035,0.009046,1.253234,0.318652,0.051861,1.229444,0.314535
17,0.141667,-0.155707,0.061487,-0.038932,-0.985119,0.012514,1.219984,0.308283,0.018768,0.619168,0.598660,-0.039778,1.234729,0.304532,0.007904,1.208824,0.342079,0.009007,1.253216,0.318684,0.051809,1.229414,0.314563
18,0.150000,-0.155742,0.061462,-0.038923,-0.985115,0.012474,1.219957,0.308311,0.018763,0.619186,0.598659,-0.039812,1.234700,0.304564,0.007863,1.208797,0.342109,0.008970,1.253188,0.318719,0.051765,1.229387,0.314585
19,0.158333,-0.155748,0.061522,-0.038978,-0.985108,0.012437,1.219924,0.308350,0.018756,0.619181,0.598657,-0.039850,1.234662,0.304596,0.007820,1.208763,0.342145,0.008928,1.253154,0.318757,0.051725,1.229358,0.314630
20,0.166667,-0.155677,0.061631,-0.039063,-0.985109,0.012403,1.219875,0.308388,0.018761,0.619163,0.598649,-0.039886,1.234609,0.304626,0.007780,1.208720,0.342176,0.008888,1.253097,0.318781,0.051690,1.229318,0.314684
21,0.175000,-0.155575,0.061747,-0.039219,-0.985112,0.012357,1.219834,0.308424,0.018747,0.619182,0.598654,-0.039950,1.234560,0.304645,0.007735,1.208683,0.342210,0.008831,1.253053,0.318800,0.051647,1.229289,0.314739
22,0.183333,-0.155042,0.061754,-0.039324,-0.985191,0.012309,1.219782,0.308490,0.018718,0.619237,0.598674,-0.040004,1.234507,0.304674,0.007693,1.208651,0.342315,0.008777,1.253011,0.318833,0.051596,1.229256,0.314786
23,0.191667,-0.155115,0.061883,-0.039531,-0.985164,0.012264,1.219749,0.308530,0.018686,0.619306,0.598701,-0.040058,1.234460,0.304702,0.007641,1.208613,0.342352,0.008724,1.252962,0.318871,0.051541,1.229247,0.314845
24,0.200000,-0.156069,0.062087,-0.039624,-0.984996,0.012206,1.219724,0.308528,0.018663,0.619347,0.598712,-0.040113,1.234420,0.304731,0.007550,1.208522,0.342308,0.008663,1.252917,0.318918,0.051488,1.229225,0.314885
25,0.208333,-0.156386,0.062187,-0.039761,-0.984934,0.012153,1.219709,0.308563,0.018647,0.619380,0.598716,-0.040171,1.234383,0.304756,0.007496,1.208488,0.342335,0.008592,1.252916,0.318988,0.051435,1.229202,0.314927
26,0.216667,-0.156567,0.062280,-0.039868,-0.984895,0.012101,1.219686,0.308588,0.018639,0.619394,0.598716,-0.040227,1.234344,0.304779,0.007437,1.208455,0.342350,0.008538,1.252893,0.319026,0.051379,1.229182,0.314966
27,0.225000,-0.156087,0.062226,-0.039996,-0.984970,0.012049,1.219645,0.308649,0.018637,0.619375,0.598710,-0.040278,1.234302,0.304820,0.007396,1.208434,0.342439,0.008470,1.252854,0.319049,0.051321,1.229163,0.315012
28,0.233333,-0.156127,0.062228,-0.039997,-0.984963,0.011997,1.219621,0.308681,0.018645,0.619365,0.598699,-0.040328,1.234277,0.304853,0.007346,1.208413,0.342466,0.008414,1.252829,0.319087,0.051270,1.229134,0.315046
29,0.241667,-0.156718,0.062267,-0.040020,-0.984866,0.011946,1.219618,0.308685,0.018656,0.619347,0.598689,-0.040381,1.234264,0.304889,0.007294,1.208387,0.342425,0.008359,1.252813,0.319125,0.051216,1.229118,0.315080
30,0.250000,-0.156850,0.062274,-0.040002,-0.984845,0.011896,1.219604,0.308720,0.018672,0.619319,0.598675,-0.040428,1.234256,0.304923,0.007248,1.208354,0.342468,0.008306,1.252803,0.319166,0.051164,1.229103,0.315114
31,0.258333,-0.156880,0.062271,-0.040002,-0.984840,0.011847,1.219599,0.308755,0.018690,0.619285,0.598660,-0.040476,1.234250,0.304960,0.007203,1.208345,0.342502,0.008256,1.252801,0.319202,0.051111,1.229096,0.315151
32,0.266667,-0.156488,0.062339,-0.039982,-0.984899,0.011794,1.219585,0.308812,0.018719,0.619233,0.598648,-0.040519,1.234242,0.304990,0.007132,1.208343,0.342589,0.008209,1.252793,0.319236,0.051057,1.229095,0.315192
33,0.275000,-0.156703,0.062375,-0.040070,-0.984859,0.011739,1.219602,0.308856,0.018723,0.619212,0.598648,-0.040574,1.234244,0.305030,0.007081,1.208344,0.342630,0.008135,1.252827,0.319302,0.051004,1.229102,0.315237
34,0.283333,-0.156741,0.062457,-0.040184,-0.984843,0.011692,1.219602,0.308893,0.018710,0.619232,0.598664,-0.040623,1.234230,0.305064,0.007020,1.208344,0.342659,0.008087,1.252822,0.319339,0.050955,1.229113,0.315284
35,0.291667,-0.156192,0.062487,-0.040257,-0.984926,0.011647,1.219579,0.308962,0.018695,0.619252,0.598679,-0.040672,1.234211,0.305094,0.006976,1.208340,0.342768,0.008035,1.252811,0.319372,0.050911,1.229108,0.315333
36,0.300000,-0.156712,0.062565,-0.040376,-0.984833,0.011601,1.219577,0.308969,0.018679,0.619287,0.598697,-0.040723,1.234191,0.305130,0.006926,1.208321,0.342728,0.007984,1.252788,0.319403,0.050863,1.229105,0.315379
37,0.308333,-0.156200,0.062544,-0.040440,-0.984913,0.011557,1.219546,0.309033,0.018666,0.619291,0.598709,-0.040775,1.234163,0.305161,0.006889,1.208309,0.342830,0.007935,1.252769,0.319435,0.050818,1.229090,0.315421
38,0.316667,-0.156278,0.062606,-0.040569,-0.984892,0.011517,1.219530,0.309068,0.018655,0.619286,0.598713,-0.040819,1.234131,0.305189,0.006848,1.208291,0.342860,0.007884,1.252757,0.319480,0.050776,1.229077,0.315464
39,0.325000,-0.156780,0.062798,-0.040591,-0.984799,0.011469,1.219499,0.309098,0.018651,0.619304,0.598717,-0.040862,1.234103,0.305221,0.006772,1.208211,0.342885,0.007836,1.252711,0.319533,0.050732,1.229055,0.315513
40,0.333333,-0.156921,0.062845,-0.040616,-0.984772,0.011439,1.219483,0.309132,0.018641,0.619310,0.598737,-0.040897,1.234076,0.305253,0.006738,1.208187,0.342912,0.007813,1.252705,0.319581,0.050698,1.229036,0.315552
41,0.341667,-0.156780,0.062978,-0.040768,-0.984780,0.011406,1.219474,0.309168,0.018640,0.619330,0.598735,-0.040930,1.234046,0.305274,0.006687,1.208210,0.342933,0.007779,1.252682,0.319617,0.050658,1.229038,0.315600
42,0.350000,-0.156773,0.063034,-0.040905,-0.984772,0.011379,1.219448,0.309194,0.018644,0.619329,0.598739,-0.040961,1.234014,0.305296,0.006662,1.208181,0.342955,0.007732,1.252646,0.319632,0.050632,1.229023,0.315638
43,0.358333,-0.156788,0.063031,-0.041087,-0.984762,0.011356,1.219417,0.309219,0.018644,0.619346,0.598758,-0.040984,1.233970,0.305327,0.006637,1.208156,0.342972,0.007697,1.252591,0.319651,0.050606,1.229015,0.315672
44,0.366667,-0.156960,0.063041,-0.041114,-0.984733,0.011337,1.219393,0.309238,0.018642,0.619359,0.598761,-0.041006,1.233942,0.305346,0.006619,1.208126,0.342985,0.007676,1.252563,0.319688,0.050587,1.228989,0.315692
45,0.375000,-0.157074,0.063071,-0.041152,-0.984711,0.011322,1.219361,0.309254,0.018647,0.619362,0.598770,-0.041027,1.233903,0.305361,0.006603,1.208089,0.342996,0.007655,1.252536,0.319715,0.050578,1.228953,0.315712
46,0.383333,-0.157149,0.063085,-0.041190,-0.984697,0.011311,1.219327,0.309269,0.018664,0.619353,0.598771,-0.041041,1.233867,0.305377,0.006592,1.208050,0.343009,0.007637,1.252499,0.319736,0.050569,1.228920,0.315731
47,0.391667,-0.157272,0.063057,-0.041183,-0.984679,0.011302,1.219290,0.309283,0.018692,0.619335,0.598774,-0.041047,1.233828,0.305400,0.006584,1.208006,0.343017,0.007624,1.252463,0.319757,0.050564,1.228878,0.315744
48,0.400000,-0.157372,0.063036,-0.041135,-0.984667,0.011299,1.219246,0.309297,0.018710,0.619337,0.598774,-0.041048,1.233792,0.305415,0.006583,1.207946,0.343040,0.007621,1.252423,0.319778,0.050563,1.228831,0.315753
49,0.408333,-0.157505,0.063030,-0.041104,-0.984647,0.011306,1.219200,0.309309,0.018729,0.619330,0.598794,-0.041040,1.233752,0.305433,0.006589,1.207892,0.343050,0.007633,1.252364,0.319798,0.050568,1.228788,0.315766
50,0.416667,-0.157645,0.063003,-0.041032,-0.984629,0.011320,1.219160,0.309319,0.018738,0.619332,0.598831,-0.041029,1.233713,0.305448,0.006604,1.207847,0.343056,0.007656,1.252328,0.319826,0.050583,1.228737,0.315773
51,0.425000,-0.157838,0.062953,-0.040970,-0.984604,0.011341,1.219119,0.309321,0.018709,0.619381,0.598913,-0.041007,1.233681,0.305466,0.006628,1.207792,0.343053,0.007681,1.252277,0.319836,0.050605,1.228694,0.315777
52,0.433333,-0.157858,0.062932,-0.040945,-0.984604,0.011367,1.219080,0.309328,0.018641,0.619493,0.599034,-0.040981,1.233643,0.305476,0.006655,1.207755,0.343059,0.007712,1.252237,0.319847,0.050632,1.228653,0.315782
53,0.441667,-0.157903,0.062857,-0.040925,-0.984602,0.011401,1.219041,0.309333,0.018538,0.619684,0.599189,-0.040945,1.233603,0.305493,0.006689,1.207716,0.343060,0.007751,1.252193,0.319855,0.050666,1.228616,0.315781
54,0.450000,-0.157991,0.062815,-0.040934,-0.984590,0.011439,1.219010,0.309330,0.018388,0.620015,0.599409,-0.040910,1.233570,0.305497,0.006729,1.207680,0.343055,0.007791,1.252157,0.319859,0.050705,1.228586,0.315777
55,0.458333,-0.158008,0.062721,-0.040950,-0.984593,0.011485,1.218979,0.309324,0.018185,0.620509,0.599667,-0.040862,1.233534,0.305502,0.006780,1.207651,0.343048,0.007840,1.252124,0.319856,0.050746,1.228559,0.315762
56,0.466667,-0.158335,0.062539,-0.040997,-0.984550,0.011545,1.218954,0.309310,0.017997,0.621071,0.599942,-0.040812,1.233514,0.305502,0.006876,1.207573,0.343057,0.007891,1.252109,0.319854,0.050801,1.228539,0.315738
57,0.475000,-0.158335,0.062389,-0.041030,-0.984558,0.011603,1.218943,0.309292,0.017843,0.621763,0.600238,-0.040759,1.233499,0.305497,0.006946,1.207562,0.343042,0.007947,1.252095,0.319836,0.050860,1.228534,0.315708
58,0.483333,-0.158293,0.062188,-0.041057,-0.984576,0.011666,1.218937,0.309266,0.017715,0.622645,0.600642,-0.040696,1.233485,0.305485,0.007019,1.207559,0.343023,0.008006,1.252090,0.319815,0.050928,1.228531,0.315658
59,0.491667,-0.157811,0.061866,-0.041202,-0.984668,0.011740,1.218937,0.309254,0.017571,0.623636,0.601097,-0.040635,1.233471,0.305469,0.007137,1.207606,0.343031,0.008064,1.252091,0.319791,0.051000,1.228539,0.315608
60,0.500000,-0.157833,0.061678,-0.041340,-0.984670,0.011812,1.218954,0.309213,0.017383,0.624842,0.601732,-0.040569,1.233463,0.305449,0.007219,1.207639,0.342977,0.008130,1.252105,0.319761,0.051076,1.228562,0.315555
61,0.508333,-0.157887,0.061565,-0.041470,-0.984663,0.011901,1.218983,0.309175,0.017118,0.626304,0.602471,-0.040488,1.233469,0.305424,0.007316,1.207657,0.342938,0.008220,1.252145,0.319723,0.051160,1.228600,0.315512
62,0.516667,-0.158073,0.061349,-0.041754,-0.984635,0.012025,1.219030,0.309121,0.016863,0.627842,0.603348,-0.040379,1.233488,0.305396,0.007499,1.207714,0.342854,0.008315,1.252181,0.319679,0.051257,1.228651,0.315474
63,0.525000,-0.158355,0.061316,-0.041825,-0.984589,0.012148,1.219080,0.309069,0.016554,0.629474,0.604298,-0.040244,1.233521,0.305363,0.007613,1.207743,0.342792,0.008430,1.252236,0.319646,0.051377,1.228702,0.315421
64,0.533333,-0.158202,0.061240,-0.041797,-0.984619,0.012276,1.219139,0.309015,0.016147,0.631468,0.605456,-0.040105,1.233592,0.305328,0.007731,1.207801,0.342744,0.008564,1.252282,0.319560,0.051506,1.228782,0.315364
65,0.541667,-0.158210,0.061240,-0.041923,-0.984612,0.012418,1.219225,0.308963,0.015644,0.633837,0.606663,-0.039977,1.233671,0.305275,0.007861,1.207871,0.342703,0.008704,1.252357,0.319497,0.051662,1.228893,0.315312
66,0.550000,-0.157885,0.060936,-0.041635,-0.984696,0.012563,1.219298,0.308916,0.015089,0.636891,0.608044,-0.039833,1.233765,0.305242,0.008017,1.207965,0.342680,0.008877,1.252450,0.319444,0.051822,1.228949,0.315218
67,0.558333,-0.157560,0.060637,-0.041431,-0.984775,0.012716,1.219387,0.308856,0.014537,0.640392,0.609469,-0.039683,1.233855,0.305199,0.008183,1.208089,0.342627,0.009053,1.252562,0.319383,0.051991,1.229016,0.315117
68,0.566667,-0.157066,0.060374,-0.041375,-0.984872,0.012880,1.219486,0.308818,0.013914,0.644599,0.611005,-0.039531,1.233959,0.305163,0.008393,1.208239,0.342593,0.009222,1.252666,0.319322,0.052145,1.229104,0.315058
69,0.575000,-0.157323,0.060158,-0.041217,-0.984851,0.013058,1.219597,0.308733,0.013191,0.649079,0.612539,-0.039349,1.234088,0.305132,0.008589,1.208342,0.342481,0.009411,1.252755,0.319236,0.052323,1.229206,0.314984
70,0.583333,-0.157413,0.059944,-0.040975,-0.984860,0.013225,1.219689,0.308666,0.012359,0.654024,0.614168,-0.039148,1.234204,0.305107,0.008743,1.208413,0.342424,0.009596,1.252843,0.319163,0.052493,1.229301,0.314890
71,0.591667,-0.157217,0.059731,-0.040749,-0.984913,0.013391,1.219762,0.308611,0.011491,0.659206,0.615841,-0.038972,1.234287,0.305077,0.008898,1.208497,0.342377,0.009784,1.252933,0.319100,0.052679,1.229362,0.314804
72,0.600000,-0.156540,0.059300,-0.040622,-0.985053,0.013579,1.219842,0.308598,0.010626,0.664658,0.617493,-0.038798,1.234379,0.305054,0.009129,1.208618,0.342416,0.009986,1.253032,0.319067,0.052872,1.229440,0.314720
73,0.608333,-0.156061,0.059115,-0.040556,-0.985143,0.013739,1.219912,0.308552,0.009681,0.670508,0.619310,-0.038637,1.234458,0.305017,0.009310,1.208719,0.342378,0.010149,1.253110,0.318980,0.053031,1.229509,0.314662
74,0.616667,-0.155995,0.058919,-0.040427,-0.985170,0.013898,1.219982,0.308500,0.008548,0.676712,0.621214,-0.038471,1.234546,0.304983,0.009488,1.208784,0.342339,0.010314,1.253184,0.318917,0.053186,1.229576,0.314592
75,0.625000,-0.156538,0.058697,-0.040441,-0.985096,0.014058,1.220069,0.308418,0.007324,0.683271,0.623245,-0.038322,1.234625,0.304961,0.009664,1.208846,0.342218,0.010476,1.253253,0.318858,0.053356,1.229660,0.314524
76,0.633333,-0.156662,0.058401,-0.040219,-0.985103,0.014200,1.220136,0.308360,0.005997,0.690108,0.625292,-0.038169,1.234698,0.304942,0.009809,1.208895,0.342169,0.010643,1.253339,0.318815,0.053505,1.229713,0.314432
77,0.641667,-0.156453,0.058145,-0.040009,-0.985160,0.014337,1.220195,0.308313,0.004687,0.697266,0.627386,-0.038027,1.234768,0.304918,0.009944,1.208966,0.342135,0.010810,1.253409,0.318759,0.053649,1.229767,0.314349
78,0.650000,-0.155620,0.057863,-0.040010,-0.985309,0.014471,1.220262,0.308277,0.003425,0.704512,0.629475,-0.037896,1.234827,0.304876,0.010105,1.209138,0.342098,0.010945,1.253465,0.318700,0.053783,1.229830,0.314274
79,0.658333,-0.155640,0.057803,-0.040142,-0.985304,0.014604,1.220314,0.308225,0.002163,0.712113,0.631545,-0.037765,1.234870,0.304819,0.010252,1.209161,0.342069,0.011070,1.253530,0.318640,0.053905,1.229898,0.314214
80,0.666667,-0.155652,0.057657,-0.040119,-0.985312,0.014712,1.220387,0.308192,0.001040,0.719931,0.633563,-0.037662,1.234936,0.304791,0.010382,1.209222,0.342050,0.011175,1.253639,0.318617,0.054014,1.229955,0.314163
81,0.675000,-0.155557,0.057517,-0.040051,-0.985337,0.014806,1.220441,0.308149,0.000033,0.728049,0.635546,-0.037561,1.235000,0.304761,0.010482,1.209273,0.342016,0.011268,1.253696,0.318559,0.054112,1.230011,0.314105
82,0.683333,-0.155545,0.057386,-0.040123,-0.985344,0.014889,1.220496,0.308105,-0.000888,0.736370,0.637415,-0.037485,1.235046,0.304728,0.010571,1.209324,0.341978,0.011343,1.253754,0.318514,0.054205,1.230073,0.314049
83,0.691667,-0.155526,0.057250,-0.040221,-0.985351,0.014956,1.220536,0.308060,-0.001710,0.745038,0.639244,-0.037426,1.235072,0.304692,0.010647,1.209352,0.341944,0.011407,1.253808,0.318466,0.054278,1.230122,0.313990
84,0.700000,-0.155958,0.057112,-0.040244,-0.985290,0.015011,1.220577,0.307989,-0.002498,0.753889,0.640949,-0.037382,1.235095,0.304660,0.010719,1.209378,0.341838,0.011463,1.253851,0.318423,0.054333,1.230147,0.313933
85,0.708333,-0.155880,0.056959,-0.040202,-0.985313,0.015044,1.220577,0.307939,-0.003227,0.763107,0.642594,-0.037355,1.235106,0.304629,0.010755,1.209381,0.341792,0.011513,1.253831,0.318357,0.054367,1.230165,0.313874
86,0.716667,-0.155902,0.056864,-0.040234,-0.985313,0.015056,1.220573,0.307890,-0.003909,0.772572,0.644082,-0.037344,1.235098,0.304589,0.010771,1.209376,0.341747,0.011523,1.253825,0.318313,0.054382,1.230166,0.313814
87,0.725000,-0.155567,0.056700,-0.040333,-0.985372,0.015062,1.220565,0.307855,-0.004537,0.782267,0.645470,-0.037346,1.235079,0.304548,0.010811,1.209414,0.341711,0.011518,1.253809,0.318271,0.054377,1.230157,0.313765
88,0.733333,-0.156019,0.056803,-0.040367,-0.985293,0.015038,1.220530,0.307789,-0.005133,0.792123,0.646739,-0.037359,1.235049,0.304496,0.010763,1.209325,0.341646,0.011487,1.253766,0.318216,0.054360,1.230137,0.313713
89,0.741667,-0.156277,0.056851,-0.040397,-0.985248,0.015011,1.220502,0.307728,-0.005667,0.802009,0.647937,-0.037382,1.235014,0.304443,0.010728,1.209283,0.341571,0.011458,1.253732,0.318170,0.054330,1.230109,0.313662
90,0.750000,-0.156327,0.056906,-0.040432,-0.985235,0.014971,1.220463,0.307666,-0.006238,0.811930,0.649083,-0.037415,1.234976,0.304384,0.010685,1.209234,0.341506,0.011410,1.253690,0.318101,0.054287,1.230074,0.313611
91,0.758333,-0.156407,0.056934,-0.040478,-0.985219,0.014918,1.220414,0.307598,-0.006752,0.821769,0.650121,-0.037462,1.234934,0.304313,0.010634,1.209183,0.341438,0.011340,1.253622,0.318038,0.054234,1.230032,0.313546
92,0.766667,-0.157142,0.057148,-0.040531,-0.985088,0.014865,1.220385,0.307499,-0.007260,0.831538,0.651083,-0.037511,1.234897,0.304237,0.010559,1.209118,0.341292,0.011278,1.253572,0.317978,0.054184,1.229995,0.313493
93,0.775000,-0.157282,0.057359,-0.040761,-0.985044,0.014820,1.220347,0.307425,-0.007741,0.841138,0.652006,-0.037578,1.234840,0.304135,0.010506,1.209067,0.341218,0.011221,1.253527,0.317914,0.054140,1.229972,0.313440
94,0.783333,-0.157273,0.057488,-0.040959,-0.985029,0.014776,1.220311,0.307348,-0.008052,0.850596,0.652824,-0.037634,1.234790,0.304033,0.010464,1.209028,0.341148,0.011160,1.253489,0.317838,0.054091,1.229950,0.313374
95,0.791667,-0.157321,0.057513,-0.041005,-0.985018,0.014739,1.220284,0.307267,-0.008369,0.859954,0.653675,-0.037680,1.234762,0.303938,0.010435,1.209000,0.341073,0.011123,1.253455,0.317768,0.054051,1.229926,0.313291
96,0.800000,-0.157298,0.057438,-0.041034,-0.985025,0.014711,1.220256,0.307178,-0.008600,0.868981,0.654485,-0.037722,1.234731,0.303837,0.010422,1.208975,0.340998,0.011101,1.253428,0.317692,0.054016,1.229900,0.313186
97,0.808333,-0.157338,0.057228,-0.041125,-0.985027,0.014707,1.220233,0.307090,-0.008819,0.877800,0.655345,-0.037728,1.234694,0.303765,0.010435,1.208947,0.340919,0.011094,1.253406,0.317613,0.054009,1.229887,0.313077
98,0.816667,-0.157435,0.056973,-0.041211,-0.985023,0.014721,1.220212,0.306998,-0.009037,0.886318,0.656211,-0.037715,1.234658,0.303703,0.010465,1.208920,0.340826,0.011107,1.253381,0.317529,0.054020,1.229876,0.312967
99,0.825000,-0.157780,0.056698,-0.041263,-0.984981,0.014743,1.220184,0.306892,-0.009251,0.894439,0.657149,-0.037693,1.234614,0.303647,0.010491,1.208861,0.340710,0.011138,1.253349,0.317435,0.054043,1.229862,0.312848
